FID,access,bridge,from_,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,to,tunnel,width,out_pgh,river_bge
27742, , ,3564420224,service, ,0, ,251.21399999999997, , ,False,"[350679112, 350679111]", ,alley,3564420220, , ,1,0
27743, , ,3878742395,secondary, ,0, ,72.072,25 mph,Greenfield Avenue,False,28491443, , ,3564516493, , ,0,0
27744, , ,3564516500,residential, ,0, ,87.51100000000001, ,Ottis Way,False,350686988, , ,3564516493, , ,0,0
27745, , ,4791807056,residential, ,0, ,178.61200000000002, ,Defoe Street,False,11685905, , ,3567193885, , ,0,0
27746, , ,3567193889,residential, ,0, ,106.074, ,Wales Way,False,351000435, , ,3567193885, , ,0,0
27747, , ,3569661327,service, ,0, ,15.904, , ,False,351218269, , ,3569661314, , ,1,0
27748, , ,3569661318,service, ,0, ,42.602, , ,False,351218271, , ,3569661317, , ,1,0
27749, , ,3569661324,service, ,0, ,6.47, , ,False,351218277, , ,3569661317, , ,1,0
27750, , ,3569661327,service, ,0, ,42.708, , ,False,351218269, , ,3569661317, , ,1,0
27751, , ,3569661318,service, ,0, ,64.43900000000001, , ,True,351218276, , ,3569661321, , ,1,0
27752, , ,3569661327,service, ,0, ,47.251000000000005, , ,False,351218277, , ,3569661324, , ,1,0
27753, , ,3569661330,service, ,0, ,19.053, , ,False,351218279, , ,3569661324, , ,1,0
27754, , ,5337685782,secondary, ,0,4,29.88, ,Federal Street,False,405006373, , ,3572378150, , ,0,0
27755, , ,5269232900,residential, ,0, ,45.376, ,Cajou Way,True,351458711, , ,3572378150, , ,0,0
27756, , ,3573104695,service, ,0, ,79.849, ,Elias Way,False,351514158, , ,3573104693, , ,0,0
27757, , ,3573206097,residential, ,0, ,150.04399999999998, ,Childrens Way,False,351524430, , ,3573206093, , ,0,0
27758, , ,3671269739,secondary, ,0, ,56.029, ,Stotz Avenue,False,54209295,PA 60, ,3573238832, , ,1,0
27759, , ,3573238832,secondary,roundabout,0, ,25.929000000000002, , ,True,351527194, , ,3573238836, , ,1,0
27760, , ,3573238836,secondary,roundabout,0, ,10.559000000000001, , ,True,351527194, , ,3573238842, , ,1,0
27761, , ,3573238842,secondary,roundabout,0, ,17.142000000000003, , ,True,351527194, , ,3573238839, , ,1,0
27762, , ,3574724806,service, ,0, ,79.977, , ,False,351662736, ,alley,3574724803, , ,1,0
27763, , ,3590777614,residential, ,0, ,116.4, ,Lanark Street,False,11960009, , ,3574752997, , ,0,0
27764, , ,3590777614,service, ,1, ,300.033, ,Hargnette Way,False,353298017, , ,3574752997, , ,0,0
27765, , ,3574999001,residential, ,0, ,63.284, ,Tank Street,False,351683290, , ,3574999001, , ,0,0
27766, , ,3620484487,residential, ,0, ,43.668, ,Fadette Street,False,11707619, , ,3578770801, , ,0,0
27767, , ,3581231200,residential, ,1, ,38.225, ,Jonathan Place,True,11736365, , ,3581231201, , ,0,0
27768, , ,3581231201,residential, ,0, ,130.684, ,Jonathan Court,False,352353304, , ,3581231200, , ,0,0
27769, , ,3581661565,service, ,0, ,87.088, , ,False,352385512, , ,3581661558, , ,0,0
27770, , ,3581661565,service, ,2, ,73.37700000000001, , ,False,352385511, , ,3581661574, , ,0,0
27771, , ,3581661574,service, ,1, ,73.39499999999998, , ,False,352385511, , ,3581661565, , ,0,0
27772, , ,3581844105,service, ,0, ,99.246, , ,False,352400434, , ,3581844085, , ,1,0
27773, , ,3581844105,service, ,1, ,99.097, , ,False,352400436, , ,3581844085, , ,1,0
27774, , ,3581844094,service, ,0, ,56.32299999999999, , ,False,352400434, , ,3581844085, , ,1,0
27775, , ,3581844124,service, ,0, ,62.191, , ,False,352400440, , ,3581844094, , ,1,0
27776, , ,3581844119,service, ,0, ,209.227, , ,False,352400434, , ,3581844094, , ,1,0
27777, , ,3581844138,service, ,0, ,70.409, , ,False,352400434, , ,3581844105, , ,1,0
27778, , ,3581844144,service, ,0, ,273.932, , ,False,352400439, , ,3581844119, , ,1,0
27779, , ,3581844136,service, ,0, ,49.6, , ,False,352400433, , ,3581844124, , ,1,0
27780, , ,3581844136,service, ,1, ,50.663, , ,False,352400440, , ,3581844124, , ,1,0
27781, , ,3581844138,service, ,0, ,114.562, , ,False,352400440, , ,3581844136, , ,1,0
27782, , ,3581844149,service, ,0, ,47.589, , ,False,352400434, , ,3581844138, , ,1,0
27783, , ,3581844150,service, ,0, ,12.607, , ,False,352400432, , ,3581844144, , ,1,0
27784, , ,3581844149,service, ,0, ,185.023, , ,False,352400439, , ,3581844144, , ,1,0
27785, , ,3581844160,service, ,0, ,176.887, , ,False,352400439, , ,3581844149, , ,1,0
27786, , ,3581844160,service, ,1, ,322.082, , ,False,352400428, , ,3581844149, , ,1,0
27787, , ,3581844150,service, ,0, ,437.256, , ,False,352400434, , ,3581844149, , ,1,0
27788, , ,3581844240,service, ,0, ,218.036, , ,False,352400432, , ,3581844150, , ,1,0
27789, , ,3581844254,service, ,0, ,256.844, , ,False,352400428, , ,3581844160, , ,1,0
27790, , ,3584468374,service, ,0, ,396.75200000000007, , ,False,352400431, , ,3581844240, , ,1,0
27791, , ,3581844254,service, ,0, ,186.111, , ,False,352400432, , ,3581844240, , ,1,0
27792, , ,3587493034,service, ,0, ,343.12699999999995, , ,False,352400432, , ,3581844254, , ,1,0
27793, , ,3581874776,service, ,0, ,37.915, , ,False,352402276, , ,3581874770, , ,1,0
27794, , ,3581874775,service, ,0, ,10.54, , ,False,352402271, , ,3581874773, , ,1,0
27795, , ,3581874776,service, ,0, ,75.696, , ,False,352402271, , ,3581874775, , ,1,0
27796, , ,3581874792,service, ,0, ,100.69, , ,False,352402277, , ,3581874775, , ,1,0
27797, , ,3581875102,service, ,0, ,168.91299999999998, , ,False,352402271, , ,3581874776, , ,1,0
27798, , ,3581875100,service, ,0, ,48.631, , ,False,352402272, , ,3581874792, , ,1,0
27799, , ,3581874792,service, ,0, ,357.03200000000004, , ,False,"[352402272, 352402281]", , ,3581874792, , ,1,0
27800, , ,3581875106,service, ,0, ,26.19, , ,False,352402273, , ,3581875099, , ,1,0
27801, , ,3581875123,service, ,0, ,168.132, , ,False,352402275, , ,3581875100, , ,1,0
27802, , ,3581875118,service, ,0, ,70.876, , ,False,352402272, , ,3581875100, , ,1,0
27803, , ,3581875106,service, ,0, ,140.277, , ,False,352402273, , ,3581875102, , ,1,0
27804, , ,5010207059,service, ,0, ,30.829, , ,False,352402273, , ,3581875102, , ,1,0
27805, , ,5010207059,tertiary, ,0,2,14.0,35 mph,Cemetery Lane,False,53451992, , ,3581875105, , ,1,0
27806, , ,5010207102,primary, ,0,"['3', '4']",259.252,35 mph,Perrysville Avenue,False,"[512394129, 11821034, 512394148]",US 19, ,3581875105, , ,1,0
27807, , ,5010207058,primary, ,0,4,34.945,35 mph,Perrysville Avenue,False,512394141,US 19, ,3581875105, , ,1,0
27808, , ,5010207078,primary, ,0,"['1', '2']",78.14599999999999,35 mph,Cemetery Lane,True,"[512394154, 512394151]", , ,3581875105, , ,1,0
27809, , ,3581875118,service, ,0, ,80.313, , ,False,352402278, , ,3581875106, , ,1,0
27810, , ,3581875121,service, ,0, ,8.389, , ,False,352402278, , ,3581875118, , ,1,0
27811, , ,3581875136,service, ,0, ,109.46200000000002, , ,False,352402275, , ,3581875121, , ,1,0
27812, , ,3581875161,service, ,0, ,48.646, , ,False,352402279, , ,3581875123, , ,1,0
27813, , ,3581875139,service, ,0, ,29.485, , ,False,352402275, , ,3581875123, , ,1,0
27814, , ,3581875161,service, ,0, ,206.722, , ,False,352402279, , ,3581875125, , ,1,0
27815, , ,3581875144,service, ,0, ,31.536, , ,False,352402275, , ,3581875136, , ,1,0
27816, , ,3581875144,service, ,1, ,28.467, , ,False,352402282, , ,3581875136, , ,1,0
27817, , ,3581875171,service, ,0, ,74.63000000000001, , ,False,352402275, , ,3581875139, , ,1,0
27818, , ,3581875156,service, ,0, ,39.094, , ,False,352402280, , ,3581875139, , ,1,0
27819, , ,3581875161,service, ,0, ,39.701, , ,False,352402275, , ,3581875144, , ,1,0
27820, , ,3581875146,service, ,0, ,101.895, , ,False,352402274, , ,3581875146, , ,1,0
27821, , ,3581875156,service, ,0, ,143.767, , ,False,352402274, , ,3581875146, , ,1,0
27822, , ,3581875171,service, ,0, ,51.854, , ,False,352402280, , ,3581875156, , ,1,0
27823, , ,3581875171,service, ,0, ,130.453, , ,False,352402275, , ,3581875161, , ,1,0
27824, , ,3583809786,service, ,0, ,80.426, , ,False,352620536, , ,3583809784, , ,1,0
27825, , ,3583809787,service, ,0, ,50.03, , ,False,352620536, , ,3583809786, , ,1,0
27826, , ,3583809791,service, ,0, ,28.778999999999996, , ,False,352620539, , ,3583809786, , ,1,0
27827, , ,3583809789,service, ,0, ,17.287, , ,False,352620536, , ,3583809787, , ,1,0
27828, , ,3583809791,service, ,0, ,76.10000000000001, , ,False,352620538, , ,3583809787, , ,1,0
27829, , ,3583810900,service, ,0, ,31.692999999999998, , ,False,352620539, , ,3583809791, , ,1,0
27830, , ,3583810906,service, ,0, ,53.67, , ,False,352620535, , ,3583810900, , ,1,0
27831, , ,3583810903,service, ,0, ,13.461, , ,False,352620539, , ,3583810900, , ,1,0
27832, , ,3583810905,service, ,0, ,25.647, , ,False,352620539, , ,3583810903, , ,1,0
27833, , ,3583810905,service, ,1, ,95.7, , ,False,352620537, , ,3583810903, , ,1,0
27834,no,yes,3583825525,residential, ,1,1,45.101, ,Ridge Place,True,"[55180497, 352622219, 404936437, 352622221]", , ,3583825527, , ,0,0
27835,no,yes,3583825527,residential, ,0,1,45.546, ,Ridge Place,True,"[311145298, 352622220, 352622218]", , ,3583825525, , ,0,0
27836, , ,3584473296,service, ,0, ,55.967, , ,False,352690355, , ,3584468374, , ,1,0
27837, , ,3586151205,service, ,0, ,32.787, , ,False,352843394, , ,3586151204, , ,0,0
27838, , ,3586151215,service, ,0, ,28.756, , ,False,352843395, , ,3586151205, , ,0,0
27839, , ,3586151207,service, ,0, ,35.676, , ,False,352843394, , ,3586151205, , ,0,0
27840, , ,3586151215,service, ,0, ,43.854, , ,False,352843397, , ,3586151207, , ,0,0
27841, , ,3586151211,service, ,0, ,217.26, , ,False,352843394, , ,3586151207, , ,0,0
27842, , ,3586151213,service, ,0, ,52.472, , ,False,352843394, , ,3586151211, , ,0,0
27843, , ,3602758770,service, ,0, ,110.884, , ,False,"[354598425, 354638205]", , ,3586151211, , ,0,0
27844, , ,3602758770,service, ,0, ,129.606, , ,False,354598429, , ,3586151213, , ,0,0
27845, , ,3602758753,service, ,0, ,402.378, , ,False,"[354638206, 354598423]", , ,3586151213, , ,0,0
27846, , ,3586151216,service, ,0, ,45.689, , ,False,352843395, , ,3586151215, , ,0,0
27847, , ,3586151231,service, ,0, ,49.118, , ,False,352843396, , ,3586151216, , ,0,0
27848, , ,3586151217,service, ,0, ,35.471, , ,False,354638203, , ,3586151216, , ,0,0
27849, , ,3586151231,service, ,0, ,46.223, , ,False,354638201, , ,3586151217, , ,0,0
27850, , ,3586151218,service, ,0, ,70.971, , ,False,354638202, , ,3586151217, , ,0,0
27851, , ,3586151231,service, ,0, ,428.30699999999996, , ,False,354638200, , ,3586151218, , ,0,0
27852, , ,3605553330,service, ,0, ,140.60999999999999, , ,False,354906225, , ,3586151218, , ,0,0
27853, , ,4998820032,unclassified, ,0, ,48.629, ,Denlin Street,False,11828207, , ,3586531089, , ,0,0
27854, , ,4998819679,unclassified, ,0, ,28.194000000000003, ,Denlin Street,False,11828207, , ,3586531089, , ,0,0
27855, , ,4998820026,service, ,0, ,55.69199999999999, , ,False,352874060, , ,3586531089, , ,0,0
27856, , ,3586621404,residential, ,0, ,81.349, ,Heart Court,False,352879019, , ,3586621401, , ,0,0
27857, , ,5033213170,secondary, ,0,2,60.143, ,Chartiers Avenue,False,521054763,Blue Belt, ,3586760329, , ,1,0
27858, , ,3586760330,tertiary, ,0, ,23.576, ,Singer Avenue,False,438666082, , ,3586760329, , ,1,0
27859, , ,3586760330,secondary_link, ,0,1,39.297, , ,True,438666083, , ,4363733218, , ,1,0
27860, , ,3586919379,service, ,0, ,19.691, , ,False,368837191, , ,3586919373, , ,0,0
27861, , ,3726805365,service, ,0, ,63.468999999999994, , ,False,368837196, , ,3586919373, , ,0,0
27862, , ,3586919381,service, ,0, ,9.983, , ,False,368837191, , ,3586919379, , ,0,0
27863, , ,3586926704,service, ,0, ,229.26399999999998, , ,False,352902854, , ,3586919379, , ,0,0
27864, , ,3586919381,service, ,0, ,128.084, , ,False,368837191, , ,3586919381, , ,0,0
27865, , ,3586926746,service, ,0, ,428.92999999999995, , ,False,352902850, , ,3586926703, , ,0,0
27866, , ,3586926712,service, ,0, ,71.918, , ,False,352902853, , ,3586926704, , ,0,0
27867, , ,3586926757,service, ,0, ,268.15400000000005, , ,False,352902854, , ,3586926704, , ,0,0
27868, , ,3586926739,service, ,0, ,97.859, , ,False,352902847, , ,3586926739, , ,0,0
27869, , ,3586926746,service, ,0, ,35.032, , ,False,352902847, , ,3586926739, , ,0,0
27870, , ,3586926757,service, ,0, ,274.817, , ,False,352902854, , ,3586926746, , ,0,0
27871, , ,5002329504,service, ,0, ,109.365, , ,False,352902856, , ,3586926757, , ,0,0
27872, , ,3586926775,service, ,0, ,14.214, , ,False,352902851, , ,3586926774, , ,0,0
27873, , ,3586926787,service, ,0, ,106.321, , ,False,352902855, , ,3586926775, , ,0,0
27874, , ,3586926792,service, ,0, ,124.75, , ,False,352902846, , ,3586926787, , ,0,0
27875, , ,3708359751,service, ,0, ,153.807, , ,False,352902852, , ,3586926787, , ,0,0
27876, , ,3586926807,service, ,0, ,406.807, , ,False,352902858, , ,3586926787, , ,0,0
27877, , ,3586926807,service, ,0, ,245.37500000000003, , ,False,352902846, , ,3586926792, , ,0,0
27878, , ,5002329425,service, ,0, ,188.679, , ,False,352902857, , ,3586926792, , ,0,0
27879, , ,5002329425,service, ,0, ,89.11000000000001, , ,False,352902857, , ,3586926807, , ,0,0
27880, , ,3587493037,service, ,0, ,22.278, , ,False,352400432, , ,3587493034, , ,1,0
27881, , ,3587493037,service, ,1, ,52.79299999999999, , ,False,352963623, , ,3587493034, , ,1,0
27882, , ,3590156205,service, ,0, ,44.662, ,Gazena Way,False,353235663, , ,3590156204, , ,0,0
27883, , ,3830208953,service, ,0, ,80.388, ,Saw Mill Way,False,11825312, , ,3590156205, , ,0,0
27884, , ,3590156206,service, ,0, ,40.86, ,Gazena Way,False,353235663, , ,3590156205, , ,0,0
27885, , ,3590160003,residential, ,0, ,22.692, ,Crysler Street,False,11839555, , ,3590160002, , ,0,0
27886, , ,3590160010,residential, ,0, ,71.625, ,Herman Drive,False,11756450, , ,3590160003, , ,0,0
27887, , ,4000105253,"['residential', 'service']", ,0, ,531.313, ,North Lexington Avenue,False,"[397189270, 165328519]", , ,3590458778, , ,0,0
27888, , ,3590704432,residential, ,0, ,83.178, ,Woodvue Drive,False,353286916, , ,3590704428, , ,1,0
27889, , ,3590719199,service, ,0, ,71.197, ,North Canal Street,False,353288416, , ,3590719196, , ,0,0
27890, , ,3590719199,service, ,1, ,24.102999999999998, ,North Canal Street,True,353288415, , ,3590719209, , ,0,0
27891, , ,3590719209,service, ,0, ,35.053, ,North Canal Street,True,353288415, , ,3590719199, , ,0,0
27892, , ,3590719601,residential, ,0, ,52.028, ,Highnote Way,False,353288453, , ,3590719598, , ,0,0
27893, , ,3590722082,residential, ,0, ,76.32900000000001, ,Oakville Drive,False,353288801, , ,3590722082, , ,0,0
27894, , ,3590722393,residential, ,0, ,192.321, ,Oakville Drive,False,353288801, , ,3590722082, , ,0,0
27895, , ,3598883411,service, ,0, ,158.649, , ,False,354111245, ,driveway,3598883405, , ,0,0
27896, ,yes,5164216680,service, ,0,2,484.711, , ,False,"[354336657, 354336658, 354336659]", , ,3600721202, , ,0,0
27897, , ,3601027432,service, ,0, ,111.023, , ,False,354366937, , ,3601027425, , ,1,0
27898, , ,3601027432,service, ,1, ,140.914, , ,False,354366935, , ,3601027425, , ,1,0
27899, , ,3812743653,service, ,0, ,39.469, , ,False,354366935, , ,3601027425, , ,1,0
27900, , ,3601027438,service, ,0, ,37.6, , ,False,354366935, , ,3601027432, , ,1,0
27901, , ,3601027443,service, ,0, ,67.835, , ,False,354366943, , ,3601027433, , ,1,0
27902, , ,3601027439,service, ,0, ,126.718, , ,False,354366934, , ,3601027433, , ,1,0
27903, , ,3601027440,service, ,0, ,80.04599999999999, , ,False,354366934, , ,3601027433, , ,1,0
27904, , ,3601027448,service, ,0, ,90.226, , ,False,354366935, , ,3601027438, , ,1,0
27905, , ,3601027442,service, ,0, ,17.606, , ,False,354366936, , ,3601027438, , ,1,0
27906, , ,3812743653,service, ,0, ,109.158, , ,False,354366935, , ,3601027438, , ,1,0
27907, , ,3601027457,service, ,0, ,137.422, , ,False,354366934, , ,3601027439, , ,1,0
27908, , ,3601027455,service, ,0, ,104.63499999999999, , ,False,354366938, , ,3601027439, , ,1,0
27909, , ,3601027441,service, ,0, ,21.145, , ,False,354366934, , ,3601027440, , ,1,0
27910, , ,3601027443,service, ,0, ,41.425, , ,False,354366939, , ,3601027440, , ,1,0
27911, , ,3601027445,service, ,0, ,49.271, , ,False,354366934, , ,3601027441, , ,1,0
27912, , ,3601027448,service, ,0, ,68.46199999999999, , ,False,354366940, , ,3601027441, , ,1,0
27913, , ,3601027451,unclassified, ,0, ,89.888, ,Andersen Drive,False,11819464, , ,3601027442, , ,1,0
27914, , ,3812743785,service, ,0, ,83.16300000000001, , ,False,377868208, , ,3601027442, , ,1,0
27915, , ,3601027447,service, ,0, ,38.461, , ,False,354366939, , ,3601027443, , ,1,0
27916, , ,3601027445,service, ,0, ,20.139, , ,False,354366943, , ,3601027443, , ,1,0
27917, , ,3601027449,service, ,0, ,37.477, , ,False,354366934, , ,3601027445, , ,1,0
27918, , ,3601027458,service, ,0, ,63.907, , ,False,354366943, , ,3601027445, , ,1,0
27919, , ,3601027455,service, ,0, ,56.7, , ,False,354366939, , ,3601027447, , ,1,0
27920, , ,3601027449,service, ,0, ,20.232, , ,False,354366942, , ,3601027447, , ,1,0
27921, , ,3601027458,service, ,0, ,63.354, , ,False,354366935, , ,3601027448, , ,1,0
27922, , ,3601027451,service, ,0, ,15.3, , ,False,354366940, , ,3601027448, , ,1,0
27923, , ,3601027457,service, ,0, ,60.620000000000005, , ,False,354366934, , ,3601027449, , ,1,0
27924, , ,3812743806,unclassified, ,0, ,60.91, ,Andersen Drive,False,11819464, , ,3601027451, , ,1,0
27925, , ,3601027457,service, ,0, ,6.401, , ,False,354366938, , ,3601027455, , ,1,0
27926, , ,3601027459,service, ,0, ,18.145, , ,False,354366943, , ,3601027458, , ,1,0
27927, , ,3812743806,unclassified, ,0, ,4.567, ,Andersen Drive,False,11819464, , ,3601027459, , ,1,0
27928, , ,3602760701,service, ,0, ,182.24, , ,False,354598432, , ,3602758753, , ,0,0
27929, , ,3602760706,service, ,0, ,76.18799999999999, , ,False,354598433, , ,3602758753, , ,0,0
27930, , ,3602760733,service, ,0, ,404.174, , ,False,354638204, , ,3602758753, , ,0,0
27931, , ,3602760733,service, ,0, ,59.575, , ,False,354598431, , ,3602758763, , ,0,0
27932, , ,3602760746,service, ,0, ,236.587, , ,False,354598440, , ,3602758763, , ,0,0
27933, , ,3602758770,service, ,0, ,48.638, , ,False,354638205, , ,3602758763, , ,0,0
27934, , ,3602760707,service, ,0, ,50.381, , ,False,354598433, , ,3602760701, , ,0,0
27935, , ,4602190782,service, ,0, ,7.441, , ,False,354906224, , ,3602760701, , ,0,0
27936, , ,3602760707,service, ,0, ,24.65, , ,False,354598433, , ,3602760706, , ,0,0
27937, , ,3602760708,service, ,0, ,22.611, , ,False,354598434, , ,3602760706, , ,0,0
27938, , ,3602760708,service, ,0, ,27.676, , ,False,354598434, , ,3602760707, , ,0,0
27939, , ,3602760709,service, ,0, ,26.059, , ,False,354598435, , ,3602760708, , ,0,0
27940, , ,3605553401,service, ,0, ,131.106, , ,False,354906212, , ,3602760708, , ,0,0
27941, , ,3602760714,service, ,0, ,156.454, , ,False,354598436, , ,3602760709, , ,0,0
27942, , ,3605553356,service, ,0, ,239.056, , ,False,354906208, , ,3602760709, , ,0,0
27943, , ,3602760726,service, ,0, ,195.45700000000002, , ,False,354598437, , ,3602760714, , ,0,0
27944, , ,3602760756,service, ,0, ,130.304, , ,False,354598443, , ,3602760714, , ,0,0
27945, , ,3602760733,service, ,0, ,108.895, , ,False,354598438, , ,3602760726, , ,0,0
27946, , ,3602760738,service, ,0, ,75.386, , ,False,354598439, , ,3602760726, , ,0,0
27947, , ,3602760746,service, ,0, ,235.773, , ,False,354598441, , ,3602760738, , ,0,0
27948, , ,3602760756,service, ,0, ,57.606, , ,False,354598442, , ,3602760738, , ,0,0
27949, , ,3605553341,service, ,0, ,24.439999999999998, , ,False,354906221, , ,3602760746, , ,0,0
27950, , ,3605553310,service, ,0, ,10.538, , ,False,354906216, , ,3602760756, , ,0,0
27951, , ,3605553230,service, ,0, ,30.278, , ,False,354906193, , ,3605553228, , ,0,0
27952, , ,3605553288,service, ,0, ,258.804, , ,False,354906193, , ,3605553230, , ,0,0
27953, , ,3605553245,service, ,0, ,224.341, , ,False,354906202, , ,3605553230, , ,0,0
27954, , ,3605553257,service, ,0, ,42.946, , ,False,354906188, , ,3605553245, , ,0,0
27955, , ,3605553270,service, ,0, ,85.736, , ,False,354906202, , ,3605553245, , ,0,0
27956, , ,4601427856,service, ,0, ,28.026, , ,False,354906196, , ,3605553251, , ,0,0
27957, , ,4601427856,service, ,0, ,71.881, , ,False,354906196, , ,3605553257, , ,0,0
27958, , ,3605553268,service, ,0, ,42.945, , ,False,354906188, , ,3605553257, , ,0,0
27959, , ,3605553270,service, ,0, ,15.327, , ,False,354906204, , ,3605553268, , ,0,0
27960, , ,3605553296,service, ,0, ,134.672, , ,False,354906204, , ,3605553268, , ,0,0
27961, , ,3605553285,service, ,0, ,73.35600000000001, , ,False,354906204, , ,3605553270, , ,0,0
27962, , ,3605553296,service, ,0, ,82.66100000000002, , ,False,354906204, , ,3605553285, , ,0,0
27963, , ,3605553288,service, ,0, ,36.695, , ,False,354906217, , ,3605553285, , ,0,0
27964, , ,3605553289,service, ,0, ,13.057, , ,False,354906217, , ,3605553288, , ,0,0
27965, , ,3605553304,service, ,0, ,42.134, , ,False,354906223, , ,3605553296, , ,0,0
27966, , ,3605553315,service, ,0, ,37.245, , ,False,354906223, , ,3605553304, , ,0,0
27967, , ,4601427861,service, ,0, ,36.902, , ,False,465145562, , ,3605553304, , ,0,0
27968, , ,4601427856,service, ,0, ,259.231, , ,False,465145562, , ,3605553304, , ,0,0
27969, , ,3605553318,service, ,0, ,39.324, , ,False,354906215, , ,3605553310, , ,0,0
27970, , ,3605553332,service, ,0, ,39.828, , ,False,354906216, , ,3605553310, , ,0,0
27971, , ,3605553332,service, ,0, ,26.54, , ,False,354906218, , ,3605553318, , ,0,0
27972, , ,3605553355,service, ,0, ,162.011, , ,False,354906218, , ,3605553318, , ,0,0
27973, , ,3605553457,service, ,0, ,171.56500000000003, , ,False,354906201, , ,3605553328, , ,0,0
27974, , ,3605553330,service, ,0, ,9.222999999999999, , ,False,354906207, , ,3605553328, , ,0,0
27975, , ,3605553349,service, ,0, ,57.318, , ,False,354906207, , ,3605553330, , ,0,0
27976, , ,3605553350,service, ,0, ,24.386000000000003, , ,False,354906218, , ,3605553332, , ,0,0
27977, , ,3605553353,service, ,0, ,27.732, , ,False,354906199, , ,3605553341, , ,0,0
27978, , ,3605553359,service, ,0, ,25.099, , ,False,354906221, , ,3605553341, , ,0,0
27979, , ,3605553456,service, ,0, ,144.031, , ,False,354906187, , ,3605553349, , ,0,0
27980, , ,3605553353,service, ,0, ,11.179, , ,False,354906207, , ,3605553349, , ,0,0
27981, , ,3605553378,service, ,0, ,133.139, , ,False,354906207, , ,3605553350, , ,0,0
27982, , ,3605553402,service, ,0, ,94.02000000000001, , ,False,354906218, , ,3605553350, , ,0,0
27983, , ,3605553359,service, ,0, ,23.127000000000002, , ,False,354906207, , ,3605553353, , ,0,0
27984, , ,3605553360,service, ,0, ,68.869, , ,False,354906207, , ,3605553355, , ,0,0
27985, , ,3605553378,service, ,0, ,47.865, , ,False,354906207, , ,3605553355, , ,0,0
27986, , ,3605553373,service, ,0, ,27.151, , ,False,354906208, , ,3605553356, , ,0,0
27987, , ,3605553379,service, ,0, ,20.542, , ,False,354906227, , ,3605553356, , ,0,0
27988, , ,3605553360,service, ,0, ,2.478, , ,False,354906207, , ,3605553359, , ,0,0
27989, , ,3605553450,service, ,0, ,119.426, , ,False,354906210, , ,3605553360, , ,0,0
27990, , ,3605553379,service, ,0, ,23.195, , ,False,354906197, , ,3605553373, , ,0,0
27991, , ,3605553401,service, ,0, ,97.55199999999999, , ,False,354906208, , ,3605553373, , ,0,0
27992, , ,3605553450,service, ,0, ,167.20000000000002, , ,False,354906195, , ,3605553378, , ,0,0
27993, , ,3605553419,service, ,0, ,80.401, , ,False,354906214, , ,3605553378, , ,0,0
27994, , ,3605553445,service, ,0, ,98.689, , ,False,354906227, , ,3605553379, , ,0,0
27995, , ,3605553451,service, ,0, ,108.989, , ,False,354906208, , ,3605553401, , ,0,0
27996, , ,3605553465,service, ,0, ,107.965, , ,False,354906219, , ,3605553401, , ,0,0
27997, , ,3605553426,service, ,0, ,70.63899999999998, , ,False,354906191, , ,3605553402, , ,0,0
27998, , ,3605553431,service, ,0, ,72.863, , ,False,354906218, , ,3605553402, , ,0,0
27999, , ,3605553425,service, ,0, ,24.206000000000003, , ,False,354906191, , ,3605553419, , ,0,0
28000, , ,3605553446,service, ,0, ,27.389, , ,False,354906214, , ,3605553419, , ,0,0
28001, , ,3605553426,service, ,0, ,57.628, , ,False,354906191, , ,3605553425, , ,0,0
28002, , ,3605553446,service, ,0, ,23.21, , ,False,354906213, , ,3605553425, , ,0,0
28003, , ,3605553484,service, ,0, ,107.728, , ,False,354906194, , ,3605553426, , ,0,0
28004, , ,3605553445,service, ,0, ,64.69800000000001, , ,False,354906206, , ,3605553431, , ,0,0
28005, , ,3605553484,service, ,0, ,474.80999999999995, , ,False,354906218, , ,3605553431, , ,0,0
28006, , ,3605553476,service, ,0, ,78.25, , ,False,354906206, , ,3605553445, , ,0,0
28007, , ,3605553458,service, ,0, ,23.619999999999997, , ,False,354906214, , ,3605553446, , ,0,0
28008, , ,3605553456,service, ,0, ,55.153000000000006, , ,False,354906195, , ,3605553450, , ,0,0
28009, , ,3605553480,service, ,0, ,53.706, , ,False,354906208, , ,3605553451, , ,0,0
28010, , ,4602190782,service, ,0, ,184.942, , ,False,465223071, , ,3605553451, , ,0,0
28011, , ,3605553457,service, ,0, ,15.755, , ,False,354906195, , ,3605553456, , ,0,0
28012, , ,3605553481,service, ,0, ,48.465, , ,False,354906201, , ,3605553457, , ,0,0
28013, , ,3605553481,service, ,0, ,216.379, , ,False,354906209, , ,3605553458, , ,0,0
28014, , ,3605553488,service, ,0, ,52.765, , ,False,354906214, , ,3605553458, , ,0,0
28015, , ,3605553476,service, ,0, ,27.603, , ,False,354906219, , ,3605553465, , ,0,0
28016, , ,3605553471,service, ,0, ,29.602, , ,False,354906220, , ,3605553465, , ,0,0
28017, , ,3605553471,service, ,2, ,98.776, , ,False,"[354906203, 354906220]", , ,3605553521, , ,0,0
28018, , ,3605553521,service, ,1, ,467.63200000000006, , ,False,354906203, , ,3605553471, , ,0,0
28019, , ,3605553576,service, ,0, ,264.561, , ,False,354906189, , ,3605553476, , ,0,0
28020, , ,3605553576,service, ,1, ,143.366, , ,False,354906206, , ,3605553476, , ,0,0
28021, , ,3605553505,service, ,0, ,40.138999999999996, , ,False,354906192, , ,3605553480, , ,0,0
