Source,Target,Type,Id,bridge,required,out_boundary,distance
105729202,105729196,Directed,29879,0,0,0,64.666
105729202,105145289,Directed,29880,0,0,0,52.438
105729289,105015448,Directed,29881,0,0,0,53.158
105729289,5002328879,Directed,29882,0,0,0,35.746
105729289,5002328890,Directed,29883,0,0,0,64.252
105729319,104866951,Directed,29884,0,0,0,432.7
105729319,104999851,Directed,29885,0,0,0,193.685
105729319,106067031,Directed,29886,0,0,0,123.79
105729355,4394848928,Directed,29887,0,0,0,141.26
105729355,104866951,Directed,29888,0,0,0,133.164
105729355,105819722,Directed,29889,0,0,0,415.858
105729378,104651325,Directed,29890,0,0,1,208.545
105729378,105729393,Directed,29891,0,0,1,336.517
105729378,104651342,Directed,29892,0,0,1,170.184
105729393,105729378,Directed,29893,0,0,1,336.517
105729413,105012969,Directed,29894,0,0,0,80.133
105729425,104901059,Directed,29895,0,0,0,39.893
105729425,104845586,Directed,29896,0,0,0,54.888
105729425,105774837,Directed,29897,0,0,0,26.752
105730098,104653136,Directed,29898,0,0,0,52.887
105730200,105730207,Directed,29899,0,0,1,130.404
105730200,104904342,Directed,29900,0,0,1,58.674
105730200,106108173,Directed,29901,0,0,1,170.196
105730207,105730200,Directed,29902,0,0,1,130.404
105730207,106108173,Directed,29903,0,0,1,46.815
105730207,1768042054,Directed,29904,0,0,1,44.539
105730685,104914697,Directed,29905,0,0,0,147.764
105730685,105974860,Directed,29906,0,0,0,50.562
105730685,104914723,Directed,29907,0,0,0,203.324
105730697,104843962,Directed,29908,0,0,0,58.164
105730697,105773619,Directed,29909,0,0,0,45.499
105730697,104843968,Directed,29910,0,0,0,188.625
105730724,105730731,Directed,29911,0,0,0,109.538
105730724,105776682,Directed,29912,0,0,0,29.228
105730724,105170427,Directed,29913,0,0,0,47.808
105730731,105730724,Directed,29914,0,0,0,109.538
105730731,104843957,Directed,29915,0,0,0,52.668
105730731,1252057943,Directed,29916,0,0,0,43.124
105730947,104562028,Directed,29917,0,0,1,56.396
105730947,104967112,Directed,29918,0,0,1,72.305
105730947,104893074,Directed,29919,0,0,1,99.608
105730953,104562028,Directed,29920,0,0,1,136.672
105730953,104967121,Directed,29921,0,0,1,72.473
105730953,1253610120,Directed,29922,0,0,1,44.369
105730991,104624945,Directed,29923,0,0,0,151.271
105731024,104893172,Directed,29924,0,0,1,345.063
105731038,104592800,Directed,29925,0,0,1,90.905
105731038,105951912,Directed,29926,0,0,1,47.699
105731038,105114115,Directed,29927,0,0,1,47.543
105731073,105705698,Directed,29928,0,0,0,221.223
105731082,105731086,Directed,29929,0,0,0,180.563
105731082,104539036,Directed,29930,0,0,0,232.69
105731082,105797161,Directed,29931,0,0,0,119.934
105731082,104905242,Directed,29932,0,0,0,116.96
105731086,2846142607,Directed,29933,0,0,0,193.615
105731086,105731082,Directed,29934,0,0,0,180.563
105731086,105797178,Directed,29935,0,0,0,123.62
105731086,104905252,Directed,29936,0,0,0,127.694
105731124,105731129,Directed,29937,0,0,0,60.056
105731124,105731129,Directed,29938,0,0,0,198.833
105731124,3641167778,Directed,29939,0,0,0,130.424
105731124,3641183955,Directed,29940,0,0,0,35.313
105731129,107504619,Directed,29941,0,0,0,27.948
105731129,105731124,Directed,29942,0,0,0,60.056
105731129,105731124,Directed,29943,0,0,0,198.833
105731136,104935003,Directed,29944,0,0,0,43.631
105731136,105731144,Directed,29945,0,0,0,16.73
105731136,104787293,Directed,29946,0,0,0,80.252
105731144,105731136,Directed,29947,0,0,0,16.73
105731144,393581161,Directed,29948,0,0,0,35.389
105731144,104905102,Directed,29949,0,0,0,236.774
105731153,104877623,Directed,29950,0,0,0,75.562
105731153,105948941,Directed,29951,0,0,0,84.788
105731153,105725939,Directed,29952,0,0,0,50.024
105731153,393581161,Directed,29953,0,0,0,50.916
105731161,105097806,Directed,29954,0,0,0,96.732
105731161,105725939,Directed,29955,0,0,0,48.868
105731161,106015272,Directed,29956,0,0,0,96.603
105731161,104905128,Directed,29957,0,0,0,113.664
105731390,105217570,Directed,29958,0,0,1,171.734
105731390,104831647,Directed,29959,0,0,1,42.097
105731390,107508687,Directed,29960,0,0,1,43.958
105731498,105009419,Directed,29961,0,0,0,19.335
105731498,106337008,Directed,29962,0,0,0,54.238
105731498,104782672,Directed,29963,0,0,0,93.223
105731504,1252109230,Directed,29964,0,0,0,109.58
105731504,105009419,Directed,29965,0,0,0,60.928
105731504,105742112,Directed,29966,0,0,0,38.198
105731504,106053903,Directed,29967,0,0,0,52.17
105731514,104786392,Directed,29968,0,0,0,125.279
105731514,1252109230,Directed,29969,0,0,0,56.363
105731514,105742117,Directed,29970,0,0,0,41.257
105731525,105819039,Directed,29971,0,0,0,104.28
105731525,105731541,Directed,29972,0,0,0,32.113
105731525,104786392,Directed,29973,0,0,0,40.765
105731541,105864795,Directed,29974,0,0,0,103.547
105731541,106041343,Directed,29975,0,0,0,181.716
105731541,1252058001,Directed,29976,0,0,0,40.121
105731541,105731525,Directed,29977,0,0,0,32.113
105731548,104569879,Directed,29978,0,0,0,137.117
105731548,105731559,Directed,29979,0,0,0,48.261
105731548,104616564,Directed,29980,0,0,0,51.584
105731559,104569892,Directed,29981,0,0,0,137.744
105731559,105731568,Directed,29982,0,0,0,45.958
105731559,105731548,Directed,29983,0,0,0,48.261
105731568,106015708,Directed,29984,0,0,0,179.307
105731568,105731575,Directed,29985,0,0,0,46.42
105731568,105731559,Directed,29986,0,0,0,45.958
105731575,106041368,Directed,29987,0,0,0,179.103
105731575,1252047112,Directed,29988,0,0,0,46.879
105731575,105731568,Directed,29989,0,0,0,46.42
105731598,106041372,Directed,29990,0,0,0,180.525
105731598,105731608,Directed,29991,0,0,0,44.372
105731598,1252047152,Directed,29992,0,0,0,34.224
105731608,105921375,Directed,29993,0,0,0,55.633
105731608,105731614,Directed,29994,0,0,0,174.437
105731608,105731598,Directed,29995,0,0,0,44.372
105731614,106336686,Directed,29996,0,0,0,51.115
105731614,106336676,Directed,29997,0,0,0,45.779
105731614,105731623,Directed,29998,0,0,0,47.524
105731614,105731608,Directed,29999,0,0,0,174.437
105731623,105898710,Directed,30000,0,0,0,183.386
105731623,104593118,Directed,30001,0,0,0,47.174
105731623,105731614,Directed,30002,0,0,0,47.524
105731633,107560528,Directed,30003,0,0,0,51.753
105731633,105057570,Directed,30004,0,0,0,79.724
105731633,106044439,Directed,30005,0,0,0,103.702
105731633,105731641,Directed,30006,0,0,0,138.794
105731641,105929681,Directed,30007,0,0,0,183.936
105731641,105731656,Directed,30008,0,0,0,133.241
105731641,105731633,Directed,30009,0,0,0,138.794
105731656,104720617,Directed,30010,0,0,0,59.544
105731656,105731664,Directed,30011,0,0,0,78.124
105731656,105731641,Directed,30012,0,0,0,133.241
105731664,106041422,Directed,30013,0,0,0,179.939
105731664,1252119193,Directed,30014,0,0,0,53.064
105731664,105731675,Directed,30015,0,0,0,55.271
105731664,105731656,Directed,30016,0,0,0,78.124
105731675,105986585,Directed,30017,0,0,0,181.243
105731675,105731664,Directed,30018,0,0,0,55.271
105731675,105046756,Directed,30019,0,0,0,103.553
105731704,104526094,Directed,30020,0,0,0,82.242
105731704,105893753,Directed,30021,0,0,0,240.148
105731704,104853954,Directed,30022,0,0,0,213.991
105731704,2584519813,Directed,30023,0,0,0,130.474
105731704,104835733,Directed,30024,0,0,0,183.556
105731715,4606450644,Directed,30025,0,0,0,64.498
105731715,2584519813,Directed,30026,0,0,0,67.009
105731715,104192015,Directed,30027,0,0,0,143.133
105731758,105994276,Directed,30028,0,0,0,126.342
105731758,105731769,Directed,30029,0,0,0,38.063
105731758,2584519828,Directed,30030,0,0,0,20.365
105731769,105869616,Directed,30031,0,0,0,150.905
105731769,1252050667,Directed,30032,0,0,0,209.392
105731769,105731758,Directed,30033,0,0,0,38.063
105731787,104598073,Directed,30034,0,0,0,157.476
105731928,105731937,Directed,30035,0,0,0,51.409
105731928,104618596,Directed,30036,0,0,0,85.393
105731928,105777223,Directed,30037,0,0,0,170.488
105731937,105731928,Directed,30038,0,0,0,51.409
105731937,105907108,Directed,30039,0,0,0,248.156
105731937,2853420520,Directed,30040,0,0,0,63.448
105731951,105116829,Directed,30041,0,0,0,83.263
105732009,104811802,Directed,30042,0,0,0,42.922
105732009,105008219,Directed,30043,0,0,0,46.585
105732009,104949281,Directed,30044,0,0,0,72.856
105732016,104919824,Directed,30045,0,0,0,43.543
105732016,104811802,Directed,30046,0,0,0,44.695
105732016,104949294,Directed,30047,0,0,0,72.141
105732081,2993405881,Directed,30048,0,0,0,29.309
105732081,104400247,Directed,30049,0,0,0,69.89
105732089,104932328,Directed,30050,0,0,0,84.161
105732089,105697595,Directed,30051,0,0,0,42.438
105732089,105842686,Directed,30052,0,0,0,40.123
105732089,106110183,Directed,30053,0,0,0,39.433
105732155,104932328,Directed,30054,0,0,0,79.53
105732202,105132497,Directed,30055,0,0,1,154.99
105732202,104516929,Directed,30056,0,0,1,47.043
105732202,104843224,Directed,30057,0,0,1,47.125
105732218,105201245,Directed,30058,0,0,1,231.706
105732218,105748461,Directed,30059,0,0,1,45.694
105732218,105201239,Directed,30060,0,0,1,280.419
105732391,104647092,Directed,30061,0,0,0,60.437
105732391,104999886,Directed,30062,0,0,0,15.383
105732391,104647101,Directed,30063,0,0,0,88.868
105732418,105732425,Directed,30064,0,0,0,38.852
105732418,2993405720,Directed,30065,0,0,0,9.508
105732418,104889612,Directed,30066,0,0,0,125.028
105732418,105697641,Directed,30067,0,0,0,359.398
105732425,105732430,Directed,30068,0,0,0,40.297
105732425,105732418,Directed,30069,0,0,0,38.852
105732425,104889612,Directed,30070,0,0,0,90.989
105732425,105697647,Directed,30071,0,0,0,369.98
105732430,104583754,Directed,30072,0,0,0,28.988
105732430,105732425,Directed,30073,0,0,0,40.297
105732430,104935351,Directed,30074,0,0,0,90.121
105732430,104631753,Directed,30075,0,0,0,286.913
105732515,1797144697,Directed,30076,0,0,0,21.296
105732607,105732618,Directed,30077,0,0,0,42.975
105732607,104986745,Directed,30078,0,0,0,45.589
105732607,105820596,Directed,30079,0,0,0,166.447
105732607,105820607,Directed,30080,0,0,0,323.306
105732618,104787553,Directed,30081,0,0,0,39.446
105732618,105732607,Directed,30082,0,0,0,42.975
105732618,105836170,Directed,30083,0,0,0,162.862
105732618,105836181,Directed,30084,0,0,0,304.166
105732727,105732734,Directed,30085,0,0,1,286.69
105732727,106017684,Directed,30086,0,0,1,47.173
105732727,5158201662,Directed,30087,0,0,1,44.378
105732734,1027077764,Directed,30088,0,0,1,46.105
105732734,105732727,Directed,30089,0,0,1,286.69
105732734,106017694,Directed,30090,0,0,1,47.807
105732734,5158201695,Directed,30091,0,0,1,56.481
105732912,105086042,Directed,30092,0,0,1,46.995
105732912,104464660,Directed,30093,0,0,1,11.208
105732912,105732923,Directed,30094,0,0,1,251.648
105732923,106018127,Directed,30095,0,0,1,42.666
105732923,105732912,Directed,30096,0,0,1,251.648
105732923,4604342791,Directed,30097,0,0,1,230.043
105733064,105692223,Directed,30098,0,0,0,185.586
105733064,3235594576,Directed,30099,0,0,0,13.598
105733064,517880053,Directed,30100,0,0,0,25.518
105733064,104537305,Directed,30101,0,0,0,107.47
105733088,105031050,Directed,30102,0,0,0,45.883
105733088,104597551,Directed,30103,0,0,0,38.801
105733093,104721928,Directed,30104,0,0,0,112.601
105733112,105733122,Directed,30105,0,0,1,84.448
105733112,105816650,Directed,30106,0,0,1,153.378
105733122,1876821993,Directed,30107,0,0,1,159.721
105733122,105733112,Directed,30108,0,0,1,84.448
105733122,105956242,Directed,30109,0,0,1,335.228
105733176,104984472,Directed,30110,0,0,1,140.767
105733200,106056155,Directed,30111,0,0,1,23.662
105733200,3189628630,Directed,30113,0,0,1,75.304
105733310,105912495,Directed,30114,0,0,0,21.375
105733310,107542209,Directed,30115,0,0,0,111.087
105733310,107542220,Directed,30116,0,0,0,67.777
105733481,107537082,Directed,30117,0,0,1,93.28
105733481,104384175,Directed,30118,0,0,1,165.503
105733481,105119218,Directed,30119,0,0,1,33.173
105734212,105154317,Directed,30120,0,0,0,80.824
105734212,104946554,Directed,30121,0,0,0,91.984
105734212,107507778,Directed,30122,0,0,0,46.541
105734220,105154317,Directed,30123,0,0,0,81.426
105734220,105952135,Directed,30124,0,0,0,76.41
105734220,104199350,Directed,30125,0,0,0,93.688
105734342,3620484489,Directed,30126,0,0,1,67.356
105734342,3620484488,Directed,30127,0,0,1,81.151
105734342,105174080,Directed,30128,0,0,1,408.62
105734355,104593129,Directed,30129,0,0,0,83.133
105734355,2978789338,Directed,30130,0,0,0,85.086
105734368,1252047129,Directed,30131,0,0,0,7.028
105734368,105734355,Directed,30132,0,0,0,308.601
105734368,1252047111,Directed,30133,0,0,0,58.855
105734394,105734403,Directed,30134,0,0,0,151.675
105734394,105807148,Directed,30135,0,0,0,37.396
105734394,105807136,Directed,30136,0,0,0,39.916
105734394,105201828,Directed,30137,0,0,0,268.885
105734403,105734394,Directed,30138,0,0,0,151.675
105734633,105734640,Directed,30139,0,0,1,43.922
105734633,104202604,Directed,30140,0,0,1,249.064
105734633,107489197,Directed,30141,0,0,1,293.673
105734640,105734633,Directed,30142,0,0,1,43.922
105734785,107642764,Directed,30143,0,0,0,94.454
105734785,3643294589,Directed,30144,0,0,0,94.832
105734791,339256649,Directed,30145,0,0,0,170.1
105734791,105734796,Directed,30146,0,0,0,42.755
105734791,104192081,Directed,30147,0,0,0,95.506
105734796,105734791,Directed,30148,0,0,0,42.755
105734796,104192081,Directed,30149,0,0,0,143.186
105734796,105893753,Directed,30150,0,0,0,190.014
105734796,2963981479,Directed,30151,0,0,0,144.388
105734938,104903845,Directed,30152,0,0,1,37.289
105734938,104878188,Directed,30153,0,0,1,70.093
105735023,104870783,Directed,30154,0,0,0,162.468
105735023,105683725,Directed,30155,0,0,0,43.536
105735023,105750226,Directed,30156,0,0,0,39.616
105735029,689934347,Directed,30157,0,0,0,22.536
105735029,689935073,Directed,30158,0,0,0,18.023
105735160,104830525,Directed,30159,0,0,1,115.019
105735160,105735164,Directed,30160,0,0,1,55.43
105735160,4481133785,Directed,30161,0,0,1,106.248
105735164,105735160,Directed,30162,0,0,1,55.43
105735414,683600886,Directed,30163,0,0,1,47.125
105735414,683600886,Directed,30164,0,0,1,193.763
105735414,106027087,Directed,30165,0,0,1,138.463
105735526,104844884,Directed,30166,0,0,0,112.184
105735526,105864725,Directed,30167,0,0,0,94.153
105735526,3138127439,Directed,30168,0,0,0,13.244
105735526,105736112,Directed,30169,0,0,0,117.153
105735535,104500714,Directed,30170,0,0,0,68.857
105735535,104764428,Directed,30171,0,0,0,213.694
105735535,105702733,Directed,30172,0,0,0,199.915
105735535,104967362,Directed,30173,0,0,0,108.033
105735547,3085652146,Directed,30174,0,0,0,113.805
105735554,105062388,Directed,30175,0,0,0,52.946
105735554,3085652146,Directed,30176,0,0,0,60.913
105735554,104928676,Directed,30177,0,0,0,99.869
105735554,104975062,Directed,30178,0,0,0,120.524
105735563,104638778,Directed,30179,0,0,0,46.406
105735563,105702774,Directed,30180,0,0,0,230.24
105735563,105735574,Directed,30181,0,0,0,55.297
105735563,105696535,Directed,30182,0,0,0,56.067
105735574,104596986,Directed,30183,0,0,0,31.339
105735574,105702782,Directed,30184,0,0,0,226.26
105735574,105200916,Directed,30185,0,0,0,54.343
105735574,105735563,Directed,30186,0,0,0,55.297
105735581,105735588,Directed,30187,0,0,0,50.57
105735581,105200916,Directed,30188,0,0,0,56.012
105735581,104764558,Directed,30189,0,0,0,198.622
105735581,105702791,Directed,30190,0,0,0,226.32
105735588,105234147,Directed,30191,0,0,0,36.849
105735588,105735581,Directed,30192,0,0,0,50.57
105735588,105702796,Directed,30193,0,0,0,227.069
105735588,104764570,Directed,30194,0,0,0,199.572
105735600,104764586,Directed,30195,0,0,0,198.518
105735600,105735607,Directed,30196,0,0,0,36.123
105735600,105234134,Directed,30197,0,0,0,22.064
105735607,104527601,Directed,30198,0,0,0,47.078
105735607,105735600,Directed,30199,0,0,0,36.123
105735607,105702806,Directed,30200,0,0,0,228.083
105735607,104764594,Directed,30201,0,0,0,198.157
105735617,104764610,Directed,30202,0,0,0,206.145
105735617,105702814,Directed,30203,0,0,0,217.977
105735617,105735625,Directed,30204,0,0,0,73.633
105735617,104648360,Directed,30205,0,0,0,41.821
105735625,104764617,Directed,30206,0,0,0,226.5
105735625,105702819,Directed,30207,0,0,0,197.318
105735625,105089198,Directed,30208,0,0,0,77.114
105735625,105735617,Directed,30209,0,0,0,73.633
105735633,105702824,Directed,30210,0,0,0,160.532
105735633,105735638,Directed,30211,0,0,0,49.536
105735633,105089198,Directed,30212,0,0,0,70.996
105735633,1766679064,Directed,30213,0,0,0,300.606
105735638,104504338,Directed,30214,0,0,0,185.858
105735638,105735650,Directed,30215,0,0,0,43.589
105735638,105735633,Directed,30216,0,0,0,49.536
105735638,3467805288,Directed,30217,0,0,0,239.423
105735650,105735655,Directed,30218,0,0,0,88.037
105735650,105735638,Directed,30219,0,0,0,43.589
105735650,107637337,Directed,30220,0,0,0,68.172
105735650,105702828,Directed,30221,0,0,0,202.083
105735655,105735650,Directed,30222,0,0,0,88.037
105735655,106002540,Directed,30223,0,0,0,194.666
105735655,106088601,Directed,30224,0,0,0,143.412
105735720,105237098,Directed,30225,0,0,0,137.79
105735748,104246735,Directed,30226,0,0,0,80.388
105735748,104735070,Directed,30227,0,0,0,74.837
105735748,104919981,Directed,30228,0,0,0,76.198
105735748,105727838,Directed,30229,0,0,0,98.881
105735950,104186789,Directed,30230,0,0,0,163.278
105736060,104986081,Directed,30231,0,0,1,94.096
105736060,105736067,Directed,30232,0,0,1,470.866
105736060,105738588,Directed,30233,0,0,1,124.118
105736067,105736060,Directed,30234,0,0,1,470.866
105736080,1252080351,Directed,30235,0,0,0,16.191
105736080,104893887,Directed,30236,0,0,0,53.321
105736080,104692558,Directed,30237,0,0,0,131.025
105736084,105736088,Directed,30238,0,0,0,41.36
105736084,105249747,Directed,30239,0,0,0,15.958
105736084,1252080351,Directed,30240,0,0,0,47.008
105736088,105886040,Directed,30241,0,0,0,79.792
105736088,105736094,Directed,30242,0,0,0,37.181
105736088,105736084,Directed,30243,0,0,0,41.36
105736094,105736088,Directed,30244,0,0,0,37.181
105736094,105969790,Directed,30245,0,0,0,75.163
105736094,105965452,Directed,30246,0,0,0,93.699
105736112,105736115,Directed,30247,0,0,0,110.669
105736112,105735526,Directed,30248,0,0,0,117.153
105736112,104764407,Directed,30249,0,0,0,108.012
105736115,2716677308,Directed,30250,0,0,0,33.9
105736115,105838917,Directed,30251,0,0,0,124.331
105736115,105736112,Directed,30252,0,0,0,110.669
105736378,105736382,Directed,30253,0,0,0,48.38
105736378,106124160,Directed,30254,0,0,0,107.62
105736378,5000839215,Directed,30255,0,0,0,194.117
105736382,104649142,Directed,30256,0,0,0,50.253
105736382,105736378,Directed,30257,0,0,0,48.38
105736382,106081907,Directed,30258,0,0,0,108.059
105736382,106081897,Directed,30259,0,0,0,128.035
105736386,104649142,Directed,30260,0,0,0,85.993
105736386,106008427,Directed,30261,0,0,0,105.971
105736386,2993405862,Directed,30262,0,0,0,33.304
105736884,105953955,Directed,30263,0,0,1,62.215
105736884,104527647,Directed,30264,0,0,1,124.163
105736884,4607077465,Directed,30265,0,0,1,192.684
105736997,105737001,Directed,30266,0,0,0,193.411
105736997,105232939,Directed,30267,0,0,0,45.928
105736997,2781737034,Directed,30268,0,0,0,42.442
105736997,2781744780,Directed,30269,0,0,0,106.367
105737001,3806168694,Directed,30270,0,0,0,143.342
105737001,105736997,Directed,30271,0,0,0,193.411
105737001,3806168692,Directed,30272,0,0,0,43.21
105737001,105748284,Directed,30273,0,0,0,42.528
105737010,104626006,Directed,30274,0,0,0,64.657
105737010,3806168694,Directed,30275,0,0,0,62.024
105737010,104704923,Directed,30276,0,0,0,85.943
105737010,106041699,Directed,30277,0,0,0,65.923
105737021,104837667,Directed,30278,0,0,0,165.048
105737021,104626006,Directed,30279,0,0,0,90.667
105737021,104388748,Directed,30280,0,0,0,44.362
105737021,105255682,Directed,30281,0,0,0,88.091
105737037,104925399,Directed,30282,0,0,0,72.292
105737037,104837667,Directed,30283,0,0,0,67.719
105737037,104704943,Directed,30284,0,0,0,87.777
105737037,105255693,Directed,30285,0,0,0,87.915
105737198,271213774,Directed,30286,0,0,0,85.367
105737198,105134724,Directed,30287,0,0,0,177.247
105737198,271213772,Directed,30288,0,0,0,293.032
105738409,2629101282,Directed,30289,0,0,1,41.588
105738409,2629101273,Directed,30290,0,0,1,42.625
105738409,105718618,Directed,30291,0,0,1,194.006
105738415,2627939808,Directed,30292,0,0,1,39.711
105738415,2629101960,Directed,30293,0,0,1,39.829
105738415,104908912,Directed,30294,0,0,1,145.068
105738421,105117763,Directed,30295,0,0,1,18.227
105738506,105738515,Directed,30296,0,0,0,208.228
105738506,104675349,Directed,30297,0,0,0,135.247
105738506,104208716,Directed,30298,0,0,0,48.679
105738506,105696594,Directed,30299,0,0,0,50.35
105738515,104208711,Directed,30300,0,0,0,48.591
105738515,2353575316,Directed,30301,0,0,0,50.242
105738515,105738520,Directed,30302,0,0,0,101.686
105738515,105738506,Directed,30303,0,0,0,208.228
105738520,105940663,Directed,30304,0,0,0,132.254
105738520,104801826,Directed,30305,0,0,0,139.614
105738520,105738515,Directed,30306,0,0,0,101.686
105738528,5002172535,Directed,30307,0,0,0,50.988
105738528,5002172536,Directed,30308,0,0,0,61.775
105738528,104801826,Directed,30309,0,0,0,163.912
105738588,104843834,Directed,30310,0,0,1,28.849
105738588,105017105,Directed,30311,0,0,1,133.895
105738588,105736060,Directed,30312,0,0,1,124.118
105738787,105851772,Directed,30313,0,0,1,59.74
105738787,104732042,Directed,30314,0,0,1,115.703
105738829,105738841,Directed,30315,0,0,0,42.585
105738829,107624931,Directed,30316,0,0,0,27.02
105738829,104517607,Directed,30317,0,0,0,244.945
105738841,104517607,Directed,30318,0,0,0,33.628
105738841,105738829,Directed,30319,0,0,0,42.585
105738841,105774009,Directed,30320,0,0,0,236.626
105738851,105738861,Directed,30321,0,0,0,25.435
105738851,1027081013,Directed,30322,0,0,0,39.686
105738851,105229623,Directed,30323,0,0,0,100.289
105738861,104474308,Directed,30324,0,0,0,21.074
105738861,105738851,Directed,30325,0,0,0,25.435
105738861,104644297,Directed,30326,0,0,0,105.75
105738870,104544971,Directed,30327,0,0,0,84.733
105738870,104789423,Directed,30328,0,0,0,75.329
105738870,105229642,Directed,30329,0,0,0,98.917
105738870,271213037,Directed,30330,0,0,0,127.918
105738878,104544971,Directed,30331,0,0,0,196.674
105738878,104518728,Directed,30332,0,0,0,7.674
105738878,3076463527,Directed,30333,0,0,0,83.426
105738996,105739005,Directed,30334,0,0,1,53.599
105738996,104682796,Directed,30335,0,0,1,49.74
105738996,105054667,Directed,30336,0,0,1,34.707
105739005,105739009,Directed,30337,0,0,1,164.463
105739005,105738996,Directed,30338,0,0,1,53.599
105739005,105054677,Directed,30339,0,0,1,35.546
105739005,104740552,Directed,30340,0,0,1,69.08
105739009,104939701,Directed,30341,0,0,1,154.248
105739009,105739005,Directed,30342,0,0,1,164.463
105739009,104683020,Directed,30343,0,0,1,45.413
105739029,104683057,Directed,30344,0,0,1,70.912
105739029,104693793,Directed,30345,0,0,1,44.044
105739046,106321363,Directed,30346,0,0,0,45.161
105739046,106321356,Directed,30347,0,0,0,46.259
105739046,105206683,Directed,30348,0,0,0,161.3
105739046,1025833654,Directed,30349,0,0,0,105.872
105739068,104779752,Directed,30350,0,0,1,139.84
105739098,1252520656,Directed,30351,0,0,0,30.779
105739098,105170344,Directed,30352,0,0,0,82.858
105739098,104535029,Directed,30353,0,0,0,216.714
105739098,656071247,Directed,30354,0,0,0,36.684
105739107,684907629,Directed,30355,0,0,0,27.199
105739107,656071247,Directed,30356,0,0,0,7.138
105739107,105707976,Directed,30357,0,0,0,45.47
105739115,105781097,Directed,30358,0,0,0,108.832
105739115,104914880,Directed,30359,0,0,0,47.146
105739115,105781086,Directed,30360,0,0,0,130.09
105739115,105739120,Directed,30361,0,0,0,36.247
105739120,105739125,Directed,30362,0,0,0,9.774
105739120,105813427,Directed,30363,0,0,0,108.798
105739120,105739115,Directed,30364,0,0,0,36.247
105739125,105739120,Directed,30365,0,0,0,9.774
105739125,656070635,Directed,30366,0,0,0,130.1
105739125,105739130,Directed,30367,0,0,0,46.023
105739130,106120916,Directed,30368,0,0,0,108.735
105739130,105918692,Directed,30369,0,0,0,130.091
105739130,105739134,Directed,30370,0,0,0,61.056
105739130,105739125,Directed,30371,0,0,0,46.023
105739134,656070636,Directed,30372,0,0,0,110.289
105739134,105739130,Directed,30373,0,0,0,61.056
105739134,104982937,Directed,30374,0,0,0,73.132
105739134,105759507,Directed,30375,0,0,0,48.778
105739166,106063699,Directed,30376,0,0,1,85.197
105739166,3189628704,Directed,30377,0,0,1,131.955
105739166,104188893,Directed,30378,0,0,1,106.285
105739690,104851942,Directed,30379,0,0,0,124.257
105739690,104365201,Directed,30380,0,0,0,45.003
105739690,5002328857,Directed,30381,0,0,0,44.794
105739720,685106580,Directed,30382,0,0,0,64.157
105739720,104679949,Directed,30383,0,0,0,245.832
105739720,104381908,Directed,30384,0,0,0,204.552
105739874,105739878,Directed,30385,0,0,0,30.909
105739874,106130118,Directed,30386,0,0,0,40.464
105739874,104354103,Directed,30387,0,0,0,181.92
105739878,105739874,Directed,30388,0,0,0,30.909
105740001,105740004,Directed,30389,0,0,1,36.796
105740001,2611571747,Directed,30390,0,0,1,6.983
105740001,107609632,Directed,30391,0,0,1,76.665
105740004,105740001,Directed,30392,0,0,1,36.796
105740004,2611571741,Directed,30393,0,0,1,75.262
105740004,104195565,Directed,30394,0,0,1,59.913
105740004,105800107,Directed,30395,0,0,1,74.06
105740018,105740022,Directed,30396,0,0,1,269.705
105740018,104865591,Directed,30397,0,0,1,106.559
105740018,104186571,Directed,30398,0,0,1,108.288
105740022,105740028,Directed,30399,0,0,1,28.663
105740022,105740018,Directed,30400,0,0,1,269.705
105740022,104865606,Directed,30401,0,0,1,99.803
105740022,104195409,Directed,30402,0,0,1,33.761
105740028,104867616,Directed,30403,0,0,1,49.845
105740028,105740022,Directed,30404,0,0,1,28.663
105740028,105943294,Directed,30405,0,0,1,263.927
105740456,105740464,Directed,30406,0,0,1,53.596
105740456,105806091,Directed,30407,0,0,1,75.007
105740456,105248414,Directed,30408,0,0,1,86.817
105740464,105740471,Directed,30409,0,0,1,106.914
105740464,105740456,Directed,30410,0,0,1,53.596
105740464,1025985022,Directed,30411,0,0,1,36.188
105740464,105248419,Directed,30412,0,0,1,84.605
105740471,105740477,Directed,30413,0,0,1,146.414
105740471,105740464,Directed,30414,0,0,1,106.914
105740471,1025985021,Directed,30415,0,0,1,38.762
105740477,1025985009,Directed,30416,0,0,1,6.615
105740477,105740471,Directed,30417,0,0,1,146.414
105740477,105248439,Directed,30418,0,0,1,247.625
105740481,105706860,Directed,30419,0,0,1,44.425
105740481,1025985009,Directed,30420,0,0,1,39.674
105740481,105248467,Directed,30421,0,0,1,91.319
105740490,105706860,Directed,30422,0,0,1,85.484
105740507,2924129380,Directed,30423,0,0,1,132.046
105740507,2924129326,Directed,30424,0,0,1,252.21
105740507,107472693,Directed,30425,0,0,1,164.699
105740565,105945058,Directed,30426,0,0,0,38.432
105740565,105251666,Directed,30427,0,0,0,98.093
105740565,3769757302,Directed,30428,0,0,0,39.29
105740590,105163262,Directed,30429,0,0,0,44.182
105740590,1859057424,Directed,30430,0,0,0,4.621
105740590,105174329,Directed,30431,0,0,0,102.03
105740601,105740603,Directed,30432,0,0,0,101.023
105740603,104777040,Directed,30433,0,0,0,40.957
105740603,104712761,Directed,30434,0,0,0,40.296
