X,Y,id,modularity,hood_no,hood
588983.6935,4475833.339,104802498,21,70,South Oakland
588787.723,4476497.239,105917267,21,70,South Oakland
588841.6076,4476028.598,106114210,21,70,South Oakland
588965.8735,4475912.272,106114218,21,70,South Oakland
588722.7182,4475856.678,313014765,21,70,South Oakland
588717.5231,4476295.433,313015556,21,70,South Oakland
588741.4698,4475949.599,104548359,21,70,South Oakland
588795.3042,4476012.851,104548375,21,70,South Oakland
588822.7115,4476194.899,104548383,21,70,South Oakland
588740.9067,4476209.173,104549014,21,70,South Oakland
588635.2368,4476313.954,104549031,21,70,South Oakland
588409.6462,4476633.471,2757383275,21,70,South Oakland
588247.9,4476489.707,3639956804,21,70,South Oakland
588211.3232,4476509.703,3639956805,21,70,South Oakland
587859.6535,4476710.63,105013227,21,70,South Oakland
587944.355,4476790.024,105013246,21,70,South Oakland
588099.0823,4476942.68,105013257,21,70,South Oakland
588551.3011,4476561.051,105931969,21,70,South Oakland
588041.7772,4476688.378,106329632,21,70,South Oakland
588081.2084,4476649.153,106329642,21,70,South Oakland
588210.7306,4476546.343,106329652,21,70,South Oakland
588226.3041,4476537.8,106329664,21,70,South Oakland
588283.7581,4476510.556,106329676,21,70,South Oakland
588789.616,4475792.681,107509551,21,70,South Oakland
588535.7098,4476461.962,105152135,21,70,South Oakland
588596.2734,4476453.108,105152147,21,70,South Oakland
588651.3748,4476414.083,104891107,21,70,South Oakland
588770.9709,4476393.973,104891120,21,70,South Oakland
588364.6299,4476662.759,4961765355,21,70,South Oakland
588448.9072,4476230.887,104499804,21,70,South Oakland
588373.4976,4476650.263,105024352,21,70,South Oakland
588798.7336,4476041.312,2712374933,21,70,South Oakland
588062.7369,4476430.132,104567388,21,70,South Oakland
588093.495,4476486.546,104567399,21,70,South Oakland
588143.7343,4476582.201,104567408,21,70,South Oakland
588460.4283,4476286.865,106074856,21,70,South Oakland
587872.9864,4476871.339,105097503,21,70,South Oakland
587939.6831,4476927.863,105097510,21,70,South Oakland
588472.8306,4476370.94,105688296,21,70,South Oakland
588519.1196,4476364.082,105688303,21,70,South Oakland
588640.3028,4476345.376,105688316,21,70,South Oakland
588269.8807,4476657.357,106343680,21,70,South Oakland
588512.4285,4476577.156,106343692,21,70,South Oakland
587896.8002,4476495.837,104642160,21,70,South Oakland
588146.0266,4476385.928,104642170,21,70,South Oakland
588198.9255,4476355.11,104642177,21,70,South Oakland
588558.4546,4476009.637,3116152593,21,70,South Oakland
588322.8718,4476659.625,2979051738,21,70,South Oakland
587719.1241,4476632.715,339262141,21,70,South Oakland
588020.2858,4476642.553,339262253,21,70,South Oakland
587842.171,4476638.963,339262254,21,70,South Oakland
587928.8443,4476628.512,339262258,21,70,South Oakland
587965.3987,4476633.415,339262259,21,70,South Oakland
587791.6975,4476654.214,339262344,21,70,South Oakland
587417.3172,4476687.593,5317313681,21,70,South Oakland
587476.527,4476668.712,5317313732,21,70,South Oakland
588727.6869,4476119.847,105825707,21,70,South Oakland
588680.1795,4476129.876,105825716,21,70,South Oakland
588215.1715,4476308.219,107661124,21,70,South Oakland
588541.8488,4476028.591,106096623,21,70,South Oakland
588567.6695,4476057.583,106096633,21,70,South Oakland
588667.9151,4476516.736,106096681,21,70,South Oakland
588868.9769,4476193.727,104720544,21,70,South Oakland
587957.7524,4476632.249,3305302901,21,70,South Oakland
588460.6114,4476105.377,2715152903,21,70,South Oakland
588530.1272,4476090.833,107672521,21,70,South Oakland
588619.8138,4476003.413,107672527,21,70,South Oakland
588236.5263,4476535.623,3116168168,21,70,South Oakland
588183.4671,4476319.969,3116168169,21,70,South Oakland
587878.7193,4476708.755,3116168173,21,70,South Oakland
587936.294,4476648.594,3116168174,21,70,South Oakland
587878.1287,4476728.731,3116168177,21,70,South Oakland
588095.7063,4476633.226,105706678,21,70,South Oakland
587729.7883,4477441.608,3002278225,21,83,Terrace Village
588329.6292,4477313.095,105060928,21,88,West Oakland
587792.7624,4477159.02,2807996451,21,88,West Oakland
588052.5338,4477041.96,105097518,21,88,West Oakland
588379.8808,4477363.113,105097546,21,88,West Oakland
588414.1995,4477396.135,105097564,21,88,West Oakland
588353.6291,4477337.202,104507928,21,88,West Oakland
588340.1074,4477379.74,104507936,21,88,West Oakland
588091.0505,4477239.024,104639490,21,88,West Oakland
587960.7726,4477328.593,104639501,21,88,West Oakland
587759.2605,4477470.052,104639517,21,88,West Oakland
587786.3229,4477157.701,104707686,21,88,West Oakland
587876.4183,4477222.325,104707695,21,88,West Oakland
587909.2443,4477262.077,104707705,21,88,West Oakland
588010.4691,4477397.164,104707716,21,88,West Oakland
588027.9268,4477419.395,104707727,21,88,West Oakland
588025.9942,4477015.814,105037540,21,88,West Oakland
588270.5169,4477256.279,104580895,21,88,West Oakland
588142.4846,4477314.865,105959079,21,88,West Oakland
587972.525,4477211.919,107602962,21,88,West Oakland
593589.7506,4482976.905,687158482,22,47,Lincoln-Lemington-Belmar
590072.3851,4482538.765,687153341,22,52,Morningside
590114.6747,4482472.53,104926365,22,79,Stanton Heights
590200.8953,4482527.414,104926378,22,79,Stanton Heights
590254.231,4482553.159,104926386,22,79,Stanton Heights
590105.9873,4482526.625,4579992999,22,79,Stanton Heights
590045.7203,4482497.811,4579993011,22,79,Stanton Heights
590075.1248,4482511.876,104626678,22,79,Stanton Heights
590183.1512,4482563.525,105233347,22,79,Stanton Heights
586495.1566,4479842.38,5171318180,22,84,Troy Hill
586481.4238,4479850.148,687149621,22,84,Troy Hill
586373.7103,4479635.12,2400997604,22,84,Troy Hill
586503.6322,4479837.549,2400997605,22,84,Troy Hill
586359.4507,4479630.47,1493008687,22,84,Troy Hill
586704.7165,4480204.145,1493008696,22,84,Troy Hill
585608.2713,4478918.629,684907658,22,84,Troy Hill
586690.9394,4480157.958,824106242,22,84,Troy Hill
586491.8012,4479866.388,2544499855,22,84,Troy Hill
590064.1059,4482537.889,687153353,22,86,Upper Lawrenceville
581373.8725,4482392.698,104794049,24,13,Brighton Heights
581335.8661,4482476.057,104794065,24,13,Brighton Heights
581235.7419,4482556.986,104794075,24,13,Brighton Heights
581273.8255,4482331.473,105252926,24,13,Brighton Heights
581226.0234,4482338.192,105252936,24,13,Brighton Heights
581153.7442,4482355.691,105252946,24,13,Brighton Heights
581638.9051,4482190.553,106039480,24,13,Brighton Heights
581278.7934,4481841.595,104794724,24,13,Brighton Heights
582428.4183,4482165.587,4046916256,24,13,Brighton Heights
582473.4729,4482187.631,4046916268,24,13,Brighton Heights
582389.9167,4482193.471,4046916273,24,13,Brighton Heights
582403.2965,4482200.013,4046916276,24,13,Brighton Heights
582369.3706,4482272.688,4046916599,24,13,Brighton Heights
582315.3484,4482347.661,4046916607,24,13,Brighton Heights
581877.0935,4482380.606,4046916614,24,13,Brighton Heights
581324.322,4481963.174,105254638,24,13,Brighton Heights
581133.8461,4482116.282,105254654,24,13,Brighton Heights
581068.8848,4482167.744,105254664,24,13,Brighton Heights
580994.2001,4482228.792,105254672,24,13,Brighton Heights
581571.5138,4482257.814,105715529,24,13,Brighton Heights
581585.7763,4482345.106,105715534,24,13,Brighton Heights
581575.5701,4482406.574,105715542,24,13,Brighton Heights
581548.5401,4482262.77,105715556,24,13,Brighton Heights
581454.1742,4482100.925,105715565,24,13,Brighton Heights
581411.4207,4482029.154,105715569,24,13,Brighton Heights
582160.1107,4482669.853,105192164,24,13,Brighton Heights
582124.5216,4482669.018,105192168,24,13,Brighton Heights
581998.4875,4482675.916,105192173,24,13,Brighton Heights
581439.0391,4482628.26,105852735,24,13,Brighton Heights
581944.5086,4482207.672,2515546397,24,13,Brighton Heights
582282.4012,4482544.129,2515546437,24,13,Brighton Heights
582320.1803,4482550.118,2515546439,24,13,Brighton Heights
582128.4049,4482584.011,2515546441,24,13,Brighton Heights
582276.6474,4482584.065,2515546443,24,13,Brighton Heights
582004.2077,4482585.579,2515546453,24,13,Brighton Heights
581965.0484,4482584.106,2515546460,24,13,Brighton Heights
582316.4949,4482589.233,2515546465,24,13,Brighton Heights
581913.5237,4482602.67,2515546466,24,13,Brighton Heights
581980.2104,4482667.723,2515546473,24,13,Brighton Heights
582186.4538,4482702.981,2515546478,24,13,Brighton Heights
581704.5745,4482553.291,105724061,24,13,Brighton Heights
581561.5138,4482543.614,105724069,24,13,Brighton Heights
582156.5285,4482486.749,104677203,24,13,Brighton Heights
582160.261,4482418.582,105726017,24,13,Brighton Heights
582320.8118,4482589.757,105201753,24,13,Brighton Heights
582161.2671,4482400.298,105726052,24,13,Brighton Heights
582299.1158,4482314.622,104940887,24,13,Brighton Heights
582312.3282,4482314.801,104940894,24,13,Brighton Heights
582342.1824,4482307.769,104940906,24,13,Brighton Heights
582378.573,4482289.863,104940916,24,13,Brighton Heights
582398.9765,4482278.986,104940921,24,13,Brighton Heights
582429.7644,4482178.046,104940929,24,13,Brighton Heights
582453.7959,4482195.63,104940943,24,13,Brighton Heights
581304.8664,4481908.765,104616900,24,13,Brighton Heights
581183.056,4481999.507,104616906,24,13,Brighton Heights
581058.5209,4482430.249,104551760,24,13,Brighton Heights
580998.6854,4482356.219,104551779,24,13,Brighton Heights
580936.1805,4482278.898,104551796,24,13,Brighton Heights
581320.1472,4482404.769,104949664,24,13,Brighton Heights
581300.946,4482317.724,104949671,24,13,Brighton Heights
581235.6208,4482158.507,104949687,24,13,Brighton Heights
581197.2469,4482064.971,104949702,24,13,Brighton Heights
581742.0465,4482690.516,105213343,24,13,Brighton Heights
581776.5557,4482599.427,105213348,24,13,Brighton Heights
581826.3313,4482492.043,105213370,24,13,Brighton Heights
581925.8155,4482266.738,105213386,24,13,Brighton Heights
581718.7434,4481959.38,105213441,24,13,Brighton Heights
581470.5746,4481961.768,105213447,24,13,Brighton Heights
581368.2435,4481962.753,105213461,24,13,Brighton Heights
581970.0465,4482286.662,104494071,24,13,Brighton Heights
582186.2701,4482286.293,104494119,24,13,Brighton Heights
582300.3029,4482296.095,105676118,24,13,Brighton Heights
582004.7916,4482506.065,107577340,24,13,Brighton Heights
581906.8337,4482527.073,107577366,24,13,Brighton Heights
581199.2529,4482411.06,105875836,24,13,Brighton Heights
581112.7007,4482266.034,105875848,24,13,Brighton Heights
581034.866,4482088.266,105875857,24,13,Brighton Heights
582195.9621,4482412.424,106011069,24,13,Brighton Heights
581068.4991,4482442.58,3621954181,24,13,Brighton Heights
581090.3717,4482475.766,3621954182,24,13,Brighton Heights
581114.1002,4482501.934,3621954183,24,13,Brighton Heights
581916.5256,4482397.502,104966422,24,13,Brighton Heights
582412.4571,4482267.134,2501948051,24,13,Brighton Heights
582139.6876,4482366.29,2501948080,24,13,Brighton Heights
581633.5207,4482334.381,107527730,24,13,Brighton Heights
581147.1237,4482558.044,107527747,24,13,Brighton Heights
581329.8239,4481963.112,3621961515,24,13,Brighton Heights
581370.6698,4481984.383,3621961517,24,13,Brighton Heights
581322.0045,4482135.755,105103776,24,13,Brighton Heights
581897.8517,4482665.366,104449221,24,13,Brighton Heights
581622.8126,4481960.298,104711644,24,13,Brighton Heights
581571.6194,4482128.46,104711655,24,13,Brighton Heights
581498.3272,4482174.088,104711661,24,13,Brighton Heights
581267.1896,4482235.45,104711670,24,13,Brighton Heights
581928.325,4482480.992,107729318,24,13,Brighton Heights
581487.0953,4482535.853,105108949,24,13,Brighton Heights
581451.0069,4482375.376,105108961,24,13,Brighton Heights
581430.862,4482287.943,105108972,24,13,Brighton Heights
582128.182,4482575.749,105769950,24,13,Brighton Heights
581618.7107,4482237.503,104921248,24,13,Brighton Heights
581676.3741,4482289.543,104921266,24,13,Brighton Heights
581734.4692,4482255.486,104921275,24,13,Brighton Heights
581658.8061,4482435.181,104921307,24,13,Brighton Heights
582520.4631,4483201.612,105088838,24,61,Perry North
582546.0066,4483121.075,105089002,24,61,Perry North
582533.6126,4483165.122,105089013,24,61,Perry North
582587.246,4483036.803,105030387,24,61,Perry North
582509.5376,4483111.846,105178075,24,61,Perry North
589142.9687,4475763.449,105251048,26,37,Greenfield
589619.1233,4475640.425,107741836,26,37,Greenfield
589849.7415,4475776.63,3103589425,26,37,Greenfield
589935.9512,4475313.889,104597461,26,37,Greenfield
589106.8613,4475673.539,104597622,26,37,Greenfield
589305.031,4475523.294,104597635,26,37,Greenfield
589470.5322,4475495.56,105123274,26,37,Greenfield
589877.3914,4475278.527,104992775,26,37,Greenfield
589886.1575,4474962.132,104992810,26,37,Greenfield
590039.6687,4475613.715,455742818,26,37,Greenfield
589261.7772,4475163.66,104867327,26,37,Greenfield
589425.3351,4475042.725,104867338,26,37,Greenfield
589515.7412,4474985.787,104867358,26,37,Greenfield
589776.2087,4474824.885,104867374,26,37,Greenfield
589889.5118,4475428.823,105720974,26,37,Greenfield
589934.3098,4475813.348,106114975,26,37,Greenfield
589935.1456,4475521.015,106115006,26,37,Greenfield
589936.1082,4475505.84,106115015,26,37,Greenfield
589938.892,4474970.525,106115078,26,37,Greenfield
588990.9686,4475554.329,3564516500,26,37,Greenfield
589687.1413,4475723.259,105726397,26,37,Greenfield
589782.9143,4475753.215,105726402,26,37,Greenfield
589933.8535,4475800.464,105726408,26,37,Greenfield
589227.7821,4475407.171,2712094940,26,37,Greenfield
589896.3147,4475362.461,104352187,26,37,Greenfield
589155.7131,4475575.759,2715045129,26,37,Greenfield
589047.6254,4475560.775,2715045132,26,37,Greenfield
589053.8425,4475657.311,104680940,26,37,Greenfield
589162.7301,4475689.802,104680959,26,37,Greenfield
589179.508,4475694.364,104680970,26,37,Greenfield
589333.5718,4475740.362,104680982,26,37,Greenfield
589710.7915,4475948.163,104681021,26,37,Greenfield
589902.761,4475969.393,104681064,26,37,Greenfield
590037.3723,4475698.228,105797418,26,37,Greenfield
589657.1791,4475690.372,105210107,26,37,Greenfield
589682.93,4475607.262,105210115,26,37,Greenfield
589709.3936,4475525.614,105210134,26,37,Greenfield
589752.4238,4475361.391,105210150,26,37,Greenfield
589764.8523,4475277.899,105210157,26,37,Greenfield
589815.2737,4474950.925,105210177,26,37,Greenfield
589183.0229,4475416.819,105997608,26,37,Greenfield
589492.902,4475357.266,105998224,26,37,Greenfield
589710.7166,4475753.16,105080790,26,37,Greenfield
589716.3666,4475731.924,105080802,26,37,Greenfield
589749.857,4475630.988,105080808,26,37,Greenfield
589776.8619,4475548.115,105080830,26,37,Greenfield
589825.1273,4475408.756,105080850,26,37,Greenfield
589934.8659,4475600.167,105801869,26,37,Greenfield
590014.0151,4475602.927,105801876,26,37,Greenfield
590052.0213,4475567.847,105801884,26,37,Greenfield
589157.3565,4475525.344,105802010,26,37,Greenfield
589594.0431,4475499.311,105802028,26,37,Greenfield
589646.586,4475503.559,105802034,26,37,Greenfield
589843.4606,4475570.229,105802044,26,37,Greenfield
589892.2587,4474888.501,2755750292,26,37,Greenfield
590059.6971,4475401.424,106130930,26,37,Greenfield
589243.7615,4475557.934,2055633672,26,37,Greenfield
589984.0855,4475401.349,105938683,26,37,Greenfield
590073.3091,4475359.512,105938691,26,37,Greenfield
589433.9745,4475173.407,104759830,26,37,Greenfield
589342.4065,4475278.947,105025044,26,37,Greenfield
589368.0685,4475203.816,105025050,26,37,Greenfield
589953.5966,4475937.486,2712374940,26,37,Greenfield
589681.9488,4475277.329,105877393,26,37,Greenfield
589935.7109,4475278.06,105877419,26,37,Greenfield
589327.1862,4475786.391,104375383,26,37,Greenfield
589834.7495,4475821.29,104638347,26,37,Greenfield
589864.7763,4475780.063,104638357,26,37,Greenfield
589882.3125,4475674.673,104638363,26,37,Greenfield
589910.2381,4475592.256,104638375,26,37,Greenfield
589815.6954,4475652.06,105753878,26,37,Greenfield
589935.1444,4475692.904,105753890,26,37,Greenfield
589438.089,4475316.357,104574477,26,37,Greenfield
589482.233,4475192.745,104574485,26,37,Greenfield
589530.6955,4475052.92,104574496,26,37,Greenfield
589889.0714,4474943.439,2843784132,26,37,Greenfield
589484.8271,4475738.636,105891444,26,37,Greenfield
589630.8907,4475070.026,104646574,26,37,Greenfield
589712.582,4475081.328,104646584,26,37,Greenfield
589753.4981,4475087.469,104646596,26,37,Greenfield
590037.877,4475729.652,5320855570,26,37,Greenfield
589999.6498,4475711.152,5320855574,26,37,Greenfield
589687.2422,4476002.613,104715712,26,37,Greenfield
589938.8091,4475019.86,105108939,26,37,Greenfield
589656.5489,4475986.97,104715724,26,37,Greenfield
589736.9472,4474939.828,107537374,26,37,Greenfield
589770.2509,4475790.487,107473194,26,37,Greenfield
589866.4277,4475498.021,107473208,26,37,Greenfield
588895.7148,4475449.397,3878742395,26,37,Greenfield
589533.8157,4475411.077,105245236,26,37,Greenfield
589654.0632,4474928.801,105245256,26,37,Greenfield
589399.3275,4475631.117,3069833866,26,37,Greenfield
589288.6527,4475428.901,3114269377,26,37,Greenfield
589327.7122,4475481.755,104922060,26,37,Greenfield
589260.1136,4475346.097,104922099,26,37,Greenfield
589292.6944,4475259.859,104922116,26,37,Greenfield
589418.6576,4474855.671,4632547957,26,39,Hazelwood
589083.2501,4475532.955,104867298,26,39,Hazelwood
589226.2877,4475233.379,104867321,26,39,Hazelwood
589613.3302,4474925.727,104867365,26,39,Hazelwood
589839.3049,4474785.086,104867383,26,39,Hazelwood
589903.1524,4474792.369,104867396,26,39,Hazelwood
589940.9633,4474797.896,104867404,26,39,Hazelwood
588957.1549,4475486.085,3564516493,26,39,Hazelwood
589458.0705,4474874.836,104937001,26,39,Hazelwood
589494.3094,4474889.779,104937019,26,39,Hazelwood
589082.07,4475346.721,2712094956,26,39,Hazelwood
588816.4371,4475446.614,105801980,26,39,Hazelwood
589527.2188,4474816.9,105025068,26,39,Hazelwood
589620.1465,4474785.671,3416893767,26,39,Hazelwood
589565.6587,4474952.29,104574506,26,39,Hazelwood
589601.9205,4474843.182,104574519,26,39,Hazelwood
589608.904,4474823.272,104574530,26,39,Hazelwood
589780.0995,4474803.239,104646245,26,39,Hazelwood
589459.6797,4474961.815,104981956,26,39,Hazelwood
588884.4852,4475446.233,3878742393,26,39,Hazelwood
588900.5071,4475435.921,3878742394,26,39,Hazelwood
588807.94,4475459.869,3878742397,26,39,Hazelwood
589443.9378,4474903.721,3114269369,26,39,Hazelwood
588405.5434,4476003.413,1685862790,26,70,South Oakland
589116.7954,4475895.459,104248901,26,77,Squirrel Hill South
589129.6018,4475817.344,104198857,26,77,Squirrel Hill South
594035.8124,4479613.748,105783817,28,41,Homewood North
594272.9192,4479560.266,105864172,28,41,Homewood North
594237.3478,4479554.756,106002569,28,41,Homewood North
594292.3363,4479485.017,3586621401,28,41,Homewood North
594237.4921,4479535.884,3586621404,28,41,Homewood North
594115.4825,4479589.259,104967141,28,41,Homewood North
594110.3957,4479591.871,105951376,28,41,Homewood North
594030.0572,4479845.719,104464864,28,47,Lincoln-Lemington-Belmar
594007.3731,4479952.49,3533703911,28,47,Lincoln-Lemington-Belmar
594210.6999,4480918.236,104926835,28,47,Lincoln-Lemington-Belmar
594064.5633,4480718.992,105783699,28,47,Lincoln-Lemington-Belmar
594032.1576,4479761.559,105783824,28,47,Lincoln-Lemington-Belmar
594093.9369,4480123.295,105783863,28,47,Lincoln-Lemington-Belmar
593957.0768,4479715.142,104736897,28,47,Lincoln-Lemington-Belmar
594033.3704,4479692.697,104736908,28,47,Lincoln-Lemington-Belmar
593872.4731,4479890.413,105723265,28,47,Lincoln-Lemington-Belmar
593955.818,4479864.048,105723294,28,47,Lincoln-Lemington-Belmar
594208.31,4480900.654,104806304,28,47,Lincoln-Lemington-Belmar
594014.5043,4480769.743,106061388,28,47,Lincoln-Lemington-Belmar
594213.6227,4480849.74,106061410,28,47,Lincoln-Lemington-Belmar
594145.4491,4480603.716,107634284,28,47,Lincoln-Lemington-Belmar
594193.9501,4480849.281,105864933,28,47,Lincoln-Lemington-Belmar
593818.7046,4479758.536,1766679004,28,47,Lincoln-Lemington-Belmar
593937.6252,4479644.822,106002557,28,47,Lincoln-Lemington-Belmar
593781.8468,4480171.057,106331237,28,47,Lincoln-Lemington-Belmar
594177.149,4480097.907,106331264,28,47,Lincoln-Lemington-Belmar
593908.3045,4480910.127,105742264,28,47,Lincoln-Lemington-Belmar
593954.042,4479792.074,106008607,28,47,Lincoln-Lemington-Belmar
593739.3842,4480244.086,104898362,28,47,Lincoln-Lemington-Belmar
593795.0498,4480248.092,104898376,28,47,Lincoln-Lemington-Belmar
593980.3548,4480264.661,104898383,28,47,Lincoln-Lemington-Belmar
594060.4715,4480268.843,104898390,28,47,Lincoln-Lemington-Belmar
594172.7542,4480971.192,3159073380,28,47,Lincoln-Lemington-Belmar
593955.7509,4480333.362,104966611,28,47,Lincoln-Lemington-Belmar
594068.4232,4480389.033,104966625,28,47,Lincoln-Lemington-Belmar
593816.4348,4480964.129,107588776,28,47,Lincoln-Lemington-Belmar
594028.1023,4479921.676,104836665,28,47,Lincoln-Lemington-Belmar
594100.869,4479922.646,104836679,28,47,Lincoln-Lemington-Belmar
594050.5012,4480627.635,107589783,28,47,Lincoln-Lemington-Belmar
594104.6927,4479764.891,105951394,28,47,Lincoln-Lemington-Belmar
594091.7858,4480198.617,105951411,28,47,Lincoln-Lemington-Belmar
594213.0446,4480769.065,106346180,28,47,Lincoln-Lemington-Belmar
594175.1408,4480782.266,104446578,28,47,Lincoln-Lemington-Belmar
594097.474,4480002.483,105169284,28,47,Lincoln-Lemington-Belmar
593858.8684,4480567.398,105893811,28,47,Lincoln-Lemington-Belmar
593898.8509,4480468.992,105893844,28,47,Lincoln-Lemington-Belmar
593936.5782,4480382.137,105893858,28,47,Lincoln-Lemington-Belmar
594138.4977,4480843.521,105834745,28,47,Lincoln-Lemington-Belmar
580389.4282,4477334.125,104989517,29,23,Crafton Heights
580170.0999,4477730.991,105842806,29,23,Crafton Heights
580415.6335,4477261.748,107548451,29,23,Crafton Heights
580607.4077,4476943.323,107483042,29,23,Crafton Heights
580435.0766,4478077.232,106042890,29,23,Crafton Heights
580785.2664,4477027.9,104536673,29,23,Crafton Heights
581228.1333,4477537.182,104932342,29,23,Crafton Heights
580690.318,4477090.077,107690023,29,23,Crafton Heights
581138.364,4477512.963,104610119,29,23,Crafton Heights
581019.8214,4477449.845,105134532,29,23,Crafton Heights
580284.2709,4477533.577,1565739597,29,23,Crafton Heights
580708.7139,4477166.586,2985643105,29,23,Crafton Heights
580369.1721,4477504.225,4618603635,29,23,Crafton Heights
580964.794,4477249.624,104944051,29,23,Crafton Heights
580341.6991,4477357.27,106124067,29,23,Crafton Heights
580500.7894,4477290.316,106124078,29,23,Crafton Heights
580524.6315,4477280.87,106124085,29,23,Crafton Heights
580602.1369,4477259.722,106124095,29,23,Crafton Heights
581142.9001,4477560.082,105732155,29,23,Crafton Heights
580577.6228,4477210.99,105869256,29,23,Crafton Heights
580722.4392,4477589.054,105804496,29,23,Crafton Heights
580447.5256,4477310.67,105804504,29,23,Crafton Heights
580606.6936,4476834.688,107639793,29,23,Crafton Heights
581197.6046,4477608.7,3469833547,29,23,Crafton Heights
580416.3276,4477051.728,104626850,29,23,Crafton Heights
580435.3268,4477067.585,104626855,29,23,Crafton Heights
580604.2411,4477023.196,105807182,29,23,Crafton Heights
580507.0463,4477036.461,105807191,29,23,Crafton Heights
581097.9146,4477533.407,105676787,29,23,Crafton Heights
580966.0346,4477406.345,105676819,29,23,Crafton Heights
581032.9804,4477595.282,104899873,29,23,Crafton Heights
580970.0877,4477527.272,104899902,29,23,Crafton Heights
580887.9665,4477585.644,104899945,29,23,Crafton Heights
580859.7438,4477602.591,104899958,29,23,Crafton Heights
580834.4106,4477615.861,104899970,29,23,Crafton Heights
580748.6451,4477615.968,104379363,29,23,Crafton Heights
580645.0237,4477719.483,104379366,29,23,Crafton Heights
581162.509,4477595.331,107657711,29,23,Crafton Heights
580491.6038,4477701.469,4602706493,29,23,Crafton Heights
580446.4622,4477782.368,4602706495,29,23,Crafton Heights
580973.9376,4478159.529,2993470551,29,23,Crafton Heights
580429.832,4477640.08,4591238585,29,23,Crafton Heights
580363.997,4477672.7,4591238586,29,23,Crafton Heights
580750.3616,4476878.487,2849816148,29,23,Crafton Heights
580641.5935,4477811.199,104384809,29,23,Crafton Heights
580576.0834,4477088.37,107532199,29,23,Crafton Heights
580691.7356,4477836.284,4600418513,29,23,Crafton Heights
580678.1423,4477784.916,4600418517,29,23,Crafton Heights
580129.9241,4477921.217,104981373,29,23,Crafton Heights
580470.1833,4477811.653,105047096,29,23,Crafton Heights
580221.367,4477419.225,105047108,29,23,Crafton Heights
580958.9586,4477811.404,104654341,29,23,Crafton Heights
580291.3312,4477383.706,104919309,29,23,Crafton Heights
580324.9649,4477440.295,104919319,29,23,Crafton Heights
580394.2958,4477565.73,4621464082,29,23,Crafton Heights
580327.8601,4477515.139,4621464086,29,23,Crafton Heights
581644.4044,4476803.718,105775515,29,30,Elliott
581013.6305,4477227.083,105775526,29,30,Elliott
580981.6901,4477266.869,105775532,29,30,Elliott
581564.2656,4477874.401,104661608,29,30,Elliott
581351.1845,4477322.362,104400247,29,30,Elliott
581303.2383,4477541.006,105908100,29,30,Elliott
581455.2022,4478468.829,104992401,29,30,Elliott
581274.6785,4477151.191,104403295,29,30,Elliott
581451.431,4477770.784,104403754,29,30,Elliott
581208.0355,4477833.295,107484478,29,30,Elliott
581335.8901,4477998.817,107617175,29,30,Elliott
581349.4724,4477583.849,105717384,29,30,Elliott
581322.5793,4477613.364,105717392,29,30,Elliott
581157.1846,4477737.593,105717400,29,30,Elliott
581663.86,4476908.262,104866471,29,30,Elliott
581176.1138,4477478.691,104932318,29,30,Elliott
581203.1648,4477508.126,104932328,29,30,Elliott
581275.2435,4477589.204,104932349,29,30,Elliott
581955.2893,4477415.717,1808934923,29,30,Elliott
581206.4668,4478143.752,105720685,29,30,Elliott
581217.9875,4478093.365,107491204,29,30,Elliott
581243.5813,4478074.759,107491218,29,30,Elliott
581375.3987,4476888.381,104935351,29,30,Elliott
581346.5938,4476825.024,104935360,29,30,Elliott
581499.7859,4477189.828,3724163081,29,30,Elliott
581068.5166,4477438.682,104610137,29,30,Elliott
581673.3441,4476968.857,105986455,29,30,Elliott
581157.6857,4477384.54,105134522,29,30,Elliott
581390.843,4477506.777,104678799,29,30,Elliott
581582.4602,4476821.383,104875514,29,30,Elliott
581519.0914,4476764.209,104875535,29,30,Elliott
581469.1397,4476720.403,104875545,29,30,Elliott
581009.6521,4478194.652,1565739551,29,30,Elliott
581886.784,4477760.767,104549162,29,30,Elliott
581831.5492,4477832.578,104549176,29,30,Elliott
581797.0437,4477871.755,104549190,29,30,Elliott
581364.5012,4478227.085,104549220,29,30,Elliott
581321.4724,4478321.324,104549236,29,30,Elliott
581698.5746,4477975.367,104549261,29,30,Elliott
581073.1525,4477109.897,2985643092,29,30,Elliott
581066.5307,4477373.75,106124126,29,30,Elliott
581115.0442,4477389.595,106124137,29,30,Elliott
581345.1271,4477216.277,106124145,29,30,Elliott
581312.7797,4477185.564,107500802,29,30,Elliott
581357.8861,4477372.247,105732081,29,30,Elliott
581332.92,4476982.859,105732418,29,30,Elliott
581289.65,4476916.636,105732430,29,30,Elliott
581615.8473,4477406.737,1808948446,29,30,Elliott
581410.832,4478096.78,107700662,29,30,Elliott
581656.383,4477012.911,104489768,29,30,Elliott
581744.0257,4476996.904,104489783,29,30,Elliott
581701.1564,4477483.712,104819826,29,30,Elliott
581802.3354,4477460.271,104361843,29,30,Elliott
581818.8221,4477590.072,104361854,29,30,Elliott
582153.451,4477623.42,107705612,29,30,Elliott
581252.6185,4477563.858,3469833544,29,30,Elliott
581383.2408,4476885.636,104889601,29,30,Elliott
581035.943,4477337.14,105807703,29,30,Elliott
581436.7308,4477384.094,104628936,29,30,Elliott
581471.3258,4477416.243,104628945,29,30,Elliott
581558.6723,4477493.172,104628973,29,30,Elliott
581608.5772,4477540.741,104628982,29,30,Elliott
