name,lat,lon,label,component
1823547051,40.4508887,-79.9529926,,1
1823547050,40.4506905,-79.9528701,,1
1828175063,40.4533644,-79.9479605,,1
1828171208,40.4538179,-79.9475095,,1
1828171209,40.4538255,-79.9470522,,1
1828171214,40.4539156,-79.9467448,,1
1828171202,40.4535331,-79.9465542,,1
1828175065,40.4534115,-79.9476676,,1
1828175083,40.4540883,-79.9480257,,1
1828175089,40.4541556,-79.9476076,,1
1828175076,40.4538764,-79.9477968,,1
1828175077,40.453918,-79.9475386,,1
1828175058,40.4532171,-79.9475868,,1
1828175062,40.4533588,-79.947653,,1
1828175074,40.4538502,-79.9479595,,1
1828175073,40.4538188,-79.9481551,,1
1828175086,40.4541427,-79.9482451,,1
1828175084,40.4541083,-79.948459,,1
1828175070,40.4537844,-79.948369,,1
1828190004,40.4543327,-79.9454419,,1
1828190001,40.453915,-79.9452248,,1
1828387007,40.4464474,-79.996332,,1
2931105160,40.4450592,-79.9953484,David L. Lawrence Convention Center Garage,1
1828386983,40.4450578,-79.99572,,1
1828386979,40.4449745,-79.9960406,,1
3295862036,40.4460345,-79.9961501,,1
3295862030,40.4450374,-79.9957108,,1
3295862029,40.4449163,-79.9960015,,1
683705107,40.4447623,-79.99581,,1
683704633,40.4468678,-79.9952485,,1
1828387011,40.4468528,-79.9951442,,1
683704634,40.4468393,-79.99505,,1
683704635,40.4467903,-79.9948891,,1
2612201235,40.4566338,-79.9898674,,1
684907772,40.4569297,-79.9892295,,1
684907773,40.4576377,-79.9876837,,1
687149627,40.4579129,-79.9871183,,1
687149628,40.4582009,-79.9865963,,1
2467237358,40.4585288,-79.9860719,,1
2467237359,40.4591244,-79.98522,,1
2612201237,40.4594829,-79.9846854,,1
687149636,40.4598114,-79.9843001,,1
684907589,40.4549528,-79.994525,,1
3193364480,40.4548225,-79.9947483,,1
684907703,40.4547134,-79.9949284,,1
3193364474,40.4546608,-79.9950283,,1
684907704,40.4546063,-79.9951469,,1
3193364472,40.4545647,-79.9952553,East Ohio St at Chestnut St,1
684907705,40.454529,-79.9953603,,1
3193364469,40.4544803,-79.9955446,,1
3193364467,40.454403,-79.9958433,,1
1829241677,40.4500649,-79.9426693,,1
1829241675,40.4498635,-79.9426315,,1
1829241674,40.4498464,-79.9428293,,1
1829241676,40.450046,-79.9428667,,1
1829854613,40.450992,-79.926261,,1
1829854611,40.4501963,-79.9257139,,1
1829854609,40.4501795,-79.9257553,,1
1829854608,40.4501246,-79.9258909,,1
1829945396,40.4511546,-79.9258764,,1
1829945394,40.4505939,-79.9254914,,1
1829945391,40.4504598,-79.9258455,,1
1830045995,40.4498257,-79.9265626,,1
1830045973,40.4495078,-79.9270179,,1
1830045971,40.4494109,-79.9269661,,1
1830045976,40.4495105,-79.9266436,,1
1830045994,40.4496599,-79.927099,,1
1830053078,40.4479322,-79.9259727,,1
1830053075,40.4478767,-79.9261501,,1
1830053083,40.4486759,-79.9265159,,1
1830053087,40.448749,-79.9262684,,1
1830053090,40.4492514,-79.9264525,,1
1830053097,40.4493129,-79.9266011,,1
1830053068,40.4477691,-79.9263902,,1
1830053070,40.4478564,-79.92614,,1
1830053080,40.4481902,-79.9263058,,1
1830053093,40.4492784,-79.9266969,,1
1830199377,40.4484332,-79.9238088,,1
1830199378,40.448518,-79.923699,,1
1830199382,40.4486962,-79.9235569,,1
105968833,40.4488012,-79.9234416,,1
105968852,40.4488287,-79.9232653,,1
105968861,40.4487237,-79.9228096,,1
1830199372,40.4482766,-79.9230216,,1
1830199371,40.4482207,-79.9227923,,1
1830199370,40.4481451,-79.9227067,,1
1830199369,40.4475604,-79.9226954,,1
1830199368,40.4475272,-79.9227535,,1
1835798344,40.4475034,-79.9229542,,1
1830199367,40.4474818,-79.9231364,,1
1830199366,40.4474349,-79.9232117,,1
1830199365,40.4473697,-79.9232711,,1
1831324412,40.4473944,-79.9236118,,1
1831324413,40.447768,-79.9236552,,1
1831324414,40.4478158,-79.9235958,,1
1831033500,40.4506903,-79.9254933,,1
1831033520,40.4511711,-79.925837,,1
1831341569,40.4483187,-79.9232574,,1
1831341568,40.4482544,-79.9233533,,1
1831341567,40.4481831,-79.9233989,,1
1831341566,40.4479572,-79.9233989,,1
1831476556,40.3973402,-80.01671,,1
1831476553,40.3974954,-80.0166993,,1
1831476554,40.3976588,-80.0167208,,1
1831476559,40.3977896,-80.0167798,,1
3712997076,40.3966583,-80.0003468,,1
1831515939,40.4242099,-79.9738083,,1
1831525982,40.4233124,-79.9791583,,1
1831525979,40.4233175,-79.9792268,,1
1831525987,40.4231351,-79.9792379,,1
1831538463,40.4236104,-79.977446,,1
3703526534,40.4236731,-79.9774297,,1
1831538462,40.4236941,-79.977424,,1
1831542928,40.4248621,-79.9809409,,1
1831542930,40.4248518,-79.9807934,,1
1831542929,40.4244503,-79.9807985,,1
1831544538,40.4244936,-79.9817249,,1
4409036897,40.4202374,-79.9740401,,1
1832245973,40.4477321,-79.9382353,,1
1832245971,40.4476055,-79.9383025,,1
1832245970,40.4475655,-79.938379,,1
1832245969,40.4475473,-79.9385057,,1
1832245968,40.4475273,-79.9388174,,1
1832245966,40.447506,-79.9392992,,1
1832245967,40.4475212,-79.9394356,,1
1832245972,40.4476376,-79.9395443,,1
1832252873,40.4573937,-79.9223582,,1
1839284310,40.4486771,-79.9428547,,1
1832609121,40.4503696,-79.9422897,,1
1832609120,40.4503252,-79.942919,,1
1832609122,40.4503806,-79.9424315,,1
1832614760,40.4481981,-79.9418632,,1
1832614761,40.448222,-79.9415379,,1
1832614764,40.4484304,-79.9425912,,1
1832614765,40.448483,-79.9418984,,1
1832614759,40.4479714,-79.9418353,,1
1832619722,40.4483136,-79.9428291,,1
1832619737,40.4483303,-79.9425772,,1
1832619751,40.4483841,-79.9440351,,1
1832619755,40.4484131,-79.9435964,,1
1832619718,40.448264,-79.9435794,,1
1832619720,40.4482872,-79.943229,,1
1832619756,40.4484363,-79.9432461,,1
1832619761,40.4485241,-79.9426043,,1
1832619759,40.4485055,-79.9428866,,1
1832619758,40.4484814,-79.9432512,,1
1832619716,40.4482337,-79.9435759,,1
1705867361,40.4428512,-79.9444952,,1
1832667401,40.4459468,-79.9434019,,1
281362583,40.4459056,-79.9432184,,1
1833482413,40.4015284,-80.0028247,,1
1833482391,40.4014828,-80.0027713,,1
1833482419,40.4014521,-80.0026774,,1
1833482415,40.4014542,-80.0025567,,1
1833482412,40.4014705,-80.0024682,,1
1833482417,40.4015583,-80.00209,,1
1833482396,40.4015635,-80.0020015,,1
1833482421,40.4015379,-80.0019532,,1
1833482386,40.4014685,-80.001905,,1
1833482424,40.401352,-80.0018781,,1
1833482395,40.401305,-80.0018862,,1
1833482393,40.4012683,-80.0019291,,1
1833482389,40.4012397,-80.0020713,,1
1833489705,40.4019216,-80.0016053,,1
1835578735,40.4519998,-79.9502905,,1
1835578741,40.4522472,-79.9504152,,1
1835578738,40.4522216,-79.9495364,,1
1835578736,40.4521583,-79.9497473,,1
1835578746,40.4525184,-79.9499214,,1
1835578732,40.4518282,-79.9502041,,1
1835798321,40.4469206,-79.922559,,1
1835798334,40.4472283,-79.9224652,,1
1835798341,40.4473564,-79.9224261,,1
1835798336,40.4472478,-79.9226291,,1
1835798333,40.4472214,-79.922747,,1
1835798335,40.4472411,-79.9228318,,1
1835798339,40.4473013,-79.9228738,,1
1835919929,40.4492158,-79.9430153,,1
1835919922,40.4490866,-79.9434296,,1
1835919930,40.4492478,-79.9427171,,1
1835919928,40.4491936,-79.9427069,,1
1835919925,40.449145,-79.9431608,,1
1837809743,40.4488874,-79.9491776,,1
1837809748,40.4489988,-79.9492134,,1
1837809750,40.4492659,-79.9493709,,1
1837809738,40.4486722,-79.9490533,,1
1837809745,40.4489211,-79.9492711,,1
1837809744,40.4488899,-79.9493564,,1
1837809741,40.4488187,-79.9493778,,1
1837809735,40.4484931,-79.9491829,,1
5853099148,40.4481351,-79.949644,,1
1839223754,40.449417,-79.9430518,,1
1839223756,40.4495558,-79.9430309,,1
1839223758,40.4496394,-79.943066,,1
1839223766,40.4499048,-79.9435054,,1
1839216723,40.4499254,-79.9428441,,1
1839216722,40.449922,-79.9431614,,1
1839216714,40.4498726,-79.9434943,,1
1839223762,40.4497952,-79.9430594,,1
1839223757,40.4495785,-79.9427791,,1
1839223763,40.4498005,-79.9428207,,1
1839223759,40.4496666,-79.9427956,,1
1839223755,40.4494547,-79.9427559,,1
1839284316,40.4486915,-79.9426278,,1
1840740169,40.4390553,-80.0153302,,1
1510780448,40.4385177,-80.0143595,,1
5312910690,40.4382249,-80.0138309,,1
5312910721,40.4381508,-80.0136971,,1
5312910724,40.4381225,-80.0136343,,1
5312910725,40.4381011,-80.0135712,,1
5312910726,40.4380849,-80.0135024,,1
5312910727,40.4380723,-80.0134254,,1
5312910728,40.438067,-80.013351,,1
5312910729,40.4380674,-80.0132879,,1
5312910730,40.4380726,-80.0132195,,1
5312910731,40.4380814,-80.0131609,,1
5312910733,40.4380932,-80.013103,,1
5312910722,40.4381092,-80.013052,,1
5312910723,40.4381286,-80.0130002,,1
5312910711,40.4382227,-80.0127827,,1
5312910710,40.4382738,-80.012672,,1
5312910732,40.4383283,-80.0125628,,1
5312910709,40.4383363,-80.0125702,,1
5312910700,40.4395508,-80.0102937,,1
5312910699,40.4395404,-80.0102841,,1
5312910698,40.4396025,-80.0101756,,1
5312910697,40.4396546,-80.0100963,,1
5312910696,40.4397102,-80.0100211,,1
5312910708,40.4397694,-80.0099509,,1
5312910707,40.439862,-80.0098571,,1
5312910706,40.4399581,-80.0097673,,1
5312910705,40.4400418,-80.0096987,,1
5312910704,40.4401291,-80.0096365,,1
5312910703,40.4402178,-80.0095839,,1
5312910702,40.4403076,-80.0095365,,1
5312910701,40.4404072,-80.0094937,,1
4081644950,40.4321072,-80.0038617,,1
1242800373,40.4292401,-79.9994416,,1
1844787082,40.3705534,-79.994535,,1
1844787078,40.3707427,-79.9943672,,1
1844787065,40.3708178,-79.9943138,,1
1844787066,40.3708876,-79.9942946,,1
1844787067,40.3710775,-79.994242,,1
1844787073,40.3711912,-79.9941951,,1
104725841,40.3712827,-79.9941228,,1
104725845,40.3721969,-79.9933038,,1
1844787656,40.3705453,-79.9926299,,1
1844787662,40.3706044,-79.9927389,,1
1844787657,40.3706616,-79.9929106,,1
1844787666,40.3706883,-79.9929652,,1
1844787672,40.370731,-79.9930071,,1
1844787663,40.3707783,-79.9930108,,1
1844787659,40.3708232,-79.9930027,,1
1844787670,40.3710539,-79.9927952,,1
1844787654,40.3710991,-79.9927801,,1
1844787664,40.3711563,-79.9927828,,1
1844787665,40.3712072,-79.9928247,,1
1844787655,40.3712912,-79.9929357,,1
1844787667,40.371328,-79.9929571,,1
1844787673,40.3713891,-79.9929937,,1
1844787668,40.3714054,-79.993034,,1
1844787669,40.3714036,-79.9930725,,1
1844787658,40.3713913,-79.9931341,,1
1844787660,40.3713484,-79.9931878,,1
1844787653,40.371283,-79.9932548,,1
1844787661,40.3710296,-79.9934319,,1
1844787671,40.3708702,-79.9935633,,1
1847034993,40.3661957,-79.992641,,1
1847034904,40.3659079,-79.9922528,,1
1847034920,40.3684404,-79.9932468,,1
1847034929,40.3680059,-79.9929316,,1
1847034923,40.367388,-79.9930403,,1
1847034853,40.367335,-79.9930637,,1
1847034902,40.3673021,-79.9931073,,1
1847034862,40.3671042,-79.9935745,,1
1847034974,40.3661918,-79.9928629,,1
1847034970,40.3662503,-79.9927208,,1
1847034867,40.3659689,-79.9919533,,1
1847034900,40.3662753,-79.9913945,,1
1847034933,40.3663754,-79.9914065,,1
1847034811,40.3665159,-79.9914602,,1
1847034828,40.3667448,-79.9915567,,1
1847034979,40.3668294,-79.991624,,1
1847034916,40.3668942,-79.9916942,,1
1847034908,40.3669385,-79.9917775,,1
1847034859,40.366972,-79.9919029,,1
1847034851,40.3669883,-79.9920606,,1
1847034849,40.3669898,-79.9922556,,1
1847034858,40.3669694,-79.9923859,,1
1847034816,40.3669351,-79.9924891,,1
1847034809,40.3668973,-79.9925532,,1
1847034906,40.3668383,-79.9926261,,1
1847034869,40.366756,-79.9926867,,1
1847034925,40.3666336,-79.9927437,,1
1847034918,40.3665045,-79.992775,,1
1847039962,40.3678467,-79.9918219,,1
1847039968,40.3674779,-79.9919754,,1
1847061926,40.3705217,-79.9969469,,1
1847102179,40.3821165,-79.9961409,,1
1847102175,40.3820978,-79.9960649,,1
1847102178,40.3820663,-79.9959885,,1
4938994516,40.3895885,-79.9968681,,1
1847114545,40.389599,-79.9969591,,1
1847114564,40.3896451,-79.997069,,1
4409060882,40.3898645,-79.9974514,,1
4409061489,40.3899375,-79.9976907,,1
1847114558,40.3899651,-79.9977701,,1
1847120611,40.3855749,-79.9820681,,1
1847120609,40.3853893,-79.9821185,,1
1847120616,40.3852828,-79.9821771,,1
104362148,40.3881214,-80.0324118,,1
4356632940,40.3875499,-80.0322662,,1
1849109850,40.3873425,-80.0322246,,1
1849109831,40.3872935,-80.0321603,,1
1849109845,40.3872608,-80.0321174,,1
1849109828,40.3870075,-80.0310284,,1
1849109826,40.3867991,-80.0304276,,1
104362177,40.3861298,-80.0292144,,1
1849109841,40.3865292,-80.0284065,,1
1849109847,40.3859383,-80.0278508,,1
104362185,40.3860064,-80.0275831,,1
104362189,40.386414,-80.0275746,,1
104362194,40.3865184,-80.0272881,,1
1849113361,40.3848801,-80.0327049,,1
1849113354,40.3837464,-80.0347913,,1
104994510,40.3837087,-80.0348894,,1
1849113388,40.3836897,-80.0350046,,1
1849113229,40.3836965,-80.0351209,,1
1855961314,40.4278661,-79.9452149,,1
1855961312,40.4275221,-79.9448939,,1
1857290882,40.4477284,-79.9363752,,1
1857290881,40.4477159,-79.9365602,,1
1857290883,40.4477454,-79.93616,,1
1857290884,40.4477498,-79.9360936,,1
1857290885,40.4477543,-79.9360272,,1
1857290889,40.4478857,-79.9361093,,1
1857290886,40.4478521,-79.9365751,,1
1857290887,40.4478656,-79.9363883,,1
1857290890,40.4478905,-79.936043,,1
1857290888,40.4478809,-79.9361757,,1
1857315162,40.4506094,-79.9271995,,1
1857315142,40.4504661,-79.9271006,,1
1857315146,40.4504993,-79.927473,,1
1857315128,40.4503574,-79.9273878,,1
1857315138,40.4504573,-79.927605,,1
1857315122,40.4502709,-79.9275256,,1
1857315120,40.4502139,-79.9276942,,1
1857325029,40.450572,-79.9272924,,1
1857325026,40.4505465,-79.9273558,,1
105136277,40.3952359,-80.0393555,,1
1859089659,40.3937958,-80.0448525,,1
105840768,40.3941849,-80.0453339,,1
105840776,40.3945746,-80.0456874,,1
1859089648,40.3947421,-80.0457617,,1
1859089654,40.3950394,-80.0457478,,1
1859089660,40.3954808,-80.0456448,,1
1859089644,40.3959866,-80.0453744,,1
1859089658,40.3963167,-80.0450502,,1
105840781,40.3968515,-80.0444311,,1
538153430,40.3952522,-80.0413094,,1
1027078100,40.3951773,-80.0413245,,1
107738118,40.3950823,-80.0413094,,1
5175252849,40.4454306,-79.9921929,,1
5175252850,40.4454993,-79.9922661,,1
4493465694,40.4449341,-79.9933879,,1
5175252852,40.444913,-79.993312,,1
1876821992,40.3838328,-79.9611903,,1
1857428193,40.3687018,-80.0075994,,1
1857428162,40.368877,-80.0080783,,1
1891672726,40.4502117,-79.9430906,,1
1890879582,40.4525296,-79.9378331,,1
1891672730,40.4502311,-79.9429014,,1
1892630690,40.4527197,-79.943893,,1
1892630687,40.4526509,-79.9438653,,1
1892630692,40.452765,-79.9437318,,1
1892630689,40.4526988,-79.943695,,1
5322515135,40.4257391,-79.8916976,,1
5322515134,40.4257831,-79.8917108,,1
1916217560,40.4815241,-79.9201033,,1
2633260293,40.4814212,-79.9201301,,1
2633260294,40.4813551,-79.9201279,,1
1916217357,40.4812882,-79.9201108,,1
2633260296,40.4812474,-79.9200893,,1
2633260297,40.481205,-79.9200496,,1
2633260298,40.4811593,-79.9199917,,1
1916217592,40.4811258,-79.9199155,,1
2633260299,40.4811071,-79.9198168,,1
2633260300,40.4811054,-79.9197428,,1
1916217353,40.4811144,-79.919673,,1
2633260301,40.4811373,-79.9196022,,1
2633260302,40.4811666,-79.9195411,,1
2633260303,40.481205,-79.9194799,,1
1916217662,40.4812907,-79.9193722,,1
2633260304,40.4813935,-79.9192675,,1
2633260305,40.481431,-79.9192074,,1
1916217523,40.4814571,-79.9191412,,1
1133475949,40.4852983,-80.0093637,,1
686151985,40.4853058,-80.0092391,,1
1133475938,40.4853067,-80.0091833,,1
686151987,40.4852983,-80.0091184,,1
1133476057,40.4852833,-80.0090789,,1
1133476027,40.48526,-80.0090433,,1
686151989,40.4852119,-80.0089979,,1
686151990,40.4843113,-80.0084675,,1
686151992,40.4840217,-80.0083012,,1
686151994,40.4835361,-80.0080651,,1
871719798,40.4411841,-79.9891566,,1
736437604,40.440688,-79.9892614,,1
5312909852,40.4400999,-79.9987334,,1
5312909848,40.4407119,-80.0003246,,1
1933701591,40.4520149,-79.9323567,,1
1933751083,40.4520872,-79.9323956,,1
1933751097,40.4515715,-79.9340974,,1
684907666,40.4543038,-79.994954,,1
684907667,40.4540773,-79.9952276,,1
684907668,40.4538936,-79.9954314,,1
684907669,40.4536997,-79.9956219,,1
684907670,40.4534956,-79.9957989,,1
529749323,40.43597,-79.9465062,,1
529749320,40.4354255,-79.9466488,,1
529749318,40.4353296,-79.9466627,,1
2861423400,40.4352443,-79.9466637,,1
1454927272,40.4351738,-79.9466526,,1
2861423390,40.4350955,-79.9466201,,1
2861423386,40.4350264,-79.9465729,,1
529749315,40.4349615,-79.9465043,,1
2861423384,40.43491,-79.9464376,,1
2861423381,40.4348705,-79.9463672,,1
529749312,40.4348282,-79.9462708,,1
2861423378,40.4348042,-79.9461865,,1
2861423374,40.4347859,-79.946091,,1
3355368959,40.4889554,-79.8930835,,1
5913904316,40.4333775,-80.0033084,,1
5913904317,40.433454,-80.0032575,,1
3712868712,40.433441,-80.0032186,,1
3688751981,40.4348047,-79.9968211,,1
2014391296,40.4356092,-79.9962805,,1
2014391299,40.4368548,-79.9983512,,1
2014391297,40.4368078,-79.9983242,,1
2014391293,40.4367669,-79.9983001,,1
2014391280,40.4367363,-79.9982491,,1
3830138629,40.4367252,-79.9982116,,1
2014391287,40.4367221,-79.998201,,1
2014391288,40.4366812,-79.998107,,1
2014391291,40.4366444,-79.998056,,1
3830138648,40.4365537,-79.9979954,,1
3830138626,40.4365192,-79.9979792,,1
2014391292,40.4364996,-79.9979703,,1
2014391300,40.4364342,-79.9979031,,1
2014391286,40.4364137,-79.9978548,,1
2014391282,40.4363791,-79.9977584,,1
2014391283,40.4363607,-79.9976966,,1
2014391284,40.4363341,-79.9976537,,1
3830138635,40.4363185,-79.9976364,,1
2014391281,40.4362953,-79.9976107,,1
2014391295,40.4362321,-79.9975571,,1
2014632897,40.4591057,-80.0683996,,1
4606709333,40.4589764,-80.0676333,,1
106124067,40.4429875,-80.0526432,,1
2014632900,40.4419186,-80.048827,,1
2014632896,40.4416512,-80.0482686,,1
106124105,40.4411976,-80.0474086,,1
2014632904,40.4411262,-80.047112,,1
2014632907,40.4410862,-80.0467461,,1
106124112,40.441169,-80.046376,,1
2014632905,40.4413054,-80.0461485,,1
106329642,40.4358252,-79.9614938,,1
5317313078,40.4357131,-79.9613633,,1
2026227889,40.3986163,-80.0581905,,1
2026227891,40.3986716,-80.0576633,,1
2026227893,40.3990349,-80.0582484,,1
2026227895,40.3991029,-80.0577009,,1
2026227900,40.3995248,-80.0550821,,1
2026227903,40.3995762,-80.055288,,1
2026227901,40.3995346,-80.0554617,,1
2026227899,40.3994415,-80.055526,,1
2029509569,40.4412663,-79.9703006,,1
2029509537,40.4412361,-79.9704274,,1
2029509572,40.441154,-79.9701933,,1
2032366040,40.4403736,-80.0170926,,1
2032366037,40.4400686,-80.0173513,,1
2033158921,40.3893459,-80.0173312,,1
2051466344,40.4572175,-79.9150577,,1
2051466326,40.4571081,-79.9148996,,1
4085703216,40.4570357,-79.9149824,,1
2051466329,40.4567216,-79.9157685,,1
2051466338,40.4564164,-79.9153213,,1
316140260,40.45842,-79.9653109,,1
2126388558,40.443781,-80.0010944,,1
5935776930,40.4403121,-80.0062097,,1
2133358867,40.4383376,-79.9986991,,1
2133358849,40.4379217,-79.9989709,,1
2133381673,40.439368,-79.9980255,,1
2133394203,40.4387393,-79.9984365,,1
2133394196,40.4386402,-79.9981771,,1
2133394190,40.4383244,-79.9980381,,1
2133394207,40.4387528,-79.9977652,,1
2133394193,40.4383946,-79.9982311,,1
2133394189,40.4382532,-79.9978427,,1
2133394202,40.4386958,-79.9975646,,1
2135250527,40.4294318,-79.9857415,,1
105994155,40.4288453,-79.9826788,,1
2135250470,40.4287723,-79.9857153,,1
104591645,40.4288276,-79.9834156,,1
2137037592,40.4287422,-79.9869993,,1
106010620,40.4251029,-79.973334,,1
3951180315,40.4248172,-79.9733762,,1
2141266890,40.4285829,-79.9689619,,1
2141266879,40.4283588,-79.9690685,,1
2141266873,40.4282014,-79.9684973,,1
2141266885,40.4284264,-79.9683902,,1
2142263452,40.4313544,-79.9785792,,1
2142263425,40.4308005,-79.9771028,,1
2142263428,40.4308416,-79.9779241,,1
2142263432,40.4308653,-79.9783983,,1
2142263440,40.4310379,-79.9786142,,1
2142263439,40.4310013,-79.9779091,,1
2142263438,40.4309562,-79.9770861,,1
2142263441,40.4311005,-79.9770706,,1
2142263444,40.4311488,-79.9778952,,1
2142263445,40.43119,-79.9785974,,1
2142263437,40.4309192,-79.9786274,,1
2142263449,40.4313139,-79.9778797,,1
2142263422,40.4307336,-79.9779343,,1
2142263419,40.4306997,-79.9774121,,1
2142263418,40.4306841,-79.9771147,,1
2142263386,40.4305551,-79.9771264,,1
2142263371,40.4305046,-79.9761673,,1
2142263412,40.430673,-79.976152,,1
2142263421,40.4307235,-79.9771111,,1
2142263446,40.431266,-79.9770528,,1
2142263436,40.4309169,-79.9785804,,1
2142352416,40.4301358,-79.9760791,,1
3781721899,40.438712,-79.9465377,,1
3781721906,40.4395547,-79.9468636,,1
3781721912,40.4401665,-79.947448,,1
2424929171,40.4418962,-79.9525953,,1
3781721935,40.4418717,-79.9525282,,1
2295109867,40.4414166,-79.9554878,,1
3781721926,40.4422569,-79.95147,,1
2173732964,40.442278,-79.9522431,,1
2173929036,40.4233101,-79.9138214,,1
2173928745,40.4233958,-79.9138697,,1
2173928996,40.4235304,-79.9138501,,1
2173928668,40.4236652,-79.9137106,,1
2173928886,40.4237307,-79.9135693,,1
2738879249,40.4237339,-79.9135289,,1
988411648,40.4227492,-79.9120975,,1
2173928861,40.4229139,-79.9124159,,1
2460966285,40.4171868,-79.9205548,,1
2738879228,40.4174181,-79.9207098,,1
2460966293,40.4177421,-79.9207573,,1
2837377917,40.4181173,-79.9207827,,1
2738879208,40.4184165,-79.9208029,,1
2460966287,40.418654600000004,-79.9206856,,1
2460966272,40.4188697,-79.9200918,,1
2173928660,40.4190059,-79.9196632,,1
2173929071,40.4191528,-79.9192946,,1
2173928701,40.4192876,-79.9189822,,1
2173929079,40.419328,-79.9187102,,1
2173929062,40.4192958,-79.9184672,,1
2173929014,40.4192762,-79.918313,,1
2173928747,40.4192552,-79.9181498,,1
2173928681,40.4192549,-79.9179415,,1
2173928946,40.4193611,-79.9174587,,1
2173928976,40.4202714,-79.9156929,,1
2173928730,40.4205226,-79.9160375,,1
3460641399,40.4202608,-79.9163232,,1
2173929085,40.4201943,-79.9165897,,1
2173928859,40.4200472,-79.9168043,,1
2173928716,40.4199084,-79.9169008,,1
2173928843,40.4197367,-79.9168977,,1
988411652,40.4214783,-79.9126608,,1
3460641415,40.4215032,-79.9127172,,1
2173928895,40.4216154,-79.912961,,1
2173928750,40.4216472,-79.9131757,,1
3460641395,40.4216458,-79.9133267,,1
2173928741,40.4216209,-79.9134559,,1
2173929091,40.4215711,-79.9135796,,1
2173928897,40.4215011,-79.9137573,,1
2173928724,40.4213868,-79.9140684,,1
2173928982,40.4212557,-79.9145582,,1
2173928974,40.4211193,-79.9149865,,1
3460641396,40.4210226,-79.9152225,,1
2173929018,40.4209035,-79.9154463,,1
3460641397,40.4207234,-79.9157501,,1
2173928898,40.4204339,-79.9161649,,1
3460641398,40.4203134,-79.9162868,,1
2173928905,40.420204,-79.9163014,,1
3460641406,40.4198314,-79.9157555,,1
2173928663,40.4197973,-79.9156908,,1
2173929040,40.4231748,-79.912207,,1
2173928874,40.4232976,-79.912289,,1
2173928998,40.4234945,-79.9123143,,1
2173928964,40.4238339,-79.9123578,,1
2173929060,40.424241,-79.9124124,,1
2173928923,40.4225872,-79.9126734,,1
2173928953,40.4228527,-79.9131991,,1
2173928925,40.4228813,-79.913242,,1
2173928748,40.4229262,-79.9132689,,1
2173928837,40.4229711,-79.9132689,,1
2173928913,40.4232033,-79.9130991,,1
2738879246,40.4184178,-79.919287,,1
2173928867,40.4193056,-79.9198958,,1
2173928697,40.4196405,-79.9191394,,1
2173928771,40.4196959,-79.9188155,,1
2173928863,40.4196775,-79.9184239,,1
2173928755,40.4196326,-79.9182415,,1
2173928726,40.4196163,-79.9181047,,1
2173928797,40.4196364,-79.9179324,,1
2173928753,40.4196775,-79.9177936,,1
2173928961,40.4197449,-79.917638,,1
2173928909,40.4197613,-79.9176005,,1
2173928927,40.419847,-79.917461,,1
2738879238,40.4184789,-79.9199304,,1
2738879237,40.4183927,-79.9202751,,1
2738879236,40.4183091,-79.920319,,1
2738879235,40.4179372,-79.9202312,,1
2738879234,40.4175485,-79.9202092,,1
2738879233,40.4174566,-79.920072,,1
2738879232,40.4174607,-79.9199567,,1
2738879231,40.4175233,-79.9195954,,1
2738879230,40.4176614,-79.9190015,,1
2460966280,40.4177951,-79.9186447,,1
2173928652,40.4179859,-79.9182124,,1
2173929016,40.418146,-79.9179706,,1
2173928896,40.4182747,-79.9178204,,1
2173928907,40.4184969,-79.9176266,,1
2173928818,40.4187644,-79.9174174,,1
2173928970,40.4189646,-79.9172484,,1
2173928917,40.4191034,-79.9170929,,1
2173928688,40.4192661,-79.9169033,,1
2738879251,40.4233451,-79.9117991,,1
2173929002,40.4233509,-79.9116756,,1
2173928851,40.4233672,-79.9114664,,1
2173929052,40.4233958,-79.9114181,,1
2173928699,40.4236082,-79.9113323,,1
2173929038,40.4236927,-79.9113432,,1
2173929075,40.4240695,-79.9113921,,1
2173929081,40.424768,-79.9114932,,1
2173928785,40.4248862,-79.9115058,,1
2173928942,40.4249719,-79.911479,,1
2173928966,40.4250087,-79.9113771,,1
2173929083,40.4249801,-79.911184,,1
2173929087,40.4249436,-79.9109943,,1
2173929064,40.4248821,-79.9108406,,1
2173928775,40.4248864,-79.9106725,,1
2173929022,40.4248862,-79.9105617,,1
2173929026,40.4248578,-79.9104311,,1
2173928988,40.4247963,-79.9103471,,1
2173929000,40.4246536,-79.9103184,,1
2173928932,40.4245801,-79.910356,,1
2173928888,40.4244277,-79.9100451,,1
2173928994,40.4237021,-79.9112626,,1
2173928738,40.4238898,-79.9110874,,1
2173928891,40.4239716,-79.9110265,,1
2173928722,40.4240204,-79.9110552,,1
2173929066,40.4240574,-79.9112089,,1
2173928872,40.4240737,-79.9113162,,1
2738879211,40.4179121,-79.9197206,,1
2738879242,40.4179455,-79.9194901,,1
2738879240,40.4180333,-79.9190894,,1
2738879239,40.418167,-79.9186941,,1
2173929025,40.4182903,-79.9185015,,1
2173929048,40.4185229,-79.9181935,,1
3460641404,40.4188452,-79.9179333,,1
2173928911,40.4189061,-79.9178896,,1
2173929004,40.4191609,-79.9176589,,1
2173928756,40.4195101,-79.9172596,,1
2173928694,40.4195486,-79.9172082,,1
2173928712,40.4196929,-79.9170091,,1
2173928773,40.4197389,-79.9169382,,1
3460641400,40.4197289,-79.9168581,,1
