id,osm_node_id,lat,lon,osm_label,neighborhood
2435,104617025,40.4642626,-79.9654382,,Lower Lawrenceville
2436,104617035,40.4640021,-79.9650111,,Lower Lawrenceville
2437,104617261,40.351669,-79.919472,,
2438,104617269,40.3515657,-79.9176591,,
2439,104617280,40.3517464,-79.9169301,,
2440,104617290,40.3520554,-79.9157381,,
2441,104617301,40.3521777,-79.9153712,,
2442,104617307,40.3523437,-79.9147012,,
2443,104617315,40.3527766,-79.913734,,
2444,104617334,40.4557378,-79.8816951,,Homewood North
2445,104617350,40.4592738,-79.8817267,,Homewood North
2446,104617361,40.460691,-79.8815049,,
2447,104617377,40.348836,-79.8554343,,
2448,104617387,40.3488492,-79.8548596,,
2449,104617395,40.3488653,-79.8543336,,
2450,104617402,40.3488891,-79.8537417,,
2451,104617515,40.4588371,-79.8111922,,
2452,104617533,40.4591111,-79.8111154,,
2453,104617559,40.4593376,-79.8108514,,
2454,104617731,40.4236897,-80.0119179,,Mount Washington
2455,1025864459,40.4224692,-80.0132157,,Mount Washington
2456,104617780,40.3729559,-79.9483373,,
2457,104617790,40.3730956,-79.9480358,,
2458,104618059,40.4404453,-79.872079,,
2459,104618069,40.4398409,-79.8716491,,
2460,104618084,40.3442356,-80.0063948,,
2461,104618105,40.3432778,-80.0083338,,
2462,104618112,40.3436652,-80.0094984,,
2463,104618131,40.34339,-80.0114068,,
2464,104618297,40.4298029,-80.1204566,,
2465,104618312,40.4480151,-79.928505,,Squirrel Hill North
2466,104618323,40.4482255,-79.9279392,,Squirrel Hill North
2467,104618443,40.4518834,-79.9392365,,Shadyside
2468,104618448,40.4531239,-79.939932,,Shadyside
2469,104618596,40.4519108,-79.8771592,,East Hills
2470,104618600,40.452289,-79.877720299999993,,East Hills
2471,104618608,40.453265,-79.8789117,,East Hills
2472,104618615,40.4541598,-79.8800243,,East Hills
2473,104618622,40.4546994,-79.8806996,,East Hills
2474,104619108,40.4425678,-79.8199922,,
2475,104619115,40.4428729,-79.8191838,,
2476,104619122,40.4429039,-79.8189792,,
2477,104619139,40.4431336,-79.8155726,,
2478,104619159,40.4433354,-79.8139326,,
2479,104619167,40.4442259,-79.8131136,,
2480,2288911844,40.4440532,-79.8110456,,
2481,104619525,40.4425651,-79.8070657,,
2482,2199053862,40.443339,-79.7978277,,
2483,104619541,40.4435722,-79.7976037,,
2484,2199032560,40.4437547,-79.7972707,,
2485,104619236,40.4437777,-79.7971486,,
2486,104619557,40.4406367,-79.8246755,,
2487,104619575,40.4404349,-79.8232933,,
2488,104619599,40.442368,-79.82007,,
2489,104867365,40.4201376,-79.9436754,,Hazelwood
2490,104619813,40.4396392,-80.058746,,Crafton Heights
2491,104619870,40.4323133,-79.9204264,,Squirrel Hill South
2492,104619880,40.4315029,-79.920529,,Squirrel Hill South
2493,104619945,40.483791600000004,-80.0367827,,Brighton Heights
2494,104619958,40.4830323,-80.0411547,,Brighton Heights
2495,104619973,40.4591678,-80.0079843,,Fineview
2496,104619995,40.4588139,-80.0098319,,Central Northside
2497,104620030,40.4080548,-79.8438392,,
2498,104620041,40.4070855,-79.8432707,,
2499,104620057,40.4037274,-79.8413368,,
2500,104620069,40.4025715,-79.8401287,,
2501,104620079,40.4001491,-79.8386046,,
2502,104620125,40.3685951,-80.0167824,,
2503,104620136,40.3683752,-80.017272,,
2504,104620150,40.3680841,-80.0178919,,
2505,1857359355,40.3672021,-80.0197958,,
2506,104620174,40.3671368,-80.0199409,,
2507,104620182,40.3667656,-80.0207641,,
2508,104620194,40.3663892,-80.0215477,,
2509,104620203,40.3659512,-80.0224869,,
2510,104620213,40.3654441,-80.0235855,,
2511,104620307,40.4158226,-79.9638473,,Arlington Heights
2512,104620328,40.4017816,-79.8272315,,
2513,104620347,40.4007213,-79.8273951,,
2514,104620368,40.4003498,-79.8275834,,
2515,104620443,40.4671084,-79.9058256,,Lincoln-Lemington-Belmar
2516,104620519,40.4608947,-79.9151522,,Larimer
2517,104620548,40.4618823,-79.9145616,,Larimer
2518,104620561,40.4623618,-79.9138022,,Larimer
2519,104620574,40.4628353,-79.9130488,,Larimer
2520,104620590,40.4633108,-79.9123246,,Larimer
