Id,Label,timeset,d9,d8,d7,d6,d5,d2,d1,d0,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,Cluter-ID,clustering,triangles,eigencentrality
1734711532,1734711532,,,,4476418.532491,578605.103044,POINT (578605.103044153 4476418.532491401),1734711532,-80.073234,40.4346974,1,1,85,0.020757,0.024071,0,49,0.000028,2,0,0,0,0.05637
1734711533,1734711533,,,,4476421.827256,578592.183248,POINT (578592.1832479167 4476421.827256438),1734711533,-80.0733859,40.4347283,1,1,86,0.020419,0.023807,0,49,0.00003,2,0,0,0,0.043307
105158892,105158892,,,,4483308.996944,590797.815073,POINT (590797.8150726138 4483308.996943507),105158892,-79.9285164,40.4955216,1,1,88,0.02133,0.024244,0,27,0.000028,5,0,0,0,0.055969
105027823,105027823,,,,4472590.330312,578613.231964,POINT (578613.2319642513 4472590.330311538),105027823,-80.0736113,40.4002123,4,4,82,0.021562,0.024629,0.00214,61,0.000091,2,0,0,0,0.229216
105027829,105027829,,,,4472564.197614,578475.370343,POINT (578475.3703431278 4472564.197614072),105027829,-80.0752389,40.3999899,3,3,83,0.021107,0.023843,0.000971,61,0.000076,2,0,0,0,0.146526
107649272,107649272,,,,4476840.855021,593995.245677,POINT (593995.2456770153 4476840.855021468),107649272,-79.891749,40.4369046,4,4,64,0.028451,0.032594,0.000892,17,0.00007,1,0,0,0,0.41269
105158907,105158907,,,,4483325.895237,590828.070478,POINT (590828.0704775582 4483325.895236713),105158907,-79.928157,40.4956705,3,3,87,0.021795,0.025171,0.000202,27,0.000068,5,0,0,0,0.17309
105027837,105027837,,,,4472995.762676,578926.457575,POINT (578926.4575754921 4472995.762676126),105027837,-80.0698704,40.4038348,3,3,80,0.022521,0.025898,0.004031,61,0.000068,2,0,0,0,0.173294
105158914,105158914,,,,4483352.866191,590875.933839,POINT (590875.9338394733 4483352.866190515),105158914,-79.9275884,40.4959082,3,3,87,0.02161,0.025093,0.000029,27,0.000062,5,0,0,0,0.214046
106076425,106076425,,,,4480283.846556,595427.860125,POINT (595427.8601248644 4480283.846556162),106076425,-79.8743434,40.4677537,1,1,81,0.021771,0.025588,0,28,0.000027,1,0,0,0,0.078687
105158926,105158926,,,,4483414.867681,591059.086152,POINT (591059.0861516634 4483414.867680958),105158926,-79.9254185,40.4964466,3,3,85,0.022315,0.026044,0.002189,27,0.000059,5,0,0,0,0.237411
106076431,106076431,,,,4480336.965378,595829.724724,POINT (595829.7247242793 4480336.965377619),106076431,-79.8695959,40.4681859,4,4,80,0.022233,0.026493,0.000266,28,0.00008,1,0,0.166667,1,0.303763
105158932,105158932,,,,4483405.700105,591235.035723,POINT (591235.0357233342 4483405.700105323),105158932,-79.9233438,40.4963447,3,3,84,0.02281,0.026561,0.002459,27,0.000059,5,0,0,0,0.208342
105814308,105814308,,,,4478400.761071,589100.520793,POINT (589100.5207930908 4478400.76107137),105814308,-79.949232,40.4514944,3,3,68,0.029902,0.035075,0.001276,8,0.00006,1,0,0,0,0.247583
105158951,105158951,,,,4483378.198264,591495.548658,POINT (591495.5486582296 4483378.198264094),105158951,-79.920274,40.4960683,1,1,84,0.022782,0.025987,0,27,0.000029,5,0,0,0,0.056142
105814317,105814317,,,,4478514.455246,589382.824888,POINT (589382.8248880274 4478514.455245543),105814317,-79.9458873,40.4524882,4,4,69,0.029254,0.034556,0.001654,8,0.000079,1,0,0,0,0.31324
106076462,106076462,,,,4480481.399493,596281.715994,POINT (596281.7159936331 4480481.399493455),106076462,-79.8642433,40.4694346,1,1,82,0.021645,0.02524,0,28,0.000027,1,0,0,0,0.080809
104896817,104896817,,,,4483961.911978,584245.645386,POINT (584245.6453858319 4483961.911977964),104896817,-80.0057387,40.5020938,1,1,75,0.02559,0.028585,0,36,0.00003,0,0,0,0,0.064265
105814321,105814321,,,,4478582.974423,589550.900537,POINT (589550.900536857 4478582.974422866),105814321,-79.9438958,40.4530873,3,3,70,0.028541,0.033503,0.000406,8,0.000066,1,0,0,0,0.207365
105027896,105027896,,,,4477369.634175,579299.778546,POINT (579299.778545987 4477369.634174898),105027896,-80.064926,40.4431989,3,3,85,0.021373,0.025212,0.000136,3,0.000074,2,0,0,0,0.145712
1108711738,1108711738,,,,4482802.523813,595866.240611,POINT (595866.2406108651 4482802.523812924),1108711738,-79.8687925,40.4903897,3,3,80,0.024615,0.028801,0.002627,18,0.000061,4,0,0.333333,1,0.209139
107649342,107649342,,,,4469900.586782,590927.234683,POINT (590927.2346825367 4469900.58678162),107649342,-79.9289078,40.3747306,1,1,74,0.022962,0.026113,0,67,0.000031,2,0,0,0,0.064366
104503616,104503616,,,,4473180.093515,589624.377014,POINT (589624.3770143845 4473180.093515336),104503616,-79.9437911,40.4044124,1,1,63,0.027857,0.030713,0,53,0.000025,1,0,0,0,0.060981
105945409,105945409,,,,4481419.420843,577593.274086,POINT (577593.2740859782 4481419.420842911),105945409,-80.0845509,40.4798401,3,3,90,0.019894,0.02203,0.000971,10,0.000086,3,0,0,0,0.094598
105027910,105027910,,,,4477377.576107,579235.166067,POINT (579235.166067095 4477377.576107446),105027910,-80.0656868,40.4432766,1,1,86,0.020926,0.024285,0,3,0.00003,2,0,0,0,0.050351
105945416,105945416,,,,4481333.034159,577584.040049,POINT (577584.0400492642 4481333.034158868),105945416,-80.0846704,40.4790628,1,1,91,0.019506,0.021366,0,10,0.000033,3,0,0,0,0.038456
1252104524,1252104524,,,,4480250.054313,588827.20688,POINT (588827.2068798378 4480250.054313371),1252104524,-79.9521959,40.4681813,1,1,72,0.027183,0.030899,0,50,0.000028,1,0,0,0,0.054812
2394462556,2394462556,,,,4477089.529187,587398.359666,POINT (587398.3596662757 4477089.529186878),2394462556,-79.969483,40.439864,3,3,62,0.029668,0.03359,0.000034,48,0.000059,1,0,0,0,0.193825
2394462557,2394462557,,,,4477037.828296,587337.406273,POINT (587337.4062730699 4477037.828295556),2394462557,-79.9702087,40.4394047,3,3,61,0.030449,0.034749,0.000243,48,0.000059,1,0,0,0,0.208666
1384159581,1384159581,,,,4483285.773175,584094.47539,POINT (584094.4753902677 4483285.773174761),1384159581,-80.0076123,40.4960187,3,3,72,0.028651,0.033296,0.000951,36,0.000058,0,0,0.333333,1,0.208683
1252104557,1252104557,,,,4480577.268696,589411.650791,POINT (589411.6507909748 4480577.268696483),1252104557,-79.9452568,40.471066,3,3,76,0.025349,0.029832,0.009071,50,0.000062,1,0,0,0,0.21231
106010994,106010994,,,turning_circle,4477049.317079,581473.28132,POINT (581473.2813198601 4477049.317078546),106010994,-80.0393413,40.4401034,1,1,70,0.028985,0.032857,0,29,0.000029,2,0,0,0,0.056642
740727157,740727157,,,,4483614.756716,596069.480584,POINT (596069.4805835322 4483614.75671558),740727157,-79.8662716,40.4976822,1,1,77,0.026154,0.030541,0,18,0.000029,77,0,0,0,0.047078
107649398,107649398,,,,4477071.142483,587310.578392,POINT (587310.5783924479 4477071.142482639),107649398,-79.9705204,40.4397076,4,4,60,0.030948,0.035639,0.000971,48,0.000079,1,0,0,0,0.27628
106076533,106076533,,,,4480204.561703,589358.92281,POINT (589358.9228103167 4480204.56170282),106076533,-79.9459312,40.4677145,3,3,76,0.025192,0.029384,0.000731,50,0.000061,1,0,0,0,0.286601
4626749818,4626749818,,,,4477021.995172,585777.947584,POINT (585777.9475840414 4477021.995171529),4626749818,-79.9885956,40.4394244,1,1,62,0.031817,0.035658,0,48,0.000028,1,0,0,0,0.058712
106076538,106076538,,,,4480091.15121,590028.144686,POINT (590028.1446859206 4480091.151209572),106076538,-79.9380545,40.4666207,4,4,79,0.023878,0.028479,0.001086,50,0.00007,1,0,0,0,0.425454
107649407,107649407,,,stop,4477118.669658,587373.497363,POINT (587373.4973629437 4477118.669658158),107649407,-79.9697721,40.4401291,3,3,61,0.0303,0.034579,0.000244,48,0.00006,1,0,0,0,0.215552
106076548,106076548,,,,4480052.70365,590245.510877,POINT (590245.510876565 4480052.703650408),106076548,-79.9354964,40.4662508,4,4,80,0.023519,0.028194,0.00074,50,0.000068,1,0,0,0,0.485049
104896903,104896903,,,,4482574.924935,580698.391047,POINT (580698.3910470494 4482574.92493482),104896903,-80.0477742,40.4899527,3,3,83,0.023101,0.026994,0.000082,66,0.000062,0,0,0,0,0.199222
105814409,105814409,,,,4480403.401058,590316.470725,POINT (590316.4707248667 4480403.401057855),105814409,-79.9346096,40.469402,3,3,84,0.021839,0.02554,0.000061,50,0.00006,1,0,0,0,0.239882
105159050,105159050,,,,4478143.140291,578284.523034,POINT (578284.5230339359 4478143.140290513),105159050,-80.0768007,40.4502628,4,4,86,0.020518,0.024143,0.000667,3,0.000107,2,0,0,0,0.157034
105945483,105945483,,,,4473363.515423,581047.757854,POINT (581047.7578542489 4473363.515423114),105945483,-80.0448278,40.4069437,3,3,69,0.029494,0.034689,0.004486,65,0.000061,2,0,0,0,0.221952
1384159627,1384159627,,,,4483298.960981,584044.044008,POINT (584044.0440083129 4483298.960981355),1384159627,-80.0082056,40.4961426,3,3,72,0.028678,0.033475,0.001931,36,0.000059,0,0,0,0,0.206758
104896909,104896909,,,,4482698.0196,580815.679783,POINT (580815.6797829393 4482698.019600222),104896909,-80.0463747,40.4910501,3,3,83,0.02284,0.026635,0.00006,66,0.000061,0,0,0.333333,1,0.179921
106011020,106011020,,,,4474527.099417,586872.732329,POINT (586872.7323292255 4474527.099417211),106011020,-79.9760299,40.4168375,4,4,69,0.024912,0.029228,0.001193,16,0.000076,2,0,0,0,0.421819
1108711824,1108711824,,,,4482801.61755,594837.54351,POINT (594837.5435098484 4482801.617550014),1108711824,-79.8809289,40.4904997,1,1,78,0.025502,0.029675,0,18,0.000028,4,0,0,0,0.071225
106011030,106011030,,,,4474476.909655,586865.11718,POINT (586865.1171800819 4474476.909655397),106011030,-79.9761265,40.4163862,4,4,68,0.025314,0.029633,0.003692,16,0.000082,2,0,0,0,0.367758
104569245,104569245,,,,4478802.72421,591704.31965,POINT (591704.319650096 4478802.724209921),104569245,-79.9184723,40.4548319,3,3,83,0.021233,0.024785,0.000243,63,0.000087,1,0,0,0,0.088533
105159070,105159070,,,,4478279.980622,578133.045383,POINT (578133.0453830939 4478279.980621912),105159070,-80.07857,40.4515097,3,3,84,0.021358,0.025613,0.002719,3,0.000057,2,0,0,0,0.183175
1384159649,1384159649,,,,4483312.230265,584075.888444,POINT (584075.8884442749 4483312.23026484),1384159649,-80.0078281,40.4962589,3,3,72,0.02864,0.033258,0.00112,36,0.000057,0,0,0.333333,1,0.216157
1384159650,1384159650,,,,4483314.818908,584076.062734,POINT (584076.0627340139 4483314.818908259),1384159650,-80.0078257,40.4962822,3,3,73,0.027926,0.032554,0.002307,36,0.000059,0,0,0,0,0.21313
105814434,105814434,,,,4475833.786006,593576.441757,POINT (593576.4417569813 4475833.786006197),105814434,-79.8968343,40.4278807,3,3,64,0.027964,0.030883,0.000001,17,0.000056,1,0,0.333333,1,0.281034
106076580,106076580,,,turning_circle,4480384.544998,589330.167434,POINT (589330.1674338185 4480384.544997545),106076580,-79.946245,40.4693388,1,1,78,0.023985,0.02725,0,50,0.000029,1,0,0,0,0.062583
2673973669,2673973669,,,,4479030.680453,584953.620438,POINT (584953.620438222 4479030.680453309),2673973669,-79.9980451,40.4576027,3,3,66,0.035737,0.043407,0.008387,56,0.000055,0,0,0.333333,1,0.348454
1252104614,1252104614,,,,4480519.640307,589413.602737,POINT (589413.6027365958 4480519.640307393),1252104614,-79.9452419,40.4705467,1,1,78,0.024128,0.027615,0,50,0.000029,1,0,0,0,0.047416
104569255,104569255,,,,4478765.669219,591698.226505,POINT (591698.2265049169 4478765.66921851),104569255,-79.9185495,40.4544988,1,1,84,0.020791,0.023925,0,63,0.000034,1,0,0,0,0.034806
105093548,105093548,,,,4472765.539467,585771.639653,POINT (585771.6396528695 4472765.53946726),105093548,-79.989244,40.401084,3,3,66,0.026055,0.029642,0.000217,32,0.000058,2,0,0,0,0.244279
105748915,105748915,,,,4476037.462305,583111.423757,POINT (583111.4237571213 4476037.462305471),105748915,-80.0201608,40.4308267,3,3,71,0.027171,0.029789,0.00004,2,0.000063,2,0,0,0,0.181479
104831411,104831411,,,,4479354.154028,589572.644367,POINT (589572.6443669954 4479354.15402755),104831411,-79.9435306,40.4600314,3,3,74,0.026018,0.030472,0.0002,50,0.000055,1,0,0,0,0.297505
104765876,104765876,,,turning_circle,4471564.334809,592036.578861,POINT (592036.5788608383 4471564.334808869),104765876,-79.915602,40.3895952,1,1,78,0.020927,0.023227,0,12,0.000032,2,0,0,0,0.046066
105093559,105093559,,,,4472774.864524,585848.282166,POINT (585848.282166022 4472774.864524437),105093559,-79.9883397,40.4011601,4,4,67,0.025591,0.029342,0.00071,32,0.000074,2,0,0,0,0.363252
104765882,104765882,,,,4471612.697152,591944.460214,POINT (591944.4602136913 4471612.69715241),104765882,-79.9166802,40.390041,3,3,77,0.021374,0.024021,0.000485,12,0.000082,2,0,0,0,0.126205
106011069,106011069,,,,4482412.424338,582195.962063,POINT (582195.9620631193 4482412.424338349),106011069,-80.0301266,40.488342,1,1,87,0.020886,0.023407,0,24,0.000034,0,0,0,0,0.033728
105748931,105748931,,,,4476189.203983,583140.042465,POINT (583140.0424645463 4476189.203982874),105748931,-80.0198036,40.4321907,3,3,70,0.027724,0.03052,0.000066,2,0.00006,2,0,0,0,0.231994
104831428,104831428,,,,4479347.516602,589642.318057,POINT (589642.3180569257 4479347.516601704),104831428,-79.9427099,40.4599641,3,3,75,0.0255,0.029779,0.000033,50,0.000055,1,0,0.333333,1,0.266591
104634825,104634825,,,,4475657.741718,582766.851553,POINT (582766.851552981 4475657.741717903),104634825,-80.024272,40.4274406,3,3,63,0.034448,0.039587,0.00014,52,0.000068,2,0,0,0,0.154074
1108711887,1108711887,,,,4482575.560029,594622.209897,POINT (594622.2098974064 4482575.56002911),1108711887,-79.8835031,40.4884881,3,3,78,0.025871,0.030502,0.000045,18,0.000057,4,0,0.333333,1,0.297566
104831442,104831442,,,,4479340.397761,589710.674805,POINT (589710.6748050872 4479340.397761156),104831442,-79.9419048,40.4598926,4,4,75,0.025519,0.029988,0.000113,50,0.000072,1,0,0.166667,1,0.347469
105093588,105093588,,,,4472851.149074,586249.423999,POINT (586249.423999248 4472851.149074006),105093588,-79.9836029,40.4018058,3,3,68,0.024955,0.02838,0.0007,32,0.000059,2,0,0,0,0.290811
106076636,106076636,,,,4472613.550518,593219.589608,POINT (593219.5896076406 4472613.550518344),106076636,-79.9015123,40.3989145,4,4,76,0.022039,0.025739,0.000761,55,0.000084,2,0,0,0,0.257038
104634850,104634850,,,,4471669.105522,579697.157032,POINT (579697.1570317514 4471669.105521569),104634850,-80.0609551,40.3918109,3,3,83,0.021229,0.024402,0.001452,38,0.000069,2,0,0,0,0.149711
105748963,105748963,,,,4476499.963017,583190.612617,POINT (583190.6126165565 4476499.963016733),105748963,-80.0191668,40.4349849,4,4,68,0.029119,0.032444,0.000441,2,0.000072,2,0,0,0,0.343078
104831462,104831462,,,,4479332.392636,589815.226038,POINT (589815.2260377996 4479332.392635716),104831462,-79.940673,40.4598092,4,4,74,0.026111,0.03095,0.000792,50,0.000071,1,0,0,0,0.423177
106076646,106076646,,,,4472691.443393,593335.843427,POINT (593335.8434273675 4472691.443393273),106076646,-79.9001312,40.3996031,1,1,77,0.021564,0.02473,0,55,0.000027,2,0,0,0,0.079682
105748975,105748975,,,,4476781.604004,583313.136297,POINT (583313.1362968498 4476781.604004158),105748975,-80.0176855,40.4375096,3,3,67,0.03001,0.033439,0.000924,2,0.000058,2,0,0,0,0.200691
104634866,104634866,,,,4471644.897722,579630.620892,POINT (579630.6208919534 4471644.897721538),104634866,-80.061742,40.3915992,3,3,84,0.020791,0.023712,0.000196,38,0.000074,2,0,0,0,0.12186
105093619,105093619,,,,4472383.891622,584751.92113,POINT (584751.9211302671 4472383.891622233),105093619,-80.0013097,40.3977506,3,3,67,0.029023,0.03339,0.000129,59,0.000071,2,0,0,0,0.137488
105093625,105093625,,,,4472381.87574,584729.723549,POINT (584729.7235489101 4472381.87574004),105093625,-80.0015715,40.3977347,1,1,68,0.028204,0.031989,0,59,0.000029,2,0,0,0,0.047559
104897017,104897017,,,,4472674.834144,578418.199104,POINT (578418.1991036978 4472674.8341441),104897017,-80.0758989,40.4009919,3,3,84,0.020671,0.023155,0.000728,61,0.000076,2,0,0.333333,1,0.142054
104634874,104634874,,,,4471615.429975,579588.297479,POINT (579588.2974787925 4471615.429975333),104634874,-80.0622443,40.3913378,3,3,84,0.020772,0.023741,0.000888,38,0.00007,2,0,0,0,0.146048
105159164,105159164,,,,4482843.203347,595900.107004,POINT (595900.1070042431 4482843.203346713),105159164,-79.8683868,40.4907522,3,3,78,0.025505,0.030062,0.005701,18,0.000064,4,0,0,0,0.178508
104831487,104831487,,,,4479322.717664,589934.060819,POINT (589934.0608194858 4479322.717663562),104831487,-79.939273,40.4597092,4,4,73,0.026734,0.031869,0.003849,50,0.000068,1,0,0,0,0.523729
104897023,104897023,,,,4472618.176743,578372.842804,POINT (578372.8428043271 4472618.176742521),104897023,-80.0764403,40.4004858,3,3,85,0.020253,0.02252,0.000364,61,0.000079,2,0,0.333333,1,0.127314
104897035,104897035,,,,4472547.277123,578328.585083,POINT (578328.5850833014 4472547.277123038),104897035,-80.0769705,40.3998513,3,3,86,0.019851,0.02191,0.000243,61,0.00009,2,0,0,0,0.078063
104634894,104634894,,,,4471408.844532,579286.085813,POINT (579286.08581335 4471408.844532324),104634894,-80.0658304,40.3895057,3,3,86,0.019948,0.022477,0.000404,38,0.000075,2,0,0,0,0.116105
105093648,105093648,,,,4472321.10656,584715.004921,POINT (584715.0049212613 4472321.10656004),105093648,-80.001753,40.3971888,3,3,67,0.029026,0.03352,0.000257,59,0.000065,2,0,0,0,0.177355
104897048,104897048,,,,4472522.534272,578313.872196,POINT (578313.8721955996 4472522.534271888),104897048,-80.0771469,40.3996298,1,1,87,0.019465,0.021277,0,61,0.000035,2,0,0,0,0.032725
105749017,105749017,,,,4470699.161132,586345.850031,POINT (586345.850030949 4470699.161131572),105749017,-79.9827585,40.3824112,3,3,70,0.024481,0.028896,0.000832,62,0.000059,2,0,0,0,0.206985
105093663,105093663,,,,4472274.753858,584328.390001,POINT (584328.3900005466 4472274.753858197),105093663,-80.0063142,40.3968105,3,3,67,0.02906,0.033705,0.000802,59,0.000065,2,0,0,0,0.188286
105945631,105945631,,,,4479749.258927,583099.017057,POINT (583099.0170565143 4479749.258926789),105945631,-80.0198214,40.464263,3,3,80,0.024298,0.027943,0.000218,6,0.000066,0,0,0.333333,1,0.16112
104831520,104831520,,,,4479295.979079,590150.493465,POINT (590150.493465141 4479295.979078835),104831520,-79.9367245,40.4594449,4,4,74,0.026339,0.031597,0.001939,50,0.000066,1,0,0,0,0.576081
105749041,105749041,,,,4478999.986424,578284.552781,POINT (578284.5527812986 4478999.986423664),105749041,-80.0766947,40.4579812,3,3,88,0.019902,0.023681,0.000011,3,0.000062,2,0,0.333333,1,0.215108
105945650,105945650,,,,4475003.381058,580212.332434,POINT (580212.332433899 4475003.381058057),105945650,-80.0544655,40.4217964,1,1,73,0.026192,0.029716,0,33,0.000034,2,0,0,0,0.03336
105749047,105749047,,,,4479013.00598,578386.173758,POINT (578386.1737584024 4479013.005979898),105749047,-80.0754947,40.4580889,4,4,87,0.02027,0.024363,0.000365,3,0.000078,2,0,0.166667,1,0.292084
105945661,105945661,,,,4475686.66691,586584.364974,POINT (586584.3649735203 4475686.666909502),105945661,-79.9792705,40.4273126,4,4,62,0.028949,0.032934,0.00041,42,0.000065,2,0,0,0,0.55624
105945672,105945672,,,,4475678.048298,586713.657171,POINT (586713.6571708434 4475678.048297632),105945672,-79.9777477,40.4272215,4,4,61,0.029622,0.033776,0.000579,42,0.000064,2,0,0,0,0.574731
105945682,105945682,,,,4475653.171865,587102.508821,POINT (587102.5088210766 4475653.171865111),105945682,-79.9731677,40.4269568,4,4,58,0.032218,0.036907,0.004088,42,0.000064,2,0,0,0,0.581915
105028182,105028182,,,,4482747.104466,595240.934184,POINT (595240.9341836893 4482747.104466463),105028182,-79.876178,40.4899625,3,3,81,0.023809,0.027379,0.000123,18,0.000069,4,0,0,0,0.134099
104831575,104831575,,,,4474344.490356,594724.904808,POINT (594724.9048083911 4474344.490356458),104831575,-79.8835194,40.414336,3,3,74,0.021858,0.024041,0.001751,4,0.000064,1,0,0,0,0.204624
105945693,105945693,,,,4475473.143947,587642.09762,POINT (587642.0976200391 4475473.143946717),105945693,-79.9668324,40.4252785,4,4,61,0.030385,0.034824,0.001743,42,0.000081,2,0,0,0,0.364829
105945700,105945700,,,,4475415.921685,587711.947193,POINT (587711.9471925846 4475415.92168483),105945700,-79.966017,40.4247557,1,1,62,0.029489,0.033251,0,42,0.000026,2,0,0,0,0.102326
105028202,105028202,,,,4482670.814336,594947.894839,POINT (594947.8948394661 4482670.814336154),105028202,-79.8796466,40.4893089,3,3,81,0.02403,0.027838,0.00089,18,0.000063,4,0,0,0,0.173222
104831598,104831598,,,,4474390.128015,594743.166479,POINT (594743.1664785645 4474390.12801456),104831598,-79.8832974,40.414745,4,4,73,0.022346,0.02472,0.003543,4,0.000089,1,0,0,0,0.225711
105945717,105945717,,,,4471718.375218,587204.529914,POINT (587204.5299139349 4471718.375218133),105945717,-79.9725044,40.3915026,3,3,76,0.022667,0.026168,0.000029,60,0.000065,2,0,0,0,0.161014
106011254,106011254,,,,4475192.912994,578004.527355,POINT (578004.5273545375 4475192.912994436),106011254,-80.0804644,40.4237136,3,3,81,0.022171,0.025303,0.000476,49,0.000074,2,0,0,0,0.14147
104766078,104766078,,,,4470190.23984,586755.518402,POINT (586755.5184021078 4470190.239839588),104766078,-79.9780022,40.3777844,3,3,77,0.021352,0.025201,0.000009,62,0.000062,2,0,0.333333,1,0.229784
104372862,104372862,,,,4482052.729653,590513.194319,POINT (590513.1943193416 4482052.729652687),104372862,-79.932054,40.4842369,1,1,86,0.022421,0.025891,0,35,0.000027,1,0,0,0,0.057587
740727424,740727424,,10,motorway_junction,4483769.108525,596240.24622,POINT (596240.2462196384 4483769.108525041),740727424,-79.8642333,40.4990527,1,1,79,0.025221,0.029294,0,18,0.000028,76,0,0,0,0.056605
105814663,105814663,,,,4469518.42826,584751.825328,POINT (584751.8253277048 4469518.428260276),105814663,-80.001692,40.371939,1,1,78,0.020735,0.024232,0,44,0.000029,2,0,0,0,0.073168
104831624,104831624,,,,4474471.186554,594771.536316,POINT (594771.5363161028 4474471.186553597),104831624,-79.882951,40.4154719,3,3,72,0.02285,0.025288,0.003665,4,0.000068,1,0,0,0,0.180327
105028234,105028234,,,,4480788.425412,582324.294472,POINT (582324.2944722583 4480788.42541223),105028234,-80.0288234,40.4737007,3,3,80,0.023793,0.027834,0.000522,0,0.000061,0,0,0.333333,1,0.238513
105749130,105749130,,,,4474870.981526,594656.675507,POINT (594656.6755068704 4474870.981525671),105749130,-79.8842451,40.4190861,4,4,69,0.024429,0.027375,0.000299,4,0.000074,1,0,0,0,0.312171
105945740,105945740,,,,4472672.841399,586302.007516,POINT (586302.0075156948 4472672.841399402),105945740,-79.9830075,40.4001942,3,3,70,0.024205,0.027281,0.000225,32,0.000065,2,0,0,0,0.196054
104569483,104569483,,,,4468692.299266,586296.540187,POINT (586296.5401873696 4468692.299265987),104569483,-79.983611,40.3643389,3,3,76,0.021805,0.025535,0.001067,62,0.000066,2,0,0,0,0.159555
104766094,104766094,,,,4470079.671055,586815.259868,POINT (586815.2598684579 4470079.671054617),104766094,-79.9773136,40.3767822,4,4,76,0.021727,0.025714,0.000615,62,0.000083,2,0,0.166667,1,0.273414
104831632,104831632,,,,4474527.193461,594792.424065,POINT (594792.4240648574 4474527.193461002),104831632,-79.8826965,40.415974,3,3,71,0.023335,0.025753,0.003658,4,0.000074,1,0,0,0,0.130012
104766100,104766100,,,,4474018.347229,577537.113687,POINT (577537.1136866384 4474018.34722888),104766100,-80.0861169,40.4131768,4,4,74,0.025378,0.028974,0.000339,5,0.00009,3,0,0,0,0.219104
104897172,104897172,,,,4475241.727993,580418.575649,POINT (580418.5756493518 4475241.727992845),104897172,-80.0520045,40.4239235,3,3,71,0.027544,0.031634,0.000243,33,0.000088,2,0,0,0,0.081321
105028244,105028244,,,,4480767.14345,582237.45176,POINT (582237.4517599661 4480767.143450285),105028244,-80.0298505,40.4735176,4,4,81,0.023493,0.027568,0.00023,0,0.000081,0,0,0.166667,1,0.279727
104569495,104569495,,,,4468656.406954,586351.487002,POINT (586351.48700161 4468656.406953841),104569495,-79.9829688,40.3640099,3,3,77,0.021547,0.02511,0.000992,62,0.000067,2,0,0,0,0.147102
104766105,104766105,,,,4474064.886703,577435.368511,POINT (577435.3685110481 4474064.886702604),104766105,-80.0873103,40.4136055,3,3,73,0.026024,0.029851,0.002173,5,0.000064,3,0,0,0,0.222826
105814684,105814684,,,,4469310.225988,584422.117921,POINT (584422.1179209786 4469310.225988323),105814684,-80.0056027,40.370097,4,4,76,0.021503,0.025712,0.000508,44,0.000088,2,0,0,0,0.276654
104569501,104569501,,,,4468561.386574,586545.108366,POINT (586545.1083655597 4468561.386573648),104569501,-79.9807016,40.3631339,3,3,78,0.021351,0.024874,0.000601,62,0.000064,2,0,0,0,0.175046
104897183,104897183,,,turning_circle,4475255.478504,580453.365629,POINT (580453.3656285709 4475255.478504168),104897183,-80.0515927,40.424044,1,1,72,0.026806,0.030366,0,33,0.000034,2,0,0,0,0.033319
104831647,104831647,,,,4480266.023356,579757.790127,POINT (579757.7901267816 4480266.023356234),104831647,-80.0591621,40.4692454,1,1,83,0.023231,0.02656,0,10,0.000031,3,0,0,0,0.042263
1252104865,1252104865,,,,4481289.699755,588851.165831,POINT (588851.1658311971 4481289.699755014),1252104865,-79.9517677,40.4775434,3,3,84,0.022739,0.02625,0.000838,35,0.000056,1,0,0,0,0.259008
104569507,104569507,,,,4468535.910769,586605.966562,POINT (586605.9665616234 4468535.910769466),104569507,-79.9799884,40.3628981,3,3,78,0.021178,0.024707,0.000641,62,0.000065,2,0,0,0,0.198122
106011300,106011300,,,,4478571.268319,580017.633654,POINT (580017.6336537097 4478571.26831866),106011300,-80.056311,40.4539543,3,3,71,0.027705,0.032086,0.007753,3,0.000059,2,0,0,0,0.240583
834902692,834902692,,,,4484290.571277,589336.568598,POINT (589336.5685978492 4484290.571276571),834902692,-79.945619,40.5045217,3,3,78,0.025248,0.02858,0.000121,22,0.000076,8,0,0.333333,1,0.117863
834902695,834902695,,,,4484276.690559,589373.428121,POINT (589373.4281210753 4484276.690559145),834902695,-79.945186,40.5043927,3,3,78,0.025248,0.0286,0,22,0.000073,8,0,0.333333,1,0.133194
105028265,105028265,,,,4480735.643985,582105.643434,POINT (582105.6434336295 4480735.64398532),105028265,-80.0314093,40.4732469,3,3,82,0.023525,0.027481,0.000407,0,0.000069,0,0,0,0,0.177423
104569513,104569513,,,,4468517.648881,586651.210111,POINT (586651.2101106171 4468517.648880831),104569513,-79.9794581,40.3627289,4,4,79,0.021024,0.024469,0.000779,62,0.000092,2,0,0,0,0.208639
106011311,106011311,,,,4478538.666915,579637.917867,POINT (579637.9178673185 4478538.66691471),106011311,-80.0607927,40.4536971,3,3,75,0.025104,0.028702,0.001057,3,0.000058,2,0,0,0,0.285231
104897203,104897203,,,,4479966.696304,583024.227049,POINT (583024.2270487241 4479966.696304109),104897203,-80.020675,40.4662291,1,1,83,0.022751,0.025501,0,6,0.000034,0,0,0,0,0.033326
104831668,104831668,,,,4480448.133999,579721.59714,POINT (579721.5971402354 4480448.1339987),104831668,-80.0595661,40.4708893,1,1,82,0.023687,0.026973,0,10,0.000031,3,0,0,0,0.041851
