index,step_id,edge_id,bundle_id,times_edge_crossed,times_bundle_crossed
8553,293,261387,,1,
8554,293,261386,,1,
8555,293,261385,,1,
8556,293,145749,,1,
8557,293,145750,,1,
8558,293,145751,,1,
8559,293,145752,,1,
8560,293,145753,,1,
8561,293,145754,,1,
8562,293,145755,,1,
8563,293,145756,,1,
8564,293,145757,,1,
8565,293,145758,,1,
8566,293,145759,,1,
8567,293,145760,,1,
8568,293,145761,,1,
8569,293,145762,,1,
8570,293,148488,,1,
8571,293,148461,,1,
8572,293,148462,,1,
8573,293,148463,,1,
8574,293,148464,,1,
8575,293,148465,,1,
8576,293,148466,,1,
8577,293,148467,,1,
8578,293,148468,,1,
8579,293,148469,,1,
8580,293,148470,,1,
8581,293,148471,,1,
8582,293,148472,,1,
8583,293,148473,,1,
8584,293,148474,,1,
8585,293,148475,,1,
8586,293,148476,,1,
8587,293,148477,,1,
8588,293,148478,,1,
8589,293,148479,,1,
8590,293,148480,,1,
8591,293,148481,,1,
8592,293,148482,,1,
8593,293,148483,,1,
8594,293,148484,,1,
8595,293,148485,,1,
8596,293,148486,,1,
8597,293,148487,,1,
8598,293,274453,,1,
8599,293,274452,,1,
8600,293,274451,,1,
8601,293,274450,,1,
8602,293,274449,,1,
8603,293,275116,,1,
8604,293,275115,,1,
8605,293,261099,,1,
8606,293,261098,,1,
8607,293,261097,,1,
8608,293,261096,,1,
8609,293,261095,,1,
8610,293,261094,,1,
8611,293,105677,,1,
8612,293,105678,,1,
8613,293,98463,,1,
8614,293,98464,,1,
8615,293,98465,,1,
8616,293,98466,,1,
8617,293,98467,,1,
8618,293,98468,,1,
8619,293,98469,,1,
8620,293,98470,,1,
8621,293,98471,,1,
8622,293,98472,,1,
8623,293,98473,,1,
8624,293,98474,,1,
8625,293,98475,,1,
8626,293,98476,,1,
8627,293,98477,,1,
8628,293,98478,,1,
8629,293,98479,,1,
8630,293,98480,,1,
8631,293,98481,,1,
8632,293,98482,,1,
8633,293,98483,,1,
8634,293,98484,,1,
8635,293,98485,,1,
8636,293,98486,,1,
8637,293,98487,,1,
8638,293,98488,,1,
8639,293,126378,,1,
8640,293,126379,,1,
8641,293,126380,,1,
8642,293,126381,,1,
8643,293,126382,,1,
8644,293,126383,,1,
8645,293,126384,,1,
8646,293,126385,,1,
8647,293,126386,,1,
8648,293,126387,,1,
8649,293,126388,,1,
8650,293,126389,,1,
8651,293,126390,,1,
8652,293,126391,,1,
8653,293,146957,,1,
8654,293,146958,,1,
8655,293,146959,,1,
8656,293,146960,,1,
8657,293,146961,,1,
8658,293,146962,,1,
8659,293,146963,,1,
8660,293,146964,,1,
8661,293,146965,,1,
8662,293,146966,,1,
8663,293,146967,,1,
8664,293,146968,,1,
8665,293,146969,,1,
8666,293,146970,,1,
8667,293,146971,,1,
8668,293,146972,,1,
8669,293,150588,,1,
8670,293,150589,,1,
8671,293,150590,,1,
8672,293,150591,,1,
8673,293,258808,,1,
8674,293,258807,,1,
8675,293,258806,,1,
8676,293,258805,,1,
8677,293,258804,,1,
8678,293,258803,,1,
8679,293,274328,,1,
8680,293,274327,,1,
8681,293,274326,,1,
8682,293,274325,,1,
8683,293,274324,,1,
8684,293,274323,,1,
8685,293,274322,,1,
8686,293,274321,,1,
8687,293,274320,,1,
8688,293,274319,,1,
8689,293,274318,,1,
8690,293,274317,,1,
8691,293,274316,,1,
8692,293,274315,,1,
8693,293,274314,,1,
8694,293,274313,,1,
8695,293,274312,,1,
8696,293,274335,,1,
8697,293,274334,,1,
8698,293,274333,,1,
8699,293,274332,,1,
8700,293,274331,,1,
8701,293,274330,,1,
8702,293,274329,,1,
8703,293,274342,,1,
8704,293,274341,,1,
8705,293,274340,,1,
8706,293,274339,,1,
8707,293,274338,,1,
8708,293,274337,,1,
8709,293,274336,,1,
8710,293,274343,,1,
8711,293,126514,,1,
8712,293,126515,,1,
8713,293,126516,,1,
8714,293,126517,,1,
8715,293,126518,,1,
8716,293,126519,,1,
8717,293,126520,,1,
8718,293,126521,,1,
8719,293,126522,,1,
8720,293,126523,,1,
8721,293,126524,,1,
8722,293,126525,,1,
8723,293,126526,,1,
8724,293,126527,,1,
8725,293,126528,,1,
8726,293,126529,,1,
8727,293,126530,,1,
8728,293,126531,,1,
8729,293,126532,,1,
8730,293,126533,,1,
8731,293,150592,,1,
8732,293,150593,,1,
8733,293,145604,,1,
8734,293,145605,,1,
8735,293,137246,,1,
8736,293,137247,,1,
8737,293,137248,,1,
8738,293,137249,,1,
8739,293,137250,,1,
8740,293,145602,,1,
8741,293,145603,,1,
8742,293,150594,,1,
8743,293,150595,,1,
8744,293,239894,,1,
8745,293,239893,,1,
8746,293,239892,,1,
8747,293,239891,,1,
8748,293,274348,,2,
8749,293,203973,,2,
8750,293,274351,,2,
8751,293,274350,,2,
8752,293,274349,,2,
8753,293,164775,,2,
8754,293,164774,,2,
8755,293,164773,,2,
8756,293,164772,,2,
8757,293,164771,,2,
8758,293,164770,,2,
8759,293,164769,,2,
8760,293,164768,,2,
8761,293,164767,,2,
8762,293,164766,,2,
8763,293,164765,,2,
8764,293,164764,,2,
8765,293,164763,,2,
8766,293,164762,,2,
8767,293,164761,,2,
8768,293,164760,,2,
8769,293,164759,,2,
8770,293,164758,,2,
8771,293,164757,,2,
8772,293,164756,,2,
8773,293,164755,,2,
8774,293,164754,,2,
8775,293,164753,,2,
8776,293,164752,,2,
8777,293,164751,,2,
8778,293,164750,,2,
8779,293,164749,,2,
8780,293,164748,,2,
8781,293,164747,,2,
8782,293,164746,,2,
8783,293,164745,,2,
8784,293,164744,,2,
8785,293,164743,,2,
8786,293,164742,,2,
8787,293,164741,,2,
8788,293,164740,,2,
8789,293,164739,,2,
8790,293,164738,,2,
8791,293,164737,,2,
8792,293,164736,,2,
8793,293,164735,,2,
8794,293,164734,,2,
8795,293,164733,,2,
8796,293,164732,,2,
8797,293,164731,,2,
8798,293,164730,,2,
8799,293,164729,,2,
8800,293,164728,,2,
8801,293,164727,,2,
8802,293,164726,,2,
8803,293,164725,,2,
8804,293,164724,,2,
8805,293,164723,,2,
8806,293,164722,,2,
8807,293,164721,,2,
8808,293,164720,,2,
8809,293,164719,,2,
8810,293,164718,,2,
8811,293,239880,,2,
8812,293,239879,,2,
8813,293,239878,,2,
8814,293,239877,,2,
8815,293,239876,,2,
8816,293,239875,,2,
8817,293,270453,,2,
8818,293,270452,,2,
8819,293,267678,,2,
8820,293,137728,,1,
8821,293,97627,,1,
8822,293,97628,,1,
8823,293,97629,,1,
8824,293,97630,,1,
8825,293,137725,,1,
8826,293,137726,,1,
8827,293,137727,,1,
8828,293,137723,,1,
8829,293,137724,,1,
8830,293,137729,,1,
8831,293,97637,,1,
8832,293,97639,,1,
8833,293,97640,,1,
8834,293,97641,,1,
8835,293,97642,,1,
8836,293,97643,,1,
8837,293,97644,,1,
8838,293,97645,,1,
8839,293,97646,,1,
8840,293,97647,,1,
8841,293,97648,,1,
8842,293,97649,,1,
8843,293,97650,,1,
8844,293,97651,,1,
8845,293,97652,,1,
8846,293,97653,,1,
8847,293,97654,,1,
8848,293,97638,,1,
8849,293,97744,,1,
8850,293,97741,,1,
8851,293,97742,,1,
8852,293,97846,,1,
8853,293,97853,,1,
8854,293,97854,,1,
8855,293,97855,,1,
8856,293,97856,,1,
8857,293,97857,,1,
8858,293,97858,,1,
8859,293,97859,,1,
8860,293,97860,,1,
8861,293,97861,,1,
8862,293,97862,,1,
8863,293,97863,,1,
8864,293,102759,,1,
8865,293,102760,,1,
8866,293,102761,,1,
8867,293,102762,,1,
8868,293,102763,,1,
8869,293,102764,,1,
8870,293,102765,,1,
8871,293,102766,,1,
8872,293,102767,,1,
8873,293,102768,,1,
8874,293,102769,,1,
8875,293,102770,,1,
8876,293,102771,,1,
8877,293,102772,,1,
8878,293,102773,,1,
8879,293,102774,,1,
8880,293,102775,,1,
8881,293,102776,,1,
8882,293,102777,,1,
8883,293,102778,,1,
8884,293,102779,,1,
8885,293,102780,,1,
8886,293,102781,,1,
8887,293,102782,,1,
8888,293,102783,,1,
8889,293,102784,,1,
8890,293,102785,,1,
8891,293,104750,,1,
8892,293,104751,,1,
8893,293,104752,,1,
8894,293,104753,,1,
8895,293,104754,,1,
8896,293,104755,,1,
8897,293,104756,,1,
8898,293,104757,,1,
8899,293,104758,,1,
8900,293,97458,,1,
8901,293,97455,,1,
8902,293,97456,,1,
8903,293,97457,,1,
8904,293,97459,,1,
8905,293,97460,,1,
8906,293,97461,,1,
8907,293,97462,,1,
8908,293,134609,,1,
8909,293,134610,,1,
8910,293,97426,,1,
8911,293,97427,,1,
8912,293,108645,,1,
8913,293,108646,,1,
8914,293,108647,,1,
8915,293,108643,,1,
8916,293,108644,,1,
8917,293,105749,,2,
8918,293,105750,,2,
8919,293,105751,,2,
8920,293,145553,,2,
8921,293,145554,,2,
8922,293,145555,,2,
8923,293,145556,,2,
8924,293,145557,,2,
8925,293,145558,,2,
8926,293,145559,,2,
8927,293,145560,,2,
8928,293,134611,,2,
8929,293,134612,,2,
8930,293,134613,,2,
8931,293,134614,,2,
8932,293,134615,,2,
8933,293,134616,,2,
8934,293,134617,,2,
8935,293,134607,,2,
8936,293,134608,,2,
8937,293,116188,,2,
8938,293,116189,,2,
8939,293,116190,,2,
8940,293,134593,,1,
8941,293,134594,,1,
8942,293,134591,,1,
8943,293,134592,,1,
8944,293,28818,,1,
8945,293,28819,,1,
8946,293,28820,,1,
8947,293,97603,,1,
8948,293,97604,,1,
8949,293,174329,,1,
8950,293,97624,,1,
8951,293,97625,,1,
8952,294,239829,113,1,1
8953,294,239828,113,1,1
8954,295,265243,,1,
8955,295,239838,,1,
8956,295,239837,,1,
8957,295,140372,,1,
8958,295,61632,,1,
8959,295,61633,,1,
8960,295,110289,,1,
8961,295,110290,,1,
8962,295,179699,,1,
8963,295,179698,,1,
8964,295,179697,,1,
8965,295,265279,,1,
8966,295,265278,,1,
8967,295,265281,,1,
8968,295,265280,,1,
8969,295,148562,,2,
8970,295,116191,,1,
8971,295,116192,,1,
8972,295,116193,,1,
8973,295,116194,,1,
8974,295,116382,,1,
8975,295,116383,,1,
8976,295,116384,,1,
8977,295,116385,,1,
8978,295,116386,,1,
8979,295,116387,,1,
8980,295,117868,,1,
8981,295,117869,,1,
8982,295,117870,,1,
8983,295,117871,,1,
8984,295,117872,,1,
8985,295,117873,,1,
8986,295,134518,,1,
8987,295,134519,,1,
8988,295,92706,,1,
8989,295,92707,,1,
8990,295,92708,,1,
8991,295,92709,,1,
8992,295,92710,,1,
8993,295,92711,,1,
8994,295,92712,,1,
8995,295,92713,,1,
8996,295,92714,,1,
8997,295,112951,,1,
8998,295,112952,,1,
8999,295,112953,,1,
9000,295,112954,,1,
9001,295,112955,,1,
9002,295,112956,,1,
9003,296,92715,72,1,1
9004,297,92671,,1,
9005,297,92672,,1,
9006,297,92673,,1,
9007,297,92674,,1,
9008,297,92675,,1,
9009,297,92676,,1,
9010,297,92677,,1,
9011,297,92678,,1,
9012,297,92679,,1,
9013,297,92680,,1,
9014,297,92681,,1,
9015,297,92682,,1,
9016,297,92683,,1,
9017,297,92684,,1,
9018,297,92685,,1,
9019,297,92686,,1,
9020,297,92687,,1,
9021,297,92688,,1,
9022,297,92689,,1,
9023,297,92690,,1,
9024,297,92691,,1,
9025,297,126696,,1,
9026,297,126697,,1,
9027,297,126698,,1,
9028,297,133255,,1,
9029,297,105586,,1,
9030,297,105587,,1,
9031,297,105588,,1,
9032,297,105589,,1,
9033,297,105590,,1,
9034,297,276348,,1,
9035,297,276347,,1,
9036,297,276346,,1,
9037,297,264172,,1,
9038,297,264171,,1,
9039,297,264170,,1,
9040,297,92553,,1,
9041,297,92554,,1,
9042,297,133702,,1,
9043,297,133703,,1,
9044,297,133704,,1,
9045,297,133705,,1,
9046,297,17776,,1,
9047,297,17777,,1,
9048,297,17778,,1,
9049,297,17779,,1,
9050,297,17780,,1,
9051,297,17781,,1,
9052,297,17782,,1,
9053,297,145096,,1,
9054,297,145097,,1,
9055,297,145098,,1,
9056,297,133716,,1,
9057,297,133717,,1,
9058,297,133718,,1,
9059,297,102717,,1,
9060,297,102718,,1,
9061,297,102719,,1,
9062,297,102720,,1,
9063,297,102721,,1,
9064,297,102722,,1,
9065,297,133719,,1,
9066,297,133720,,1,
9067,297,133721,,1,
9068,297,133722,,1,
9069,297,133723,,1,
9070,297,65700,,1,
9071,297,65701,,1,
9072,297,65702,,1,
9073,297,149107,,1,
9074,297,149108,,1,
9075,297,149109,,1,
9076,297,76646,,1,
9077,297,76647,,1,
9078,297,76648,,1,
9079,297,76649,,1,
9080,297,76650,,1,
9081,297,263087,,1,
9082,297,263086,,1,
9083,297,263085,,1,
9084,297,263084,,1,
9085,297,263083,,1,
9086,297,277009,,1,
9087,297,277008,,1,
9088,297,260685,,1,
9089,297,260684,,1,
9090,297,128599,,1,
9091,297,128600,,1,
9092,298,128596,164,1,1
9093,299,128601,,1,
9094,299,128602,,1,
9095,299,128603,,1,
9096,299,241310,,1,
9097,299,241309,,1,
9098,299,241308,,1,
9099,299,241307,,1,
9100,299,241306,,1,
9101,299,241305,,1,
9102,299,241304,,1,
9103,299,241303,,1,
9104,299,241302,,1,
9105,299,241301,,1,
9106,299,241300,,1,
9107,299,241299,,1,
9108,299,241298,,1,
9109,299,241297,,1,
9110,299,241296,,1,
9111,299,241295,,1,
9112,299,241294,,1,
9113,299,241293,,1,
9114,299,241292,,1,
9115,299,241291,,1,
9116,299,102754,,1,
9117,299,102755,,1,
9118,299,102756,,1,
9119,299,102757,,1,
9120,299,102758,,1,
9121,300,130982,166,1,1
9122,300,130983,166,1,1
9123,301,131619,167,1,1
9124,302,130539,,1,
9125,302,130540,,1,
9126,302,139679,,1,
9127,302,139683,,1,
9128,302,139684,,1,
9129,302,139674,,1,
9130,302,139675,,1,
9131,302,139676,,1,
9132,302,139677,,1,
9133,302,139671,,1,
9134,302,139672,,1,
9135,302,139673,,1,
9136,302,272794,,1,
9137,302,275408,,1,
9138,303,241311,126,1,1
9139,304,241317,128,1,1
9140,304,241316,128,1,1
9141,304,241315,128,1,1
9142,305,262968,,1,
9143,305,266709,,1,
9144,305,266711,,1,
9145,305,266710,,1,
9146,305,266713,,1,
9147,305,266712,,1,
9148,305,136317,,1,
9149,305,110269,,1,
9150,305,110270,,1,
9151,305,110271,,1,
9152,305,110272,,1,
9153,305,110273,,1,
9154,305,241313,,1,
9155,305,241312,,1,
9156,306,272800,127,1,1
9157,306,241314,127,1,1
9158,307,266775,,1,
9159,307,266774,,1,
9160,307,272795,,1,
9161,307,223591,,1,
9162,307,223590,,1,
9163,307,143696,,1,
9164,307,143697,,1,
9165,307,143698,,1,
9166,307,60899,,1,
9167,307,60900,,1,
9168,307,60901,,1,
9169,307,60902,,1,
9170,307,272793,,1,
9171,307,272792,,1,
9172,307,272791,,1,
9173,307,272790,,1,
9174,307,131809,,1,
9175,307,131810,,1,
9176,307,131811,,1,
9177,307,131812,,1,
9178,307,136406,,1,
9179,307,136407,,1,
9180,307,136408,,1,
9181,307,136394,,1,
9182,307,136403,,1,
9183,307,136404,,1,
9184,307,136405,,1,
9185,307,37478,,1,
9186,307,37479,,1,
9187,307,37480,,1,
9188,307,37481,,1,
9189,307,37482,,1,
9190,307,136397,,1,
9191,307,241320,,1,
9192,308,241319,129,1,1
9193,308,241318,129,1,1
9194,309,238047,,1,
9195,309,238046,,1,
9196,309,60226,,1,
9197,309,60227,,1,
9198,309,60228,,1,
9199,309,52102,,1,
9200,309,149037,,1,
9201,309,149038,,1,
9202,309,206161,,1,
9203,309,206160,,1,
9204,309,107460,,1,
9205,309,107461,,1,
9206,309,93251,,1,
9207,309,93252,,1,
9208,309,93253,,1,
9209,309,93489,,1,
9210,309,93490,,1,
9211,309,93491,,1,
9212,309,93492,,1,
9213,309,93493,,1,
9214,309,93494,,1,
9215,309,93495,,1,
9216,309,93314,,1,
9217,309,93315,,1,
9218,309,93316,,1,
9219,309,93317,,1,
9220,310,93321,85,1,1
9221,310,93322,85,1,1
9222,310,93323,85,1,1
9223,310,93324,85,1,1
9224,311,93297,,1,
9225,311,93298,,1,
9226,311,93299,,1,
9227,311,93300,,1,
9228,311,93301,,1,
9229,311,93302,,1,
9230,311,93303,,1,
9231,311,93304,,1,
9232,311,93305,,1,
9233,311,93306,,1,
9234,311,93307,,1,
9235,311,93308,,1,
9236,311,102846,,1,
9237,311,102847,,1,
9238,311,102848,,1,
9239,311,102849,,1,
9240,311,102850,,1,
9241,311,102851,,1,
9242,311,102852,,1,
9243,311,102853,,1,
9244,311,102854,,1,
9245,311,102855,,1,
9246,311,102856,,1,
9247,311,102857,,1,
9248,311,102858,,1,
9249,311,102859,,1,
9250,311,102860,,1,
9251,311,102861,,1,
9252,311,102862,,1,
9253,311,93268,82,1,2
9254,311,147396,,1,
9255,311,147397,,1,
9256,311,147398,,1,
9257,311,147399,,1,
9258,311,147400,,1,
9259,311,147401,,1,
9260,311,147402,,1,
9261,311,147403,,1,
9262,311,147404,,1,
9263,311,93502,,1,
9264,311,93503,,1,
9265,311,93504,,1,
9266,311,93505,,1,
9267,311,128220,,1,
9268,311,128221,,1,
9269,311,128045,,1,
9270,311,128046,,1,
9271,311,128047,,1,
9272,311,128048,,1,
9273,311,128049,,1,
9274,311,130436,,1,
9275,311,93509,87,1,2
9276,311,93506,,1,
9277,311,93507,,1,
9278,311,93508,,1,
9279,311,264279,,1,
9280,311,264278,,1,
9281,311,264277,,1,
9282,311,264276,,1,
9283,311,264275,,1,
9284,311,264274,,1,
9285,311,237973,,1,
9286,311,237972,,1,
9287,311,237971,,1,
9288,311,237970,,1,
9289,311,237969,,1,
9290,311,237968,,1,
9291,311,237967,,1,
9292,311,237966,,1,
9293,311,237965,,1,
9294,311,237964,,1,
9295,311,237963,,1,
9296,311,237962,,1,
9297,312,237961,83,1,1
9298,313,237980,,1,
9299,313,237979,,1,
9300,313,237978,,1,
9301,313,237977,,1,
9302,313,23954,,1,
9303,313,23955,,1,
9304,313,23956,,1,
9305,313,173996,,1,
9306,313,221184,,1,
9307,313,11801,,1,
9308,313,11802,,1,
9309,313,231387,,1,
9310,313,231386,,1,
9311,313,30429,,1,
9312,313,169825,,1,
9313,313,169824,,1,
9314,313,80993,,1,
9315,313,80994,,1,
9316,313,80995,,1,
9317,313,80996,,1,
9318,313,80997,,1,
9319,313,80998,,1,
9320,313,80999,,1,
9321,313,81000,,1,
9322,313,81001,,1,
9323,313,81002,,1,
9324,313,81003,,1,
9325,314,93556,88,1,1
9326,314,93557,88,1,1
9327,314,133404,88,1,1
9328,314,133405,88,1,1
9329,315,93558,,1,
9330,315,40397,,1,
9331,315,40398,,1,
9332,315,108345,,1,
9333,315,42947,,1,
9334,315,234566,,1,
9335,315,234565,,1,
9336,315,186168,,1,
9337,315,186167,,1,
9338,315,186166,,1,
9339,315,186165,,1,
9340,315,186164,,1,
9341,315,186163,,1,
9342,315,186162,,1,
9343,315,186161,,1,
9344,315,264289,,1,
9345,315,267203,,1,
9346,315,267202,,1,
9347,315,264295,,1,
9348,315,264294,,1,
9349,315,262470,,1,
9350,315,262469,,1,
9351,315,262468,,1,
9352,315,262467,,1,
9353,315,262466,,1,
9354,315,267226,,1,
9355,315,267225,,1,
9356,315,267224,,1,
9357,315,267223,,1,
9358,315,267222,,1,
9359,315,267221,,1,
9360,315,262053,,1,
9361,315,262052,,1,
9362,315,262051,,1,
9363,315,262050,,1,
9364,315,262049,,1,
9365,315,267215,,1,
9366,315,267214,,1,
9367,315,267213,,1,
9368,315,267212,,1,
9369,315,267204,,1,
9370,315,267208,,1,
9371,315,267207,,1,
9372,315,267206,,1,
9373,315,267205,,1,
9374,315,238037,,1,
9375,315,238036,,1,
9376,315,238035,,1,
9377,315,238034,,1,
9378,315,272179,,1,
9379,315,272178,,1,
9380,315,272184,,1,
9381,315,272183,,1,
9382,315,235672,,1,
9383,315,235671,,1,
9384,315,235670,,1,
9385,315,235669,,1,
9386,315,272182,,1,
9387,315,272181,,1,
9388,315,272180,,1,
9389,315,262237,,1,
9390,315,262236,,1,
9391,315,262235,,1,
9392,315,262234,,1,
9393,315,266773,,1,
9394,315,142844,,1,
9395,315,142845,,1,
9396,315,89941,,1,
9397,315,89942,,1,
9398,315,89943,,1,
9399,315,89944,,1,
9400,315,142810,,1,
9401,315,142811,,1,
9402,315,142812,,1,
9403,315,142833,,1,
9404,315,89945,,1,
9405,315,89946,,1,
9406,315,93286,,1,
9407,315,93287,,1,
9408,315,93288,,1,
9409,315,93289,,1,
9410,315,93290,,1,
9411,315,93291,,1,
9412,315,142799,,1,
9413,315,142800,,1,
9414,315,142801,,1,
9415,315,93419,,1,
9416,315,93420,,1,
9417,315,93421,,1,
9418,315,93422,,1,
9419,315,93423,,1,
9420,315,93424,,1,
9421,315,142804,,1,
9422,315,142836,,1,
9423,315,142837,,1,
9424,315,107453,,1,
9425,315,107454,,1,
9426,315,107455,,1,
9427,315,107456,,1,
9428,315,107457,,1,
9429,315,107458,,1,
9430,315,107459,,1,
9431,315,100858,,1,
9432,315,149015,,1,
9433,315,92853,,1,
9434,315,92854,,1,
9435,315,92855,,1,
9436,315,92856,,1,
9437,315,93186,,1,
9438,315,93187,,1,
9439,315,93188,,1,
9440,315,93189,,1,
9441,315,93190,,1,
9442,315,93191,,1,
9443,315,93192,,1,
9444,315,93193,,1,
9445,315,93194,,1,
9446,315,93195,,1,
9447,315,93196,,1,
9448,315,93197,,1,
9449,315,93198,,1,
9450,315,93199,,1,
9451,315,93200,,1,
9452,315,93201,,1,
9453,315,93202,,1,
9454,315,93203,,1,
9455,315,93204,,1,
9456,315,93205,,1,
9457,315,93206,,1,
9458,315,93207,,1,
9459,315,93208,,1,
9460,315,93209,,1,
9461,315,93210,,1,
9462,315,93211,,1,
9463,315,93212,,1,
9464,315,93213,,1,
9465,315,93214,,1,
9466,315,93215,,1,
9467,315,107474,,1,
9468,315,107475,,1,
9469,315,107476,,1,
9470,315,107477,,1,
9471,315,107478,,1,
9472,316,92895,75,1,1
9473,316,92896,75,1,1
9474,317,92894,,1,
9475,318,92910,77,1,1
9476,319,92933,,1,
9477,319,142860,,1,
9478,319,93083,,1,
9479,319,93084,,1,
9480,319,93085,,1,
9481,319,93086,,1,
9482,319,93087,,1,
9483,319,93088,,1,
9484,319,93089,,1,
9485,319,93090,,1,
9486,319,93091,,1,
9487,319,93092,,1,
9488,319,93093,,1,
9489,319,93094,,1,
9490,319,93095,,1,
9491,319,93096,,1,
9492,319,93097,,1,
9493,319,93098,,1,
9494,319,93099,,1,
9495,319,106966,,1,
9496,319,106967,,1,
9497,319,106968,,1,
9498,319,106969,,1,
9499,319,106970,,1,
9500,319,106971,,1,
9501,319,106972,,1,
9502,319,106973,,1,
9503,319,106974,,1,
9504,319,106975,,1,
9505,319,106976,,1,
9506,319,106977,,1,
9507,319,93120,,1,
9508,319,93121,,1,
9509,319,93122,,1,
9510,319,93123,,1,
9511,319,93124,,1,
9512,320,92932,78,1,1
9513,321,92891,,1,
9514,321,92892,,1,
9515,322,92897,76,1,1
9516,323,92877,,1,
9517,323,92878,,1,
9518,323,92879,,1,
9519,323,92880,,1,
9520,323,92881,,1,
9521,323,92882,,1,
9522,323,119431,,1,
9523,323,119432,,1,
9524,323,142855,,1,
9525,323,142856,,1,
9526,323,119407,,1,
9527,323,119408,,1,
9528,323,89923,,1,
9529,323,89924,,1,
9530,323,89925,,1,
9531,323,89926,,1,
9532,323,89927,,1,
9533,323,89928,,1,
9534,323,89929,,1,
9535,323,89930,,1,
9536,323,89931,,1,
9537,323,89932,,1,
9538,323,89933,,1,
9539,323,89934,,1,
9540,323,89935,,1,
9541,323,89936,,1,
9542,323,89937,,1,
9543,323,89938,,1,
9544,323,89939,,1,
9545,323,89910,,1,
9546,323,142802,,1,
9547,324,93163,80,1,1
9548,325,1299,,1,
9549,325,93325,,1,
9550,325,93326,,1,
9551,325,93327,,1,
9552,325,93328,,1,
9553,325,93329,,1,
9554,325,93330,,1,
9555,325,93331,,1,
9556,325,93332,,1,
9557,325,93333,,1,
9558,325,93334,,1,
9559,325,93335,,1,
9560,325,93336,,1,
9561,325,93337,,1,
9562,325,93338,,1,
9563,325,102887,,1,
9564,325,102888,,1,
9565,325,102889,,1,
9566,325,102890,,1,
9567,325,102891,,1,
9568,325,102892,,1,
9569,325,93344,,1,
9570,325,93345,,1,
9571,325,93346,,1,
9572,325,93347,,1,
9573,325,93348,,1,
9574,325,93349,,1,
9575,325,93350,,1,
9576,325,93351,,1,
9577,325,93352,,1,
9578,325,93353,,1,
9579,325,93354,,1,
9580,325,93355,,1,
9581,325,93356,,1,
9582,325,93357,,1,
9583,325,93358,,1,
9584,325,93359,,1,
9585,325,93360,,1,
9586,325,93361,,1,
9587,325,93362,,1,
9588,325,93363,,1,
9589,325,93364,,1,
9590,325,93365,,1,
9591,325,93366,,1,
9592,325,93367,,1,
9593,325,93368,,1,
9594,325,93369,,1,
9595,325,93370,,1,
9596,325,93399,,1,
9597,325,93400,,1,
9598,325,93401,,1,
9599,325,93402,,1,
9600,325,93403,,1,
9601,325,93404,,1,
9602,325,93405,,1,
9603,325,93406,,1,
9604,325,93407,,1,
9605,325,93408,,1,
9606,325,93409,,1,
9607,325,93410,,1,
9608,325,100873,,1,
9609,325,100874,,1,
9610,325,142829,,1,
9611,325,142830,,1,
9612,325,142831,,1,
9613,325,142832,,1,
9614,325,142833,,2,
9615,325,89945,,2,
9616,325,89946,,2,
9617,325,93286,,2,
9618,325,93287,,2,
9619,325,93288,,2,
9620,325,93289,,2,
9621,325,93290,,2,
9622,325,93291,,2,
9623,325,142799,,2,
9624,325,142800,,2,
9625,325,142801,,2,
9626,325,93419,,2,
9627,325,93420,,2,
9628,325,93421,,2,
9629,325,93422,,2,
9630,325,93423,,2,
9631,325,93424,,2,
9632,325,142804,,2,
9633,325,142836,,2,
9634,325,142837,,2,
9635,325,107453,,2,
9636,325,107454,,2,
9637,325,107455,,2,
9638,325,107456,,2,
9639,325,107457,,2,
9640,325,107458,,2,
9641,325,107459,,2,
9642,325,100858,,2,
9643,325,149015,,2,
9644,325,107451,,1,
9645,325,107452,,1,
9646,325,107445,,1,
9647,325,107446,,1,
9648,325,107447,,1,
9649,325,107448,,1,
9650,325,107449,,1,
9651,325,107450,,1,
9652,325,108228,,1,
9653,325,108229,,1,
9654,325,108230,,1,
9655,325,108231,,1,
9656,325,108232,,1,
9657,325,108233,,1,
9658,325,108234,,1,
9659,325,108235,,1,
9660,325,108236,,1,
9661,325,108237,,1,
9662,325,108238,,1,
9663,325,108239,,1,
9664,325,108240,,1,
9665,325,108241,,1,
9666,325,108242,,1,
9667,325,108243,,1,
9668,325,108244,,1,
9669,325,93216,,1,
9670,325,93217,,1,
9671,325,93218,,1,
9672,325,93219,,1,
9673,325,149075,,1,
9674,325,149076,,1,
9675,325,108251,,1,
9676,325,108252,,1,
9677,325,108253,,1,
9678,325,108254,,1,
9679,325,108255,,1,
9680,325,108256,,1,
9681,325,108257,,1,
9682,325,108258,,1,
9683,325,21115,,1,
9684,325,21116,,1,
9685,325,21117,,1,
9686,325,21118,,1,
9687,325,21119,,1,
9688,325,21120,,1,
9689,325,21121,,1,
9690,325,21122,,1,
9691,325,21123,,1,
9692,325,21124,,1,
9693,325,21125,,1,
9694,325,21126,,1,
9695,325,21127,,1,
9696,325,21128,,1,
9697,325,21129,,1,
9698,325,21130,,1,
9699,325,237955,,1,
9700,325,237954,,1,
9701,325,237953,,1,
9702,325,237952,,1,
9703,325,237951,,1,
9704,325,237950,,1,
9705,325,237949,,1,
9706,325,237948,,1,
9707,325,237947,,1,
9708,325,1129,,1,
9709,325,1130,,1,
9710,325,1131,,1,
