id,osm_node_i,lat,lon,modularity,wprdc_hood,hood_no
19996,106348076,40.4585814,-80.0815209,45,Windgap,90
19997,106011673,40.4605403,-80.0792916,45,Windgap,90
20338,107492773,40.4540655,-80.0611899,45,Sheraden,69
20383,2993470567,40.4504733,-80.0552292,45,Crafton Heights,23
20384,104858024,40.4506802,-80.0554594,45,Crafton Heights,23
20425,107500422,40.4506837,-80.0549491,45,Crafton Heights,23
20791,104857942,40.4501825,-80.0561481,45,Crafton Heights,23
20792,107526286,40.4508222,-80.0568394,45,Crafton Heights,23
20896,107534315,40.4546095,-80.0617739,45,Sheraden,69
20897,104737017,40.4540393,-80.0627266,45,Sheraden,69
20898,106011338,40.4536673,-80.0634609,45,Sheraden,69
21005,105820869,40.452585,-80.0436694,45,Sheraden,69
21006,107542651,40.4583808,-80.0542573,45,Sheraden,69
21007,107542655,40.4593203,-80.0568493,45,Sheraden,69
21008,690230359,40.4546945,-80.0411013,45,Esplen,31
21033,107544255,40.457968,-80.065277,45,Sheraden,69
21034,107523793,40.457657,-80.06501,45,Sheraden,69
21037,107544322,40.453225,-80.060286,45,Sheraden,69
21038,106011311,40.4536971,-80.0607927,45,Sheraden,69
21250,104627982,40.4585162,-80.0643,45,Sheraden,69
21251,107561610,40.4574423,-80.0661915,45,Sheraden,69
21430,107584752,40.4534099,-80.0562563,45,Sheraden,69
21549,104981373,40.4480879,-80.0550689,45,Crafton Heights,23
21683,107611125,40.4576932,-80.0617055,45,Sheraden,69
21694,105234910,40.4519056,-80.0700228,45,Windgap,90
21759,106314712,40.4566224,-80.0813181,45,Fairywood,32
21760,106011663,40.4599708,-80.0785224,45,Windgap,90
21804,2001700172,40.4530459,-80.0553634,45,Sheraden,69
21805,107631925,40.4534501,-80.0564408,45,Sheraden,69
21840,107635255,40.457781,-80.0553799,45,Sheraden,69
22066,107657689,40.4546643,-80.0560169,45,Sheraden,69
22191,106011300,40.4539543,-80.056311,45,Sheraden,69
22277,3590448089,40.4540039,-80.0695751,45,Sheraden,69
22278,105985772,40.4524366,-80.0707963,45,Sheraden,69
22532,105215188,40.4579727,-80.0550532,45,Sheraden,69
24151,104714618,40.452268,-80.068977,45,Sheraden,69
24152,104788121,40.4528738,-80.0685684,45,Sheraden,69
24153,104765377,40.4532752,-80.054572,45,Sheraden,69
24154,106011294,40.4529531,-80.054543,45,Sheraden,69
24155,1565739551,40.4504657,-80.0446612,45,Elliott,30
25555,2014632897,40.4591057,-80.0683996,45,Chartiers City,21
25556,4606709333,40.4589764,-80.0676333,45,Chartiers City,21
26332,2993470552,40.4501902,-80.0436871,45,Elliott,30
26333,104786819,40.4518434,-80.0406739,45,Elliott,30
26334,2993470550,40.4500846,-80.0553484,45,Crafton Heights,23
26335,106114054,40.4506563,-80.0544799,45,Crafton Heights,23
26336,107484478,40.4471913,-80.0423682,45,Elliott,30
26626,106314731,40.4576528,-80.0824749,45,Windgap,90
26682,3459328810,40.4519954,-80.0701535,45,Windgap,90
26683,105234922,40.4512481,-80.0706767,45,Windgap,90
26779,3578770802,40.4523621,-80.0668994,45,Sheraden,69
26860,3629505977,40.4546484,-80.0429747,45,Sheraden,69
26926,107523797,40.4573332,-80.0655824,45,Sheraden,69
27420,4606709332,40.4594623,-80.0675066,45,Chartiers City,21
27830,5725776922,40.4477568,-80.0533641,45,Crafton Heights,23
27896,2993482419,40.4593555,-80.065649,45,Sheraden,69
27958,6095355650,40.4526479,-80.0739327,45,Windgap,90
1072,104543461,40.3898722,-79.9769323,46,Carrick,16
1073,104543468,40.3899766,-79.9762648,46,Carrick,16
1074,104543482,40.3902726,-79.9762671,46,Carrick,16
1075,104543502,40.3907835,-79.9739394,46,Carrick,16
1584,104569721,40.3859313,-79.9790029,46,Carrick,16
1585,1740474269,40.3864177,-79.9786925,46,Carrick,16
2150,104600004,40.3854512,-79.9772997,46,Carrick,16
2151,104600021,40.3876578,-79.9764016,46,Carrick,16
2152,104601222,40.3893269,-79.9762192,46,Carrick,16
2153,104601234,40.3913862,-79.9763855,46,Carrick,16
2594,104625436,40.3870684,-79.983315,46,Carrick,16
2595,104625466,40.390138,-79.9817956,46,Carrick,16
2596,104625477,40.3903729,-79.9816266,46,Carrick,16
2597,104625484,40.3904689,-79.9815408,46,Carrick,16
3397,104665537,40.3873441,-79.9838096,46,Carrick,16
3735,104682649,40.3824703,-79.9829143,46,Carrick,16
3736,104682655,40.3827315,-79.9867363,46,Carrick,16
3737,1859057401,40.3827967,-79.9881116,46,Overbrook,60
3738,104682675,40.3825329,-79.9912235,46,Overbrook,60
4472,104723951,40.381592,-79.9841852,46,Carrick,16
4473,104723955,40.3817448,-79.9862786,46,Carrick,16
4854,104763637,40.3823751,-79.9824407,46,Carrick,16
4855,104763660,40.381171,-79.9818009,46,Carrick,16
5279,104788208,40.3807323,-79.98554,46,Carrick,16
5280,104464828,40.3796088,-79.9848443,46,Carrick,16
6341,687142128,40.382504,-79.9960198,46,Overbrook,60
6342,3919726866,40.3825179,-79.996079,46,Overbrook,60
6487,104861736,40.3836272,-79.9773225,46,Carrick,16
6488,104861758,40.3832632,-79.9796122,46,Carrick,16
6489,104861764,40.3829813,-79.9815139,46,Carrick,16
6490,6273362894,40.3828984,-79.9821786,46,Carrick,16
7064,104901632,40.3895884,-79.9749506,46,Carrick,16
7065,104901638,40.3898724,-79.9737758,46,Carrick,16
7163,104723971,40.3818681,-79.990004,46,Overbrook,60
7654,104934953,40.388261,-79.97571,46,Carrick,16
8346,104984169,40.3868692,-79.9812457,46,Carrick,16
8347,104984177,40.3860377,-79.9819887,46,Carrick,16
8348,107673242,40.3872438,-79.9857894,46,Carrick,16
8510,104992557,40.3816313,-79.9803291,46,Carrick,16
8851,3425055485,40.3825912,-79.9952356,46,Overbrook,60
11451,105174291,40.3843502,-79.9811116,46,Carrick,16
11452,105174295,40.3839295,-79.9811043,46,Carrick,16
11453,105174307,40.3834474,-79.9815947,46,Carrick,16
11454,105174329,40.3823418,-79.9805886,46,Carrick,16
11734,105186525,40.3841642,-79.9776489,46,Carrick,16
11792,1601703821,40.382005,-79.9959339,46,Overbrook,60
11844,1025944994,40.3863609,-79.9756444,46,Carrick,16
12292,105228518,40.383776,-79.9782148,46,Carrick,16
12293,105228529,40.3840212,-79.9782631,46,Carrick,16
12294,105228541,40.3844479,-79.978299,46,Carrick,16
12562,105245606,40.3875659,-79.9759698,46,Carrick,16
13275,105702021,40.3838639,-79.9774692,46,Carrick,16
13276,105702038,40.3837316,-79.9869408,46,Overbrook,60
13761,105725258,40.3826245,-79.9931489,46,Overbrook,60
13762,105725267,40.3830737,-79.9930973,46,Overbrook,60
14132,105740590,40.3824857,-79.9794059,46,Carrick,16
14135,105740781,40.3844638,-79.9778591,46,Carrick,16
14136,105740786,40.3843726,-79.9804008,46,Carrick,16
14137,105740796,40.3844851,-79.9843648,46,Carrick,16
14283,105749017,40.3824112,-79.9827585,46,Carrick,16
14622,105773000,40.3828219,-79.9768362,46,Carrick,16
14623,1859057424,40.3824921,-79.979352,46,Carrick,16
14624,105773012,40.3820826,-79.9834826,46,Carrick,16
14625,105773038,40.378798,-79.9896488,46,Overbrook,60
16640,105931169,40.3857495,-79.9782492,46,Carrick,16
16726,1639748120,40.3797528,-79.9914514,46,Overbrook,60
16727,105935054,40.3802157,-79.9914165,46,Overbrook,60
16728,104723982,40.3819538,-79.9912633,46,Overbrook,60
16839,104724000,40.3820092,-79.9932074,46,Overbrook,60
17121,105959879,40.3856434,-79.9786869,46,Carrick,16
17122,105959890,40.3853364,-79.9803729,46,Carrick,16
17123,1025985660,40.3853349,-79.98047,46,Carrick,16
17753,105179618,40.3916742,-79.9746099,46,Carrick,16
17924,106012126,40.3890389,-79.981581,46,Carrick,16
18838,1025987184,40.3904914,-79.9819163,46,Carrick,16
18839,1025987191,40.3901809,-79.9806744,46,Carrick,16
18845,104987447,40.3797332,-79.9940371,46,Overbrook,60
18962,106087711,40.3863564,-79.983826,46,Carrick,16
18963,105755861,40.385668,-79.9841228,46,Carrick,16
19203,106107008,40.3803333,-79.9924428,46,Overbrook,60
19204,104723990,40.381971,-79.9923508,46,Overbrook,60
19318,106112364,40.3887692,-79.9809399,46,Carrick,16
19319,105683880,40.388477,-79.980264,46,Carrick,16
19831,106331660,40.3868774,-79.981927,46,Carrick,16
19862,106332127,40.3858884,-79.9789493,46,Carrick,16
20427,105683891,40.3893371,-79.9797383,46,Carrick,16
20827,107528025,40.3805733,-79.9933294,46,Overbrook,60
22356,1847102166,40.3819814,-79.9966534,46,Overbrook,60
22357,1847102167,40.3821194,-79.9962463,46,Overbrook,60
22358,4938995755,40.3822064,-79.995984,46,Overbrook,60
22420,107695175,40.3867548,-79.9762434,46,Carrick,16
22451,106091296,40.3822337,-79.9866532,46,Overbrook,60
22464,104464817,40.3815,-79.9838797,46,Carrick,16
22683,107734824,40.3836395,-79.9878863,46,Overbrook,60
23413,3919726867,40.3826449,-79.9960341,46,Overbrook,60
23414,104850777,40.3822816,-79.9959951,46,Overbrook,60
25368,107656046,40.3803104,-79.9927182,46,Overbrook,60
25369,1768206708,40.3796865,-79.99265,46,Overbrook,60
26535,1638178241,40.3785623,-80.0027311,46,Overbrook,60
26646,3425055431,40.3823226,-79.9954449,46,Overbrook,60
26647,4938995743,40.3824833,-79.9959321,46,Overbrook,60
26648,4938995757,40.3822918,-79.9959021,46,Overbrook,60
26649,3425055484,40.3813182,-79.9954883,46,Overbrook,60
26650,4938995766,40.3813325,-79.9954079,46,Overbrook,60
26775,1604958193,40.3820166,-79.9935008,46,Overbrook,60
27116,3919726861,40.3822128,-79.9962754,46,Overbrook,60
27300,4938995778,40.3797427,-79.9939329,46,Overbrook,60
27543,1847102176,40.3811283,-79.9953118,46,Overbrook,60
27587,4938995762,40.3811399,-79.9952209,46,Overbrook,60
27588,4938995754,40.3822324,-79.9958895,46,Overbrook,60
27942,6021158302,40.3817981,-79.9879848,46,Overbrook,60
28011,6273362890,40.3830462,-79.9831376,46,Carrick,16
562,332705958,40.4624326,-80.075254,48,Chartiers City,21
984,104537348,40.4620959,-80.0550171,48,Esplen,31
985,104537358,40.4618256,-80.0558772,48,Esplen,31
1534,104567237,40.4598736,-80.0496569,48,Esplen,31
1535,104567256,40.4603151,-80.0503586,48,Esplen,31
1536,104567280,40.4607391,-80.0510841,48,Esplen,31
1537,104567299,40.461448,-80.052201,48,Esplen,31
1538,104567312,40.46176,-80.052324,48,Esplen,31
2765,104632625,40.4601464,-80.0754357,48,Windgap,90
2766,332706300,40.4614074,-80.0746188,48,Windgap,90
4934,104769114,40.4620611,-80.0538323,48,Esplen,31
4935,104769133,40.4617297,-80.0548188,48,Esplen,31
4936,104769145,40.4614423,-80.0556563,48,Esplen,31
5848,104819539,40.4627355,-80.0518947,48,Esplen,31
5849,2993470768,40.4625625,-80.0523628,48,Esplen,31
5850,104819549,40.4625301,-80.0524548,48,Esplen,31
5851,104819558,40.4623936,-80.0528619,48,Esplen,31
5857,104819927,40.4606416,-80.0488983,48,Esplen,31
6557,104866549,40.4615331,-80.0541013,48,Esplen,31
7516,104926805,40.4599081,-80.0744544,48,Windgap,90
7517,104926815,40.4605749,-80.0740718,48,Windgap,90
7850,104947307,40.461732,-80.052488,48,Esplen,31
8236,104979725,40.461869,-80.051914,48,Esplen,31
8237,104979745,40.4610688,-80.050741,48,Esplen,31
8859,105015173,40.4602051,-80.0481735,48,Esplen,31
9491,105046480,40.4634388,-80.056867,48,Esplen,31
9492,105046490,40.4611038,-80.0554653,48,Esplen,31
9493,105046498,40.4609906,-80.0554057,48,Esplen,31
10576,105115758,40.4617078,-80.0754857,48,Chartiers City,21
10945,105134819,40.4635861,-80.053176,48,Esplen,31
11000,105720563,40.460987,-80.0523733,48,Sheraden,69
11001,105138756,40.4608762,-80.0543092,48,Sheraden,69
11038,105142095,40.4644184,-80.0531906,48,Esplen,31
12914,4006655579,40.4635674,-80.0569859,48,Esplen,31
15924,105865550,40.4610646,-80.0496213,48,Esplen,31
16242,105895066,40.4636267,-80.0543905,48,Esplen,31
17302,105972373,40.4637654,-80.0526729,48,Esplen,31
18514,106048596,40.4599183,-80.0739606,48,Windgap,90
18515,105953462,40.4606427,-80.0765719,48,Windgap,90
19613,105953474,40.4618188,-80.0759063,48,Windgap,90
19614,106313744,40.461982,-80.0765071,48,Windgap,90
19615,106313754,40.462559,-80.078691,48,Windgap,90
21197,107534237,40.4614812,-80.0503247,48,Esplen,31
21468,107589278,40.461468,-80.052676,48,Esplen,31
21828,107634133,40.4628227,-80.0554129,48,Esplen,31
21829,107634151,40.4613593,-80.0546057,48,Esplen,31
21830,107634159,40.4611349,-80.0544748,48,Esplen,31
22492,107534249,40.462156,-80.051335,48,Esplen,31
22742,332705815,40.4638366,-80.0769448,48,Windgap,90
23008,332701703,40.4622171,-80.0756746,48,Chartiers City,21
23454,696080078,40.4647143,-80.0533864,48,Esplen,31
27297,2993470760,40.4610152,-80.0543947,48,Sheraden,69
124,104200786,40.3889301,-79.9991999,50,Overbrook,60
135,104201157,40.3883752,-80.0059114,50,Overbrook,60
198,104247459,40.4076954,-80.0070129,50,Brookline,14
199,1726635255,40.4072914,-80.0066044,50,Brookline,14
573,104491464,40.3871137,-80.0172843,50,Brookline,14
574,104491518,40.3879155,-80.017327,50,Brookline,14
606,104496233,40.387494,-80.0173048,50,Brookline,14
987,276837060,40.3967407,-80.027058,50,Brookline,14
988,104538337,40.3965338,-80.0266411,50,Brookline,14
989,276837041,40.3961816,-80.0262879,50,Brookline,14
1057,2272900412,40.3971667,-80.000006,50,Brookline,14
1058,104542325,40.3961351,-79.9987593,50,Brookline,14
1112,104545694,40.3932274,-80.0058926,50,Brookline,14
1113,104545704,40.3934314,-80.0047578,50,Brookline,14
1114,104545711,40.393459,-80.0036919,50,Brookline,14
1115,104545721,40.3934704,-80.0021272,50,Brookline,14
1116,104545755,40.3921339,-80.0001915,50,Brookline,14
1181,104549050,40.3844949,-80.0006646,50,Overbrook,60
1182,104549059,40.3840434,-80.0017336,50,Overbrook,60
1183,104549066,40.3836545,-80.0025256,50,Overbrook,60
1567,104568917,40.3992136,-80.0060902,50,Brookline,14
1568,104568925,40.3980067,-80.0056566,50,Brookline,14
1569,104568932,40.3976609,-80.0055736,50,Brookline,14
1570,104568948,40.3970744,-80.0053758,50,Brookline,14
1996,104593983,40.3991485,-80.0064987,50,Brookline,14
1997,104594011,40.3996868,-80.0041089,50,Brookline,14
1998,104594015,40.3999807,-80.0034252,50,Brookline,14
1999,104542354,40.3998805,-80.0023686,50,Brookline,14
2000,104594021,40.4001646,-80.0018132,50,Brookline,14
2040,104596189,40.3923564,-80.0053071,50,Brookline,14
2041,104596194,40.3923368,-80.0040062,50,Brookline,14
2120,276837042,40.3958899,-80.026875,50,Brookline,14
2224,276837220,40.3948707,-80.0215312,50,Brookline,14
2225,104607591,40.3942261,-80.0223162,50,Brookline,14
2226,104607616,40.3936128,-80.023072,50,Brookline,14
2227,104607637,40.3930172,-80.0238059,50,Brookline,14
2228,104607654,40.3924028,-80.024563,50,Brookline,14
2229,104607669,40.3918047,-80.0252999,50,Brookline,14
2230,104607689,40.3908584,-80.0264659,50,Brookline,14
2240,276837245,40.3949424,-80.0248941,50,Brookline,14
2241,104608163,40.3918342,-80.0206254,50,Brookline,14
2242,104608173,40.3903411,-80.0185523,50,Brookline,14
2295,104608225,40.3876338,-80.0148166,50,Brookline,14
2384,1604338923,40.3883041,-80.0173528,50,Brookline,14
2385,104613985,40.3874991,-80.0162046,50,Brookline,14
2578,104624937,40.4093408,-80.0141281,50,Brookline,14
2579,104624945,40.4089598,-80.01162,50,Brookline,14
2808,1603997756,40.381128,-80.0090367,50,Brookline,14
3069,104647695,40.3841188,-80.0119458,50,Brookline,14
3070,104647703,40.3840873,-80.0127354,50,Brookline,14
3071,104647714,40.3840362,-80.0135347,50,Brookline,14
3345,104662141,40.4008464,-80.0106092,50,Brookline,14
3346,104662175,40.400769,-80.007975,50,Brookline,14
3347,104662197,40.401169,-80.007475,50,Brookline,14
4632,104733303,40.3844518,-80.0137252,50,Brookline,14
4684,276836660,40.4003707,-80.0189164,50,Brookline,14
4685,276836669,40.3999981,-80.0187104,50,Brookline,14
4691,104737876,40.3881603,-80.0086806,50,Brookline,14
5038,104775486,40.39825,-80.0043422,50,Brookline,14
5412,104796232,40.3885451,-79.999002,50,Overbrook,60
5413,104796271,40.3874701,-80.0013655,50,Overbrook,60
5414,104796287,40.3870145,-80.0021496,50,Overbrook,60
5415,104796312,40.3865193,-80.0029218,50,Overbrook,60
5416,104796325,40.3860133,-80.0037585,50,Overbrook,60
5417,104796343,40.385534,-80.0045509,50,Overbrook,60
5577,104804599,40.3912631,-80.0245201,50,Brookline,14
5578,104804617,40.3900453,-80.0228528,50,Brookline,14
5579,104804627,40.3885521,-80.0207769,50,Brookline,14
5586,104804743,40.3869392,-80.0189833,50,Brookline,14
5612,104805689,40.3889144,-80.0119372,50,Brookline,14
5613,104805679,40.3904122,-80.0140057,50,Brookline,14
5614,104966667,40.3912851,-80.0151935,50,Brookline,14
5615,276837133,40.3917967,-80.0158428,50,Brookline,14
5633,104806394,40.385356,-80.0128234,50,Brookline,14
5665,104808058,40.3881519,-80.0082624,50,Brookline,14
5666,104808081,40.3863197,-80.0077198,50,Brookline,14
5667,4030752192,40.3861284,-80.0076348,50,Brookline,14
5668,104808092,40.3834968,-80.0064657,50,Brookline,14
5763,104815791,40.3843342,-79.9986636,50,Overbrook,60
5764,104815776,40.3843449,-79.9977046,50,Overbrook,60
5883,276836947,40.3956694,-80.0265954,50,Brookline,14
5884,276836956,40.3951218,-80.0271647,50,Brookline,14
5967,104826939,40.4086604,-80.0085404,50,Brookline,14
6044,104836215,40.4070441,-80.0150484,50,Brookline,14
6045,104836223,40.4080073,-80.0142597,50,Brookline,14
6046,104836243,40.407785,-80.0135281,50,Brookline,14
6183,1603997718,40.3811642,-80.0076646,50,Brookline,14
6184,104805733,40.3828378,-80.0102507,50,Brookline,14
6185,2340670259,40.3831286,-80.0108658,50,Brookline,14
6186,104843302,40.3833414,-80.0121309,50,Brookline,14
6329,104850050,40.3937747,-80.012237,50,Brookline,14
6330,104850068,40.393823,-80.0096769,50,Brookline,14
6344,104851439,40.3957711,-79.9999309,50,Brookline,14
6783,104888974,40.3976066,-80.0066108,50,Brookline,14
6784,104888998,40.3983121,-80.0088107,50,Brookline,14
7381,104920667,40.3883509,-80.0126315,50,Brookline,14
7382,104920697,40.3894716,-80.0112619,50,Brookline,14
7383,104920720,40.3901404,-80.0104249,50,Brookline,14
7605,104932681,40.3938424,-80.0091107,50,Brookline,14
7606,104932695,40.3953481,-80.0113643,50,Brookline,14
7750,104850847,40.3862697,-80.0013778,50,Overbrook,60
7751,104941122,40.385869,-80.0018892,50,Overbrook,60
7752,1600654494,40.3857356,-80.0020768,50,Overbrook,60
7753,104941129,40.3851941,-80.0027721,50,Overbrook,60
7754,104941139,40.3846945,-80.0034389,50,Overbrook,60
7820,104946539,40.3823999,-79.9990218,50,Overbrook,60
7821,104946554,40.3831074,-79.9996307,50,Overbrook,60
7822,104946568,40.3838138,-80.0002237,50,Overbrook,60
7823,104946573,40.3851344,-80.0005098,50,Overbrook,60
8391,104985987,40.3865265,-80.0056488,50,Overbrook,60
8402,104987983,40.4085795,-80.0118871,50,Brookline,14
8609,3250543331,40.3779806,-80.0039225,50,Overbrook,60
8720,104805724,40.3846918,-80.009999,50,Brookline,14
8721,105006334,40.3842982,-80.0093888,50,Brookline,14
8794,105011844,40.385183,-79.9972687,50,Overbrook,60
9000,276836798,40.3970698,-80.0257142,50,Brookline,14
9278,2272896272,40.4000248,-80.020757,50,Brookline,14
9794,105061864,40.3890925,-80.0089884,50,Brookline,14
9984,105071409,40.391851,-80.0238134,50,Brookline,14
9985,105071421,40.3906282,-80.0221269,50,Brookline,14
9986,105071430,40.3891417,-80.02005,50,Brookline,14
9987,105071446,40.3884257,-80.0190318,50,Brookline,14
10020,105075507,40.3917331,-80.0002449,50,Brookline,14
10021,105075498,40.3937242,-80.0004078,50,Brookline,14
10305,104542367,40.3978456,-80.0009034,50,Brookline,14
10306,105093619,40.3977506,-80.0013097,50,Brookline,14
10307,105093625,40.3977347,-80.0015715,50,Brookline,14
10308,105093648,40.3971888,-80.001753,50,Brookline,14
10309,105093663,40.3968105,-80.0063142,50,Brookline,14
10725,276836955,40.395514,-80.0275509,50,Brookline,14
10736,1726629180,40.4021483,-80.0039758,50,Brookline,14
10737,107481384,40.4025536,-80.0036853,50,Brookline,14
10829,105129204,40.4017577,-80.0165887,50,Brookline,14
10830,105129218,40.4016811,-80.0145829,50,Brookline,14
10831,105129227,40.4016218,-80.0120696,50,Brookline,14
10832,105129236,40.4015435,-80.0095529,50,Brookline,14
10833,105129246,40.4015488,-80.0086761,50,Brookline,14
10835,105129750,40.3939165,-80.0058445,50,Brookline,14
10836,105129770,40.3924222,-80.0059055,50,Brookline,14
10987,105137329,40.3991934,-80.0211781,50,Brookline,14
10988,105137335,40.3986417,-80.0203791,50,Brookline,14
10989,105137356,40.3980578,-80.0195919,50,Brookline,14
10990,105137366,40.3973966,-80.0187018,50,Brookline,14
10991,105137385,40.3961416,-80.0169508,50,Brookline,14
10992,105137391,40.3955533,-80.0161097,50,Brookline,14
10995,105138505,40.4081133,-80.0065086,50,Brookline,14
10996,105138512,40.4090469,-80.007791,50,Brookline,14
11209,105154317,40.3822434,-80.0013265,50,Overbrook,60
11210,105154342,40.3829447,-80.0019248,50,Overbrook,60
11293,105164688,40.390405,-80.0255917,50,Brookline,14
11315,105165949,40.4100515,-80.0083618,50,Brookline,14
11316,105165964,40.4103746,-80.0081306,50,Brookline,14
11434,105173576,40.3986049,-80.0172034,50,Brookline,14
11435,105173588,40.3979914,-80.0179379,50,Brookline,14
11436,105173601,40.3967299,-80.0195344,50,Brookline,14
11469,104608251,40.3862501,-80.0129302,50,Brookline,14
11957,105200175,40.3996038,-80.0160634,50,Brookline,14
11958,1833496916,40.3984005,-80.0126338,50,Brookline,14
11959,105200200,40.4004616,-80.0120064,50,Brookline,14
11960,105200217,40.4008946,-80.0121131,50,Brookline,14
11961,105200228,40.4023265,-80.0120214,50,Brookline,14
11962,105200242,40.4030309,-80.0119641,50,Brookline,14
12036,105206233,40.391578,-80.0141399,50,Brookline,14
12037,105206245,40.39096,-80.013313,50,Brookline,14
12038,105206250,40.3887153,-80.0102412,50,Brookline,14
12200,104850880,40.3883472,-80.0048937,50,Overbrook,60
12605,105248346,40.3965156,-80.0156991,50,Brookline,14
12606,105248366,40.3938079,-80.0169508,50,Brookline,14
12607,105248383,40.3929891,-80.0173125,50,Brookline,14
12608,276837126,40.3921534,-80.017745,50,Brookline,14
12771,276837425,40.4041282,-80.0153248,50,Brookline,14
12772,276837431,40.4037976,-80.0142352,50,Brookline,14
12773,3590160010,40.4035949,-80.0115408,50,Brookline,14
12774,3590160003,40.4030232,-80.0113238,50,Brookline,14
12926,105681609,40.4116703,-80.0095336,50,Brookline,14
13421,105708825,40.3938243,-80.0094747,50,Brookline,14
13422,105708851,40.3937672,-80.01467,50,Brookline,14
13423,105708859,40.393811,-80.013894,50,Brookline,14
13424,1831472277,40.393813,-80.0134551,50,Brookline,14
13456,105709814,40.3986739,-80.0023804,50,Brookline,14
13532,105712516,40.3969691,-80.0098624,50,Brookline,14
13533,105712522,40.3963677,-80.0112309,50,Brookline,14
13534,105712532,40.3949686,-80.0133806,50,Brookline,14
13616,276836880,40.3969592,-80.0233463,50,Brookline,14
13617,276836770,40.3976254,-80.0246928,50,Brookline,14
13871,5160879444,40.400101,-80.023824,50,Brookline,14
13872,1027100590,40.4000657,-80.0222924,50,Brookline,14
13873,276836652,40.4000486,-80.0215509,50,Brookline,14
13880,105730991,40.4095178,-80.0101115,50,Brookline,14
13964,105734212,40.3826521,-80.0005374,50,Overbrook,60
13965,105734220,40.3818489,-80.0021364,50,Overbrook,60
14403,105756354,40.3906788,-80.0261266,50,Brookline,14
14463,105685368,40.3985659,-80.0220449,50,Brookline,14
14464,105760755,40.3979653,-80.0212252,50,Brookline,14
14465,6022435957,40.3972487,-80.0202578,50,Brookline,14
14466,105760800,40.3954683,-80.0178092,50,Brookline,14
14467,5046224851,40.3948501,-80.0169308,50,Brookline,14
14875,276837212,40.3954944,-80.0223925,50,Brookline,14
14876,105796587,40.3961407,-80.0216011,50,Brookline,14
14980,1027100721,40.4004923,-80.0221306,50,Brookline,14
14983,105805029,40.3900818,-80.0165989,50,Brookline,14
14984,104608191,40.3894859,-80.0173973,50,Brookline,14
14985,2033158918,40.389305,-80.0174012,50,Brookline,14
14986,105805064,40.3887421,-80.0173789,50,Brookline,14
15060,276836807,40.3968998,-80.0253365,50,Brookline,14
15262,276837123,40.3930899,-80.0190722,50,Brookline,14
15263,276837224,40.3937277,-80.0199529,50,Brookline,14
15264,276837102,40.3961604,-80.0236929,50,Brookline,14
15385,105831810,40.3877013,-80.0001849,50,Overbrook,60
15481,104850821,40.38369,-79.9982423,50,Overbrook,60
15482,105219558,40.3828108,-79.9982209,50,Overbrook,60
15632,105847119,40.3997958,-80.0174475,50,Brookline,14
15756,1604325450,40.3852689,-80.0017279,50,Overbrook,60
15757,105854416,40.3848038,-80.0023451,50,Overbrook,60
15866,104608204,40.388652,-80.016214,50,Brookline,14
15867,105863404,40.3892528,-80.0154537,50,Brookline,14
15868,105863411,40.3898505,-80.0146961,50,Brookline,14
15869,105863437,40.3912158,-80.0130275,50,Brookline,14
15870,105863455,40.391296,-80.0130672,50,Brookline,14
15871,105863464,40.3913916,-80.0105521,50,Brookline,14
15872,104373116,40.3913548,-80.008864,50,Brookline,14
16204,105891985,40.4031159,-80.0144961,50,Brookline,14
16205,105892017,40.4023858,-80.0145185,50,Brookline,14
16206,105892033,40.4009772,-80.0145896,50,Brookline,14
16207,105892049,40.400252,-80.0146379,50,Brookline,14
16208,105892064,40.399565,-80.0146741,50,Brookline,14
16281,105897209,40.4026426,-80.0095135,50,Brookline,14
16382,105903411,40.3912263,-80.0213823,50,Brookline,14
16383,105903423,40.3897384,-80.0193151,50,Brookline,14
16564,105922268,40.3884948,-80.0071003,50,Brookline,14
16565,104808037,40.3896373,-80.0079871,50,Brookline,14
16566,104191407,40.392278,-80.0108619,50,Brookline,14
16990,105952135,40.3824166,-80.0026447,50,Overbrook,60
17541,104542361,40.3988209,-80.0015956,50,Brookline,14
17617,105993155,40.3996405,-80.0171149,50,Brookline,14
17618,105993165,40.397769,-80.016075,50,Brookline,14
17699,105685347,40.4012141,-80.0181435,50,Brookline,14
17700,105996687,40.4010601,-80.018118,50,Brookline,14
17701,105996698,40.400348,-80.0180845,50,Brookline,14
17702,105709722,40.3999785,-80.0180924,50,Brookline,14
17716,3758457621,40.4067434,-80.0138037,50,Brookline,14
17975,106015660,40.3840935,-79.9978754,50,Overbrook,60
18309,104545682,40.3930963,-80.0094312,50,Brookline,14
18310,105825337,40.3923611,-80.0093744,50,Brookline,14
18695,106058223,40.3833561,-80.0011304,50,Overbrook,60
18934,276837129,40.3918251,-80.0167604,50,Brookline,14
18935,106081951,40.391572,-80.0170635,50,Brookline,14
18936,106081961,40.3909494,-80.0178165,50,Brookline,14
18937,104608210,40.3881015,-80.0154672,50,Brookline,14
19298,106111448,40.3832063,-80.0072825,50,Brookline,14
19299,4030752193,40.3861356,-80.0078822,50,Brookline,14
19316,105685328,40.403263,-80.0156241,50,Brookline,14
19317,3590160002,40.4030122,-80.0110562,50,Brookline,14
19383,106115791,40.4008523,-80.0096009,50,Brookline,14
19384,106115795,40.402265,-80.0095368,50,Brookline,14
19752,105956423,40.4007246,-80.0051524,50,Brookline,14
19882,104608245,40.3866934,-80.0135217,50,Brookline,14
