id,osm_node_id,lat,lon,osm_label,neighborhood
12646,2715045129,40.426042,-79.9489776,,Greenfield
12647,105250827,40.5301104,-80.1121022,,
12648,687461130,40.3927003,-79.8378554,,
12649,104680970,40.4271078,-79.9486805,,Greenfield
12650,2011578277,40.5182767,-79.8242925,,
12651,2710878271,40.4414856,-80.1033324,,
12652,105251666,40.4551872,-80.0162061,,Central Northside
12653,105740565,40.4554064,-80.0150831,,Central Northside
12654,684791879,40.4343377,-79.9897584,,Bluff
12655,105252287,40.3551191,-79.8232211,,
12656,105090385,40.3567717,-79.8234354,,
12657,105252462,40.4805346,-80.1098437,,
12658,105252467,40.4804949,-80.1103433,,
12659,105252486,40.4485445,-80.0628452,,Windgap
12660,105252499,40.4483014,-80.0633255,,Windgap
12661,105252635,40.4517167,-80.0565617,,Crafton Heights
12662,105252657,40.451438,-80.0574888,,Crafton Heights
12663,105252926,40.4877036,-80.0410163,,Brighton Heights
12664,105252936,40.4877688,-80.0415794,,Brighton Heights
12665,105252946,40.4879335,-80.0424299,,Brighton Heights
12666,105253172,40.3628822,-80.0252024,,
12667,105253175,40.3622581,-80.0253207,,
12668,105253186,40.3617551,-80.0253959,,
12669,105253190,40.3601828,-80.0252508,,
12670,105033667,40.3813328,-79.8057938,,
12671,105253326,40.4133061,-79.9446423,,Hazelwood
12672,104764016,40.4135206,-79.9437676,,Hazelwood
12673,105253358,40.4514296,-79.9329927,,Shadyside
12674,105197791,40.4527564,-79.9337113,,Shadyside
12675,105132576,40.3993934,-79.9045059,,
12676,105253429,40.4002898,-79.9027003,,
12677,105253449,40.4012191,-79.9009124,,
12678,105253468,40.4016305,-79.8995856,,
12679,105253480,40.4017195,-79.8991889,,
12680,105253538,40.4588207,-80.021301,,California-Kirkbride
12681,105253637,40.4142462,-79.8070849,,
12682,2294906003,40.5155267,-79.8471798,,
12683,105253654,40.5154549,-79.8461858,,
12684,105253772,40.3553037,-79.8215681,,
12685,105253779,40.3548847,-79.8209954,,
12686,105253797,40.3500454,-79.8147962,,
12687,105253803,40.3483928,-79.8136531,,
12688,105253811,40.3464179,-79.812303,,
12689,105253820,40.3440985,-79.8106047,,
12690,105253829,40.3427652,-79.8096049,,
12691,105253839,40.3414567,-79.8090171,,
12692,105253938,40.4019806,-80.083089,,
12693,105254405,40.4022906,-80.081413,,
12694,105254553,40.466781,-80.0341572,,Marshall-Shadeland
12695,685106629,40.4668097,-80.0342125,,Marshall-Shadeland
12696,105254654,40.4857789,-80.0426953,,Brighton Heights
12697,105254664,40.4862488,-80.0434551,,Brighton Heights
12698,105254672,40.486806,-80.0443284,,Brighton Heights
12699,2975201706,40.4295291,-79.8442798,,
12700,105254805,40.4271404,-79.8423357,,
12701,105254813,40.4246514,-79.8401925,,
12702,105254817,40.4241126,-79.8389193,,
12703,104368421,40.3997379,-79.9202048,,
12704,105255285,40.3960154,-79.9190267,,New Homestead
12705,2611572115,40.3953867,-79.9185155,,New Homestead
12706,104580673,40.342404,-79.8723564,,
12707,104668441,40.3417505,-79.8731167,,
12708,105255613,40.527319,-79.9556757,,
